,Pro_Meso,LF1_LF0,LM1_LM0,LH1_LH0,RF1_RF0,RM1_RM0,RH1_RH0,LF1_LF2,LM1_LM2,LH1_LH2,RF1_RF2,RM1_RM2,RH1_RH2
0,0.6170358291429517,304.55926588219535,247.965148351182,222.987889015794,27.59786862487618,92.5582380795538,156.79032230603758,308.2698575842157,350.6229867321088,280.0300509317767,168.9350722898131,300.86638495895056,31.34231757117369
1,358.5805709222012,298.7391476737178,245.54540457358488,221.78844570397828,18.18114302185333,90.95648441368785,150.61922632834947,316.5506589779367,347.2756420279414,284.31403469125536,162.49460628707735,309.63707421516494,37.39906025942173
2,356.4120951878156,299.9207587617673,247.3279039109468,223.79384470862212,15.001732533213834,89.55552953100705,143.97576966666475,282.70950068722595,346.07532838810846,283.1863957604677,165.45045393111673,312.70538961232666,37.04888841474611
3,359.03107535355014,313.2445491321509,242.2728626103905,219.4708850082636,18.093983001660845,93.96805504497412,137.07318781186237,151.14809101116077,344.8877030335275,280.8105423485171,159.18981859686826,311.0570344331498,34.431257333970386
4,356.87002055286524,313.4791478078839,248.48148721673692,216.3531461093792,7.55041813496277,89.51843345295171,127.19823414917234,139.74785407530547,343.3692303318076,278.7976699718472,153.1559516931953,316.84418999006186,41.618107952061095
5,354.5959579968616,312.3018166360324,244.7932252128424,212.45135354569575,12.475637242524876,90.82301993645191,122.72605169318318,131.65840491251308,344.72314390697994,278.7586473836094,157.40092584876578,319.51958872697696,45.46005095634256
6,350.6735260770818,310.6243882771254,242.41328079067827,208.79004249186323,14.959557253235582,96.01046588395816,121.15503802024324,122.49499264344364,1.127520051693892,282.3611882393128,158.46369762413775,322.3707435017688,51.594461924637216
7,350.1336590280892,309.0128298319476,238.4060021553729,213.0524830646077,15.092119696538616,97.7297020758558,118.74732406456437,126.3431959647322,0.4427115063602092,285.8091877575147,163.8402492413392,319.29651614479985,59.34072969891939
8,350.6358103319641,305.037598571586,238.276260544192,209.57541296637737,15.550148566333622,101.4801467574841,111.9340048817306,129.06290103674368,356.98575813325203,286.4720728284948,171.69788504070536,322.9680814604648,56.93988688598315
9,346.75049340251144,314.6865136681816,237.98848705256512,205.28579298465135,17.569762925900985,105.86314758207442,111.69580966407996,128.4204250230089,356.9786453052246,287.2853327010616,170.14207114958867,320.13080833453125,55.66605678446926
10,344.1546988031972,311.8220047909782,236.75429539868557,205.2943865983549,22.517897269404777,108.12214537631549,113.0844252745134,136.42078017636487,10.962029077612751,285.68162878640794,151.73333418790023,318.02969006728165,57.33330280348713
11,343.1872495495819,312.883105012622,249.66770193320383,199.23981340042783,25.770290248255296,112.11196863287512,115.6480673363548,132.81079405408312,16.6461839232739,285.45712046780056,150.2000314880241,316.51894757905524,56.49160023900252
12,344.60722261210014,315.5482652536626,265.87208814415067,197.9916690540737,28.32346271394494,112.82179242318404,114.38110942500197,132.02274846003576,45.432996061281365,286.2506079058396,144.42193587181063,317.64296596604487,50.82533618128434
13,345.10631238934496,314.5283882068394,272.5971509549919,195.7624787293987,28.043114177736275,102.1255429782592,111.55230180866204,127.93290362924743,47.22592482369628,286.8383746025585,127.51633150423552,311.9405452907588,48.95054017975991
