,Heading_direction
0,30.042601298120417
1,29.03390550787418
2,29.750276532921248
3,25.648326803775035
4,21.451483088884856
5,13.351000936758624
6,9.508789556064016
7,9.216031386291206
8,8.516793155020878
9,6.100041282053894
10,5.7602203891460135
11,6.056576991378847
12,5.6230323554372035
13,5.502230195013908
14,2.800812517148188
15,4.778880886659522
16,11.333003519104295
17,14.94457820211096
18,16.074160699110905
19,16.701682380404975
20,16.39560306927001
21,15.726329030712748
22,16.312753951666366
23,15.884188022150965
24,15.624828124414705
25,14.333709539960921
26,11.91554637943102
27,8.922522008732415
28,7.636460034269987
29,6.875172051289439
30,3.593357827588079
31,359.52027465676605
32,360.00863406030413
33,1.7079280362039526
34,3.011888991961257
35,3.015984949786514
36,359.30362614875526
37,3.8534417830321104
38,6.04846656668451
39,7.786428657116005
40,10.458628999535904
41,13.893143191014303
42,16.994984224055088
43,17.263076252681117
44,16.14916470799278
45,14.871421054458779
46,13.328935899139083
47,12.781636012342233
48,11.189178044478922
49,10.285167090753987
50,11.569085237992738
51,12.207074340048166
52,11.96754754264498
53,8.248312157417104
54,7.130589895447031
55,6.200380778352951
56,4.06885300094541
57,3.023158581954874
58,3.096605161849311
59,4.685504334940447
60,5.689623659244376
61,7.054890445347496
62,8.242508036352206
63,9.271609217131356
64,10.304603080566949
65,11.87927194558199
66,11.377775825701178
67,12.052262223964021
68,12.608155168821327
69,13.05102204299817
70,12.867694536543695
71,15.054241552739825
72,16.490150204796294
73,18.419663159269874
74,19.830651244532703
75,20.87652189435272
76,21.30691350723771
77,20.32427201813539
78,20.425126417487547
79,20.40505393568958
80,20.504091363100372
81,20.53458004954973
82,20.350904518968605
83,20.57838728550837
84,20.26084278902158
85,21.0478179296108
86,21.609881154447976
87,21.741158755868923
88,22.220527148831366
89,24.56729333849546
90,23.746771100400338
91,24.027765478927222
92,25.37802522641175
93,26.172143494080956
94,27.38986789224441
95,28.50981970069097
96,29.20017678781096
97,30.69669708090828
98,32.78839223255221
99,34.377404948391586
100,34.51980745724131
101,35.52058433735118
102,34.18748026024798
103,34.45341102561781
104,34.45940242034072
105,34.28054360770517
106,35.30616338694239
107,34.158190340098486
108,32.21648401501818
109,31.344523310406885
110,29.234938351956544
111,27.453488853867327
112,26.871504963261202
113,25.324516515223593
114,24.05252214640558
115,22.180845362432024
116,18.00322038882632
117,18.16888599488476
118,18.34002322896572
119,18.465363470353793
120,18.432165430229304
121,17.389457471996707
122,15.605975360163768
123,15.913814301959576
124,14.710087382593372
125,14.63454602952811
126,14.07530634341208
127,13.675858410765272
128,16.833753541868305
129,21.972897416920148
130,24.20240353210852
131,26.48915363208073
132,28.55214305709285
133,29.26600374923396
134,29.96213676166633
135,30.5686695543194
136,30.70162253484085
137,29.576752057573003
138,28.815220711477593
139,28.7485363051548
140,29.174769069270667
141,28.716267995844134
142,26.950863516550555
143,25.603902895380656
144,22.801257625072935
145,18.76166799194999
146,16.910196567834305
147,16.53026409822354
148,16.580582952064788
149,16.796200702294243
150,16.600242140595583
151,16.129400659704856
152,15.747788075608184
153,16.113150550039336
154,15.314303857922482
155,14.57117093782648
156,16.532571758377003
157,21.636825965749154
158,25.684553314459038
159,28.4758100961339
160,28.13109728610135
161,27.715506323493855
162,27.05788759889799
163,26.84190574675796
164,26.999976680722455
165,26.322174185479525
166,27.102865170517532
167,25.33432404920552
168,26.129848615179412
169,25.481511791635114
170,23.77983304932212
171,20.24419222180319
172,15.705449301148292
173,10.310698172376135
174,8.976875253498633
175,9.226325562700822
176,10.011017117155689
177,10.154453551500183
178,11.549036242266084
179,12.100314284741273
180,10.678613517482063
181,10.317758217145808
182,12.771143323404203
183,14.872685404322453
184,17.608080151785828
185,21.32708543662568
186,22.06452896964879
187,21.23755229762895
188,20.49829094509863
189,20.221240507750394
190,20.376256002146135
191,18.694159160859954
192,17.67143159732592
193,16.98353668732358
