,Heading_direction
0,228.7208259422817
1,226.9842150268578
2,223.5868987229164
3,220.3164357487151
4,218.9070902868928
5,218.17051321659306
6,218.04199201900042
7,219.69133460640023
8,218.00239323081902
9,216.23582644585292
10,218.73247287558658
11,219.1696475663672
12,218.48266586432717
13,219.56426109392896
14,222.65215389614525
15,228.4650221814502
16,233.88003283985404
17,235.49963921720789
18,238.85542589982336
19,240.09752402655414
20,239.1927083371387
21,240.149591532231
22,241.03948233313315
23,240.36129450360556
24,243.26116160261586
25,243.0941686963163
26,242.07498937690474
27,240.84146921138375
28,238.76038728349795
29,238.4850264617341
30,236.7345631899401
31,235.07042263786934
32,236.19731262022415
33,236.24541907296606
34,236.77184423884717
35,236.5562041772704
36,235.42541622010265
37,234.12423440826592
38,229.89604446029546
39,228.0007954641245
40,229.24513582958923
41,230.77722635271073
42,234.214899415886
43,238.53771122831182
44,240.38511628052817
45,241.99463625425534
46,244.7151376059528
47,247.0003231356711
48,247.31062134247816
49,246.84902764024366
50,244.79883729841907
51,242.22959924969052
52,240.8823219019332
53,238.7717280381566
54,237.7074005071188
55,234.95803381792274
56,231.361934058178
57,230.14220956562585
58,228.24425806306135
59,226.88247888532865
60,228.47788942625266
61,228.33672389691688
62,225.25900508100636
63,224.26865906663377
64,223.83310932293244
65,221.6718115832475
66,218.24860417776796
67,215.8022588471326
68,214.69412350767885
69,215.34416934157946
70,215.5000530229322
71,214.66941342947405
72,217.02730478527343
73,219.34899226804103
74,222.47723331610018
75,223.8337673187475
76,223.5486650245345
77,225.07825752489094
78,223.99259678342858
79,221.72635919878007
80,219.53692253794134
81,214.9935349190926
82,217.11566594964046
83,216.3624747333666
84,215.96007500578995
85,215.56710633290663
86,215.1704663062011
87,213.27152614850937
88,213.12568578965823
89,213.16623534694023
90,213.39936762495785
91,215.17419017264876
92,216.41273325336033
93,215.0594879012115
94,216.2829679229774
95,216.92177074449577
96,215.83208426657814
97,215.95686915813425
98,213.32421433186707
99,212.60685993815142
100,210.99519749347735
101,212.08260689750034
102,214.09756118368406
103,215.982063069733
104,219.96874991085772
105,226.72261092270918
106,230.28467510070857
107,232.43250990295877
108,233.416287395888
109,234.60073427534772
110,235.57351816913234
111,237.5106297044689
112,240.79432491076022
113,243.30538375942734
114,244.2859972285898
115,247.88366301371013
116,247.6885638461352
117,246.59845490525495
118,245.23267581248052
119,244.07156345025123
120,241.47225876937898
121,241.04686169448206
122,241.25801119068998
123,241.43103305020742
124,239.51145083782308
125,240.0968273983343
126,238.21151202992252
127,235.0657617897001
128,233.8741103780049
129,228.47854697429776
130,232.01575016015863
131,234.09154714228762
132,236.07491286107705
133,237.94681014929938
134,238.28959925007152
135,240.09019018426523
136,240.244874833283
137,239.8069387321201
138,239.2813300667313
139,237.99039303315027
140,234.59068985069814
141,231.3448387075634
142,229.87759470029528
143,228.90606027499825
144,225.70724467473957
145,223.08742455610178
146,220.55499872973996
147,218.8595509992119
148,219.29227639627783
149,219.92993171103186
150,220.4374071831549
151,222.349507758382
152,223.07142522545269
153,223.2459311278197
154,228.01156202935354
155,227.10282261088673
156,221.58419324265753
157,221.81332026881086
158,223.7326702765576
159,223.42358820288152
160,226.26729232268673
161,229.06890101180352
162,231.39785216696748
163,233.78197971762125
164,236.09465859802808
165,237.4930665537714
166,237.8895095285192
167,240.1056065725292
168,240.53366089698744
169,241.23893087629108
170,241.68116761514196
171,241.36345904257735
172,242.7126560711282
173,242.21367456923065
174,242.63045928981796
175,242.24516383684846
176,242.5884278967104
177,242.7812515121135
178,241.7146193817974
179,237.7448678355973
180,238.184435609655
181,238.21430764335315
182,236.31078380045875
183,235.35958701067707
184,233.74614833243896
185,234.7591119964859
186,234.7309726671846
187,235.11162533733344
188,232.85453698062324
189,228.47918989839616
190,225.3923953289308
191,224.25825783114868
192,224.73588174615537
193,226.43741634482848
