,Heading_direction
0,35.56090138907189
1,35.49766843480921
2,35.63345893367
3,35.644793796009765
4,35.69940401783833
5,35.65510754448405
6,35.75091664294911
7,35.81153283657807
8,35.972669828960875
9,36.01540294772417
10,35.94158475698117
11,35.91580907773266
12,35.902037736779164
13,35.88091944226397
14,35.95655440511666
15,35.71843719778599
16,35.92556854780571
17,35.80858448541318
18,35.76543463841415
19,35.72454506730605
20,35.71351207940171
21,35.791914027351936
22,35.431365096741104
23,35.50238119863661
24,35.391518941197205
25,35.45554685975503
26,35.822679000152334
27,35.81088193594417
28,36.20283373362241
29,36.400927505119114
30,36.31492159128595
31,36.33720047543238
32,36.22304307554879
33,36.04870563934003
34,36.04905928982282
35,35.93457578718977
36,35.89331644333453
37,36.012734750484185
38,35.86567284203949
39,35.86319525965291
40,35.75304580815805
41,35.798068767939526
42,35.85994419725978
43,35.99656468189829
44,35.59209159295182
45,33.56756047443429
46,30.246112489433756
47,26.276039980419682
48,23.179205357991748
49,20.137957726894285
50,17.22139609480621
51,16.61205358715557
52,15.562199908854552
53,13.639473744693191
54,11.966481705989622
55,10.31794112513137
56,7.242461432592904
57,5.702923114164264
58,4.041493283457612
59,2.731758559309924
60,358.9635044884623
61,355.3801867419103
62,354.1297050797091
63,351.91855735402874
64,350.4867201962128
65,351.0106455596277
66,350.0575819923882
67,350.15476638682753
68,348.7201468812861
69,349.19138765051014
70,349.34901644943477
71,350.345073214667
72,351.8716526642512
73,351.7749529280775
74,350.35178663614784
75,351.3317181284465
76,349.2457846333636
77,348.17352936498736
78,346.9151256879451
79,345.87083435495373
80,346.96494304224933
81,347.88442264655396
82,347.2703234642526
83,346.42472951295184
84,345.17684810059495
85,343.34174773936894
86,341.73616649858343
87,341.04989903635357
88,341.8121467293735
89,342.74978598179234
90,344.5985155722142
91,345.1105232060896
92,346.78118734911925
93,349.96532458910855
94,350.5859683335587
95,350.7535750928613
96,352.71309219823047
97,353.6117924386152
98,354.39944273965574
99,357.0711979947212
100,357.06460966299676
101,358.0104894034075
102,358.3674882478522
103,357.05116732869766
104,354.95129867997235
105,352.6622404899648
106,351.48886583722975
107,349.22501346922854
108,347.89473310458754
109,347.5563739833688
110,347.55529414861047
111,346.82590831648855
112,349.4965036740182
113,349.75476919253236
114,351.7484565926754
115,350.53650462904085
116,350.70741664169316
117,351.85177235657704
118,351.699802291221
119,352.2854880456679
120,354.19227952950683
121,355.31911368367764
122,359.33069073181383
123,358.46572906193757
124,359.86663212912447
125,360.4351556198669
126,358.8389569708757
127,357.86025186630474
128,356.59583415084023
129,357.4795510531245
130,358.360664979719
131,360.6380474639236
132,0.9593386921894762
133,3.2440616684154975
134,5.736131239129406
135,7.266321257717891
136,7.281638845543057
137,8.80072575650837
138,10.939316796842888
139,12.56760780499502
140,14.863502979806583
141,16.97387247118479
142,17.45830762165224
143,15.054631406158308
144,15.902222277874614
145,16.168597461634022
146,15.484298788105662
147,13.618189058822281
148,11.746902909334096
149,13.235125001637186
150,17.3014757178604
151,20.262390262599297
152,20.96009218683878
153,20.970113327094396
154,19.432894141798613
155,19.257125064399247
156,17.214267840009995
157,17.380541506712177
158,17.625054416198168
159,15.86890475732747
160,15.466869945430801
161,15.928240013249422
162,16.650103823026257
163,15.82449193838471
164,15.093773289778994
165,17.84565255352402
166,18.473121853583905
167,18.909794766712366
168,18.733875108079758
169,12.79218927685281
170,9.337613487743567
171,4.029438208205306
172,1.251940521277504
173,2.06752851287888
174,2.493022047798945
175,4.310069709799734
176,7.623548364859573
177,11.100298502141811
178,15.329094655506879
179,17.559613607520703
180,19.44395881766178
181,20.49479769696501
182,20.94833752022498
183,19.94589300914788
184,18.303703517770487
185,14.641586311947549
186,16.315167567536093
187,16.01300753176622
188,16.06705596737288
189,14.855379539707656
190,18.25810343852197
191,16.305823912859466
192,16.569820580413307
193,17.433362347969023
194,17.93719758834777
195,18.457081165841146
196,18.679165249294783
197,18.538981069954957
198,20.129425145188065
199,23.56076759944
200,25.222423591886354
201,28.9806140300617
202,30.428918473321175
203,32.40029697236014
204,32.037460927054326
205,30.998031970646934
206,28.960622431638853
207,29.42525339737881
208,28.461703707181357
209,27.228948220343
210,27.808261546494805
211,28.135869877237383
212,27.72810639057417
213,27.724145435045614
214,26.612190797134645
215,31.213409492134588
216,32.94480135991989
217,33.948704606166416
218,33.99409566436066
219,34.09217906774745
220,36.816143585509906
221,40.493954973688005
222,41.70988084563248
223,41.89871482381591
224,41.269004005532224
225,41.381674749915305
226,40.503948275302776
227,35.22235238918063
228,32.341749304741654
229,31.34173910622502
230,31.042710755309372
231,29.030786513709188
232,26.736478283825306
233,23.968938827317515
234,22.968938420899576
235,22.17265701346315
236,20.652328375139177
237,21.194934289321623
238,22.87290736591774
239,21.001835350250587
240,17.743873368118784
241,14.562742727995328
242,11.091728261833055
243,8.508327504498425
244,5.06532211726676
245,4.320949331336976
246,4.746478541390388
247,6.8383151206815
248,5.655121532274109
249,4.4140326049567875
250,3.03898310652977
251,1.292650480122461
252,1.5718350558641419
253,2.659357436360608
254,3.2034590529603975
255,4.49190824965217
256,6.734667345402727
257,10.09208133500681
258,13.807328225379479
259,15.05171099607827
260,15.998015840806772
261,17.909914916024377
262,19.02420148390877
263,18.774996434990896
264,17.629183826036353
265,15.750041846043871
266,15.016122562380474
267,16.257268958502948
268,16.87486636585743
269,17.536247506859127
270,15.920127279541475
271,14.89685206580458
272,17.077845104897506
273,18.160848783606014
274,19.192665468307723
275,19.192299988120794
276,17.965815304389366
277,17.3267346828722
278,17.123358685705057
279,18.111866935836304
280,18.188817163399506
281,16.84704348735636
282,16.14710582912062
283,14.400677299913013
284,10.993139470854771
285,10.049387045565936
286,7.045641697135977
287,7.370030899192045
288,5.147090754980638
289,8.429785648398308
290,8.974338790645618
291,3.9486892150055724
292,360.1648198981183
293,355.75673466608777
294,356.26816971958584
295,358.3191445290756
296,359.5629307967416
297,2.3228838255150777
298,7.592049831539384
299,10.761668930086671
300,15.941894523615986
301,17.98237473080337
302,21.1965086190159
303,23.02572898752493
304,24.759355076398492
305,24.97910042415657
306,23.645511817549618
307,27.081580164160812
308,27.7847138501661
309,28.987687118274664
310,29.028206445683736
311,30.210074191471392
312,30.585035692161114
313,30.91724231661408
314,30.99945101280275
315,29.557650905386936
316,29.48062505940709
317,28.207195034374195
318,26.213952888586505
319,27.3871843129553
320,27.62279946979089
321,29.87201331750498
322,30.637284061417404
323,29.00832962983486
324,27.443277969650012
325,24.426444352975068
326,18.364020216574374
327,20.600631575396505
328,22.081723102347325
329,22.286858638235458
330,21.79127291554647
331,17.3523468066021
332,15.889303133078101
333,12.423708400880969
334,12.055336652157905
335,12.083028595644123
336,14.017899132765024
337,14.959201358955681
338,16.567898485297405
339,16.225334664979528
340,15.969823016225519
341,17.459315764835537
342,18.579817835216716
343,17.80949944696681
344,16.29072918000719
345,15.774733650933058
346,14.695132974744524
347,14.459983651637117
348,13.305466415708793
349,11.66882811690391
350,10.789087876532221
351,9.526195205994327
352,10.573010748643185
353,12.331008554840992
354,14.456640645830703
355,14.753328485966733
356,14.702510889048767
357,14.554079029294314
358,14.606848694952589
359,15.456819439551111
360,16.086319665056863
361,19.901274417605975
362,22.316838066790865
363,22.65152191929934
364,23.748902082599727
365,22.829264596819655
366,22.007736620485105
367,18.72896682516688
368,17.438136578407978
369,14.51151827797031
370,13.855039964388652
371,12.728247015449028
372,10.554508081618678
373,10.427844251582087
374,9.940164792947598
375,10.939860672084137
376,9.400276370988593
377,8.4918037719886
378,8.50162935319554
379,8.526004463920913
380,9.481967611678783
381,11.530287722767127
382,12.005056703457399
383,13.065958680655626
384,13.871359022727574
385,14.459008710688408
386,16.580957202526236
387,17.857884356427974
388,19.115275046193915
389,18.984262136581776
390,17.40864754035539
391,14.689681275989074
392,10.303351676450404
393,9.381410328744892
394,8.176337733219839
395,6.947471036374111
396,3.553232504412108
397,2.630915794471605
398,1.761752501249532
399,2.9145237594827336
400,3.1066010595015996
401,6.111928032332571
402,6.130199350128805
403,8.043324921784688
404,8.134655463335093
405,8.3167911613167
406,7.023067354020554
407,7.009367389330237
408,7.579942899632158
409,10.301725653733683
410,11.752032057273539
411,13.093625701545534
412,12.248944874794859
413,11.258734498912304
414,9.896465644028808
415,9.679109394992679
416,9.829267874671586
417,7.348257177195876
418,5.739420325268952
419,6.581342838355283
420,5.04039532728649
421,2.6149878283375187
422,360.14321686452166
423,361.1922516975919
424,361.2056904032122
425,1.715082290124542
426,3.960126043116418
427,6.34429268379256
428,7.47304372778467
429,7.645526129337213
430,10.668011835897573
431,14.706186957133923
432,16.582016742293376
433,18.401664174294183
434,18.851363847938273
435,19.72066433545291
436,20.675283974191416
437,18.896060936153788
438,19.185467660953975
439,18.787026282962074
440,18.607332088112912
441,17.862957679183523
442,16.280938022856333
443,15.739139546002662
444,15.162858900033143
445,16.850352150298818
446,18.96900107437955
447,21.34329322803069
448,22.62750683243013
449,21.585483515678106
450,21.410081863833625
451,21.01841824560273
452,21.840742154592306
453,24.30665021502682
454,26.721143810464582
455,30.495037229828085
456,35.162805124478155
457,37.270001968204724
458,37.42478040834533
459,36.14429879113601
460,32.53643610681422
461,30.098647935126905
462,27.304924796105297
463,24.680357476544657
464,25.238920476442388
465,23.303642874363504
466,20.215548082506757
467,14.300581186017041
468,14.150495300609464
469,13.956938726621786
470,14.448669636757359
471,14.966810566135678
472,15.554888402459824
473,16.330329799483195
474,17.899000491097922
475,18.900696051541786
476,20.37376139568596
477,23.813526711790075
478,26.802677927455193
479,28.888375134995442
480,29.1879209325391
481,28.662052883902447
482,26.840516190595963
483,24.770425488730154
484,22.342242984994186
485,21.013583030112386
486,23.24149810527399
487,21.836214774815744
488,21.283947164271183
489,21.561491724117843
490,21.836327971577646
491,19.903618863922134
492,20.702524397745606
493,21.767108282660388
494,22.482971562757598
495,21.76314346524822
496,21.937260080754925
497,20.892542456958665
498,20.241020350083204
499,21.540216036155584
500,23.044944555826987
501,25.260563680831297
502,26.671573050717882
503,27.29038583162952
504,27.032018346478253
505,24.746618490979927
506,22.490592429434514
507,19.257099978044096
508,19.001666430915407
509,20.60330150188753
510,21.182829048851374
511,20.36182511751838
512,18.519337343240466
513,14.713388252342725
514,13.190183294523536
515,14.816468423493006
516,15.413249496145454
517,16.219485636267336
518,14.98236436400856
519,15.431765861896622
520,16.399690294861102
521,18.47556912216129
522,21.686294645282317
523,23.079915390942233
524,24.258943961877208
525,24.04717980288717
526,23.595058747818882
527,22.55075775558612
528,18.418284888166
529,15.873800849395138
530,14.102378073535363
531,13.26347792445722
532,14.125227583968467
533,10.905366488781624
534,12.865703435130172
535,7.53020575025073
536,4.746709378200137
537,4.337888347772946
538,3.6517649374706025
539,3.281902064111648
540,2.870519688151262
541,3.15344716893037
542,4.1525582557083
543,3.666991437304091
544,3.7610267044131547
545,1.6861537843082601
546,1.70527611005474
547,1.221161541704305
548,2.470423284871913
549,3.422316788137664
550,3.51342580257608
551,2.6855591564134897
552,361.07358757295646
553,1.6728252965460229
554,2.904314988872784
555,3.5083620155983795
556,2.0840628969943396
557,2.5745406283633656
558,359.7183885992129
559,360.31852803051817
560,360.2791393954155
561,1.6307869604956977
562,3.8357798556638727
563,4.212984250618945
564,5.275416256555502
565,6.04542493058517
566,7.892571466630386
567,12.280852113044148
568,11.481416627548356
569,13.193648120707508
570,13.905664084082957
571,16.212655903769587
572,14.845151765165838
573,13.398743113854266
574,12.662599490330933
575,11.600783299106126
576,12.1495272311667
577,11.574292240422608
578,8.108134676223585
579,11.572337796658303
580,13.555935045895012
581,12.84519110354961
582,14.801302391964498
583,15.663082407643628
584,14.939810857192242
585,13.957718135481457
586,13.30335713250588
587,11.955400901118253
588,10.703313061339088
589,7.828938031805819
590,8.266789844345112
591,8.593576322708373
592,8.239825856096218
