,x,y
0,0.0,-0.0002284342335951509
1,-0.00045116587274397253,-0.0006660484310793793
2,-0.0008749726317576186,-0.0010796504472052229
3,-0.001280791375187478,-0.0014789988068457092
4,-0.0016739086107844347,-0.0018650577267765875
5,-0.0020518702739567036,-0.002236227091004035
6,-0.00241993534469385,-0.002602110193798285
7,-0.002781820794951915,-0.002958062377350791
8,-0.0031325959878834766,-0.0033071314342825514
9,-0.0034794791380910162,-0.0036473838885741545
10,-0.0038113270746526454,-0.00397167123831503
11,-0.004128670950877363,-0.004281626800641707
12,-0.00442971806002618,-0.004571711991172003
13,-0.004706192936373234,-0.004834063797708007
14,-0.004956029174738463,-0.005072616502497613
15,-0.005184037404634244,-0.005290348512028468
16,-0.00539224251032912,-0.005490279571912233
17,-0.0055849041610523086,-0.0056756690192395634
18,-0.0057620110960356265,-0.005845491100733968
19,-0.005927583880465124,-0.006009722665610617
20,-0.006091896405775156,-0.006174095099214018
21,-0.006257120275015045,-0.006341798256736941
22,-0.00642815130263504,-0.006516251922889965
23,-0.0066062250549130406,-0.006697724100880386
24,-0.006790448240386449,-0.0068844423456440075
25,-0.006979789387838385,-0.007075887878522007
26,-0.007172158872701978,-0.007268028600490292
27,-0.0073632201938193635,-0.00745743644058783
28,-0.007549823157709257,-0.0076394712762078015
29,-0.007725389569148934,-0.007808096479300061
30,-0.007888014107944893,-0.007964648662064285
31,-0.00803740785640333,-0.008106810035076874
32,-0.008173272831729798,-0.008237125698546363
33,-0.008297392899652577,-0.008352991129203138
34,-0.008404142673145319,-0.008450936416858141
35,-0.008493330511713745,-0.008531785998323467
36,-0.00856664575905127,-0.008598560912413485
37,-0.008628094238705484,-0.008656569279268188
38,-0.008685277826870641,-0.008715518679493084
39,-0.008748615170643018,-0.008785976302983776
40,-0.008828285368933415,-0.008876374098918262
41,-0.008931247613285696,-0.0089923171079165
42,-0.009059179658099353,-0.009131979371471666
43,-0.009211038470566533,-0.009293778300457486
44,-0.009377730628141939,-0.009460463595551112
45,-0.009541983977757625,-0.009622262172278014
46,-0.009701625985303735,-0.009780375791581399
47,-0.00985879354565518,-0.0099367994334443
48,-0.01001430128487944,-0.010091740953012244
49,-0.01016955842539529,-0.01024807198742591
50,-0.010327620807190858,-0.010408575110508926
51,-0.010491480323988245,-0.010576940401541788
52,-0.010665284135945917,-0.010756926829682515
53,-0.010852382754013437,-0.010952018939095622
54,-0.011056327822908543,-0.011163269473291194
55,-0.01127088294107966,-0.011379067766876942
56,-0.011487740632026304,-0.011596832859051578
57,-0.011705850809780703,-0.011814298617752739
58,-0.011921749046717358,-0.012027744939054012
59,-0.012131785501043314,-0.012234233663949207
60,-0.012335404587063134,-0.012435463509823354
61,-0.012534542311657518,-0.012633314046200413
