,Heading_direction
0,350.93719822036985
1,351.0485679442516
2,350.76877757611385
3,350.79855145855413
4,351.0660917872622
5,350.8850295946565
6,350.8312969410604
7,350.6943388314885
8,350.5209989390336
9,350.4208418212927
10,350.62939377265
11,350.83135865033637
12,351.00918795603155
13,351.90474264196575
14,351.3458412903266
15,351.6744329310552
16,351.8164094572229
17,351.57980279661314
18,351.5872421818791
19,351.5272210980999
20,351.4009400595638
21,351.4085697037217
22,351.20192101073417
23,351.0050156794139
24,351.0291574652383
25,351.1912694715834
26,350.73731398992703
27,350.8141346981553
28,350.9039949898755
29,350.86146275007286
30,351.1604615544803
31,350.8246955732728
32,350.5025903381871
33,350.43638091509047
34,350.30587214890085
35,350.4881518531161
36,350.3599816350612
37,351.024820296459
38,350.6412332081994
39,350.69665396806397
40,350.88043768151437
41,352.43177698221575
42,352.45409474065013
43,352.4495299007881
44,352.0242349180063
45,351.98733860844044
46,351.9059805115624
47,351.9677994266775
48,351.9679245298205
49,351.9140662737506
50,351.61057495663044
51,351.7592550170417
52,351.8294965328834
53,351.7629943248463
54,351.8521764618354
55,351.932275190805
56,351.3167664905248
57,351.480004420287
58,350.83294930926616
59,350.5649105906116
60,350.63745357777225
61,349.84715066319336
62,351.20824872070006
63,351.24091338409414
64,351.24732590373065
65,351.58645317613735
66,351.38952039282276
67,351.19233287924
68,350.9256610192259
69,350.927236161833
70,350.4645258316427
71,350.6780832590913
72,350.87761423295126
73,350.9091852730329
74,351.8330514298416
75,351.858089899094
76,352.3216199566216
77,352.29691742846524
78,352.12964340484297
79,351.541609776311
80,351.4166754400875
81,351.4189647698376
82,351.56346447101043
83,351.50976074874063
84,351.4338040470409
85,351.52433342367385
86,350.99830794359343
87,350.94545592564896
88,351.21084864101636
89,351.0803450145119
90,351.119690608572
91,350.6880627818298
92,351.2092959473947
93,351.07767590708943
94,351.278318949835
95,351.0093025824534
96,351.1816651651859
97,351.0068985909282
98,350.69028751510285
99,350.6191203838734
100,350.1866567867908
101,351.067639923445
102,350.99087616704514
103,351.0508150516254
104,350.9610178555157
105,350.7192660974677
106,350.53594667639686
107,350.2985094208061
108,350.19746680593835
109,350.1112724124079
110,351.1263368543111
111,351.09661304014674
112,351.05942004393455
113,350.6353975997924
114,350.9577172791266
115,350.1035683612954
116,350.35342978785167
117,350.2742953205837
118,350.57715641020945
119,350.5207658648169
120,350.7274636285903
121,350.6356854004788
122,350.538105868259
123,350.31376732476105
124,350.4842579542111
125,350.6323682843319
126,350.551992527704
127,350.19137422754267
128,350.1956149033288
129,350.1430389191729
130,350.3273286044632
131,350.82927823637255
132,350.7133746746664
133,351.1977297022194
134,350.73968896216513
135,350.6367193131871
136,351.64420831521693
137,351.77709529323914
138,351.6699124791394
139,351.7149656137109
140,351.467198949382
141,351.4326121940521
142,351.55626807671234
143,351.58239734858176
144,351.64922817549615
145,351.79459628390964
146,351.22085728849186
147,351.2388072510286
148,350.940317863926
149,351.01745975162885
150,350.9102003704765
151,350.75637625406506
152,350.2902190304402
153,350.28031381837013
154,349.9704719067604
155,350.7793283299497
156,350.1714749794975
157,350.6574917219154
158,350.1310170993439
159,350.1613218676914
160,350.2227514236352
161,350.5648870417166
162,350.37490314696674
163,350.54371546918094
164,350.34139087671457
165,349.9423745297316
166,350.22664861705437
167,350.35138153122784
168,349.8490747256939
169,350.1001113349229
170,350.9601999423741
171,350.85538152787325
172,351.04303133552116
173,351.0243115001151
174,350.94175191339673
175,350.5606259171173
176,349.87310575116146
177,349.8828433088587
178,350.0181889010422
179,350.3003642378865
180,350.15419967488685
181,351.76353725650245
182,351.6315979324944
183,351.25121287471495
184,351.0954245925259
185,351.3437966340603
186,351.6277686069832
187,351.9993748132482
188,351.86325468266847
189,351.8396131674803
190,352.0924718527071
191,351.62982039866984
192,351.3181930488592
193,351.0471138234748
194,350.51625770502767
195,350.38591066275967
196,350.793611198325
197,350.85228130265773
198,350.9521638582557
199,350.8999211322316
200,350.5136447229399
201,350.54539664000623
202,350.26151609770324
203,350.4792423283858
204,350.7433372119047
205,350.8654073208911
206,350.58059629399423
207,350.4733465802128
208,350.48970175168
