2.478981676833415193e+00,2.139381994406047038e+00,1.747993782149444231e+00,2.453650899890714054e+00,1.863229353824961354e+00,2.043110308807439157e+00,2.454719693905896172e+00,1.645339326030207383e+00,2.419780838893661024e+00,1.944092936722788156e+00,2.441058380391415206e+00,1.909442449776752593e+00,2.363323358088445403e+00,1.560547893609148362e+00,1.670343474290115759e+00,1.545850575582734754e+00,2.179400316798721704e+00,2.320796070055926474e+00,1.948265414513260518e+00,1.669386982306837242e+00,2.444498817753101072e+00,1.920756956412715155e+00,1.578602717259519173e+00,1.901781640838233312e+00,1.744730483857699799e+00
1.595823813098241839e+00,1.552816065808757084e+00,1.519398277385957341e+00,1.205731320149006525e+00,1.711838056990841794e+00,1.112659123642430137e+00,1.208082543137018572e+00,1.439680741105908934e+00,1.064572905574230566e+00,1.362723675737318896e+00,1.098028404712075634e+00,9.029223903412377794e-01,8.289227112193294777e-01,7.999437521290199138e-01,1.597619749899095387e+00,8.487712423240061366e-01,1.180530102755952271e+00,8.217492745231488316e-01,1.669545493207323483e+00,1.279737333981113112e+00,1.213002392269124430e+00,1.101244566421876625e+00,1.709171729383580862e+00,1.473640015403769432e+00,1.544682779588663069e+00
1.489884367795005105e+00,1.252975259622040038e+00,1.597606934061563289e+00,1.507480872805379457e+00,1.731793200508988440e+00,1.462860986543891517e+00,1.523195541129662711e+00,1.920297298280870590e+00,1.131943159127522636e+00,2.001301506282948228e+00,1.629013198667008666e+00,1.472180075231652951e+00,1.170510327319750798e+00,1.610622629502484582e+00,1.707763860761811303e+00,1.945678711690977503e+00,1.961107578952005159e+00,1.077012409351942201e+00,1.678458053699809049e+00,1.723987584597239442e+00,1.500460338737968247e+00,1.732469491309752474e+00,1.710495453530278542e+00,1.491278731946676483e+00,1.097733488544578639e+00
1.254786147133575280e+00,1.651598563904150163e+00,1.326238249838551209e+00,1.124423012881638373e+00,1.420875869935372515e+00,1.496040277481790248e+00,1.371351131142521940e+00,1.165113275101812063e+00,1.161662187686246295e+00,1.640853352370415630e+00,1.833918551941852604e+00,1.021312343503410602e+00,1.107261722303474194e+00,2.016365029130447351e+00,1.193175099990750887e+00,1.430342862888714928e+00,1.983209251249453686e+00,1.244113921887100682e+00,1.935067945592082506e+00,1.389720775726529745e+00,1.962544881693049525e+00,1.715939631339418181e+00,1.022633226653426153e+00,1.966739262364457064e+00,1.168964119163010684e+00
2.213911440011213205e+00,2.206243268210179576e+00,2.386258115581470829e+00,1.528363590847621412e+00,2.113020597505283149e+00,2.252342156938729634e+00,1.710688079629851366e+00,2.191499958085199928e+00,1.889313830519724347e+00,2.067876408008363587e+00,2.307143999548004309e+00,1.726863458303350640e+00,2.418204507371431777e+00,2.258024952301749266e+00,2.136375244284096642e+00,2.420011163931283793e+00,2.265286441616557234e+00,2.113324499835365078e+00,2.450896202624537779e+00,2.064957436802417501e+00,2.450291293331334330e+00,2.138465154345393859e+00,2.027826723055509817e+00,1.690383160175858324e+00,2.274951302992862523e+00
1.490312559180916763e+00,1.974412001586475895e+00,1.736768140543270444e+00,1.535611461507365938e+00,1.421509211287992347e+00,1.822689190013122129e+00,1.599300002511026886e+00,2.130358900069508898e+00,1.446207803491648791e+00,1.493398719033159905e+00,1.960611127543206988e+00,1.408368342800959239e+00,2.189442920233097389e+00,1.865585845797955500e+00,1.415594325167840006e+00,1.802977448997345133e+00,2.192878311740258379e+00,1.544877965269087827e+00,2.133396734822645691e+00,2.106413509455990152e+00,1.730009812303212380e+00,2.161923582669937449e+00,1.969761029647282724e+00,1.654754708896795545e+00,2.082362307967403847e+00
-1.468978256525905191e-01,4.640735670869285956e-01,-2.009705072863943176e-01,-1.597220300993921205e-01,1.272763128269440713e-01,4.569902587416542206e-01,3.686611746157145153e-02,3.224697341132948258e-01,4.599420240464180409e-01,4.282894279766354950e-01,-2.426245789888799020e-01,5.556923857478184292e-01,8.771112927339039245e-02,-3.729038205394614724e-01,4.987682202415455457e-01,2.183938855986846672e-01,2.460919548166102568e-03,4.705258470366273649e-01,4.027353841067509155e-01,4.576264364579746280e-02,-1.476891350830157323e-01,-1.330179190709450121e-01,9.068972745947422032e-02,2.211119293399181895e-01,-2.198614846196069728e-01
7.638443345203775880e-01,8.931628875578735416e-01,9.169672639434339745e-01,5.467486221424067150e-01,1.066622881905443521e+00,7.593328714337513885e-01,1.009858938890119573e+00,8.226763433880803777e-01,2.055356387883245928e-01,9.910030054718456105e-01,2.106469880374026715e-01,3.135456794331203945e-01,2.082035107190296497e-01,1.018302351853157317e+00,5.494154727428054441e-01,9.748909117598233420e-01,6.830810960439088753e-01,2.873516591949289989e-01,8.416119299587598857e-01,6.044281393644534983e-01,7.655230667549641765e-01,2.046852295922966247e-01,2.297987546992560359e-01,6.286037408960907236e-01,4.318110358182968289e-01
1.571434397583451048e+00,1.287730654290104138e+00,1.075911495954143149e+00,1.667072209312461473e+00,1.634664999011615105e+00,1.448085907168941144e+00,1.474867195168551692e+00,1.220413723979551168e+00,1.613218525771558998e+00,1.151633541567299135e+00,9.141091032101748004e-01,1.407276316211558242e+00,1.622525503128804836e+00,1.705321691467083900e+00,1.754108041333445334e+00,1.670911788250982744e+00,1.587928728291161828e+00,9.325762620443041051e-01,1.139416030861410745e+00,1.705935090837213064e+00,1.272684537554442441e+00,1.754655750047798168e+00,1.587978419293439192e+00,1.112819381407152086e+00,1.736231963748227747e+00
1.052816766628754452e+00,1.527425289089122673e+00,1.880702335663584579e+00,1.677561444598301810e+00,1.227684073930875863e+00,1.635311358792993053e+00,1.747054174459653275e+00,1.949572692486746472e+00,1.109534206356062702e+00,1.293915486758570044e+00,1.884328963430253578e+00,9.947820890648544356e-01,1.932498919318175190e+00,1.094617171964279434e+00,1.056354250590442634e+00,1.771303700435984174e+00,9.821889316413309201e-01,1.240120105191480304e+00,1.928626206112576957e+00,1.361817535491407716e+00,1.615075800261146055e+00,1.448898431854554358e+00,1.277252161061550817e+00,1.637987121380986677e+00,1.793758988396850107e+00
2.002328512589885090e+00,2.255546546696487908e+00,1.889204417380509371e+00,2.476911269890933909e+00,1.932909181451728964e+00,2.150154896882546129e+00,1.934897722851817603e+00,2.260821035371918253e+00,2.028057793748283100e+00,2.303477937715414647e+00,2.337986127875844033e+00,2.005293907705433476e+00,2.185261593400638969e+00,2.501944597406364768e+00,2.005220872970854273e+00,1.899511192305217699e+00,2.324392776678117833e+00,2.457594379359648418e+00,2.020512763988402849e+00,2.410343906426087202e+00,2.168979264098528148e+00,2.291119201127510774e+00,2.155776376274798789e+00,1.977336488931643599e+00,2.592746443332462736e+00
8.231156867025413160e-01,5.062259009925033082e-01,9.452760548149926612e-01,4.204454153310331899e-01,2.813409262737164296e-01,7.062419219426833150e-01,4.970367896814334996e-01,9.891359283942229297e-01,1.042418797417877796e+00,8.495625320801092339e-01,1.015811691320948507e+00,5.308180752347773090e-01,9.185726589209872728e-01,5.613944058379890523e-01,3.786070472922890562e-01,9.518813716712339890e-01,9.286773507341825606e-01,8.203889998934094097e-01,2.428974452034936837e-01,2.449381750510810918e-01,3.380672873141491452e-01,1.125581344323263400e+00,7.937645530207350086e-01,4.952782656190238830e-01,5.339083676216678231e-01
7.933709706284609586e-01,1.610395707086886841e-01,3.397050943292034830e-02,7.744018344009977461e-01,5.024262563343810939e-01,-1.571976759094078080e-01,6.652317960276828979e-01,7.283096033511434753e-01,3.657387904317510596e-02,7.586563050538956965e-01,3.144544136870249251e-01,2.812563682924316133e-01,1.751167794983961024e-01,7.349162193571987522e-01,-1.681859393995972785e-01,6.232659394641412165e-01,2.761428691396261570e-01,4.925756831679450887e-02,7.527123610124952791e-01,7.930456067157669597e-01,6.950680683943599725e-02,3.593218837038406610e-01,4.315609919421614649e-02,5.884380490140728170e-02,7.262627802050685144e-01
4.631499763232833633e-01,7.937318209680904735e-01,7.626566633274045603e-01,8.535728438258146644e-01,8.590650196377130898e-01,2.468321658524695594e-01,5.178545555720593940e-01,6.463573604071927159e-01,9.078122851943795091e-01,3.529316549734433650e-01,5.208910647910623970e-01,8.103954370944306262e-01,8.445107731240013571e-01,3.803752163496602057e-01,9.346856772553303605e-01,4.909676273934495683e-01,3.634502896260059512e-01,8.299015598037391417e-01,7.814004644455169180e-01,3.690176308542473249e-01,4.928977892655717064e-01,9.850229424562774172e-01,1.178155712768353292e+00,1.105727697875645843e+00,3.395302522975096604e-01
1.361531275070730684e+00,1.533004730358766610e+00,9.902937888509585340e-01,1.234050984851671418e+00,1.807602676169890232e+00,9.790178085407941211e-01,1.310193350671573720e+00,1.068296814125850203e+00,1.775803080801642286e+00,1.331561313867521523e+00,1.263388742775491069e+00,1.802010136775810567e+00,1.545560364457756464e+00,1.099350808874858476e+00,1.773714045009988194e+00,1.636613112079577270e+00,1.093869766130318499e+00,1.599774852762744670e+00,1.151796025807875434e+00,9.472277692524239123e-01,1.075173541048422221e+00,9.274488529700315453e-01,1.388453866672457737e+00,1.582220305411395911e+00,8.750111443164301228e-01
2.651440098994057859e+00,2.732592890920073181e+00,2.100339509575713137e+00,2.104322912852738980e+00,1.859361066827742492e+00,2.394863080297684466e+00,1.862795147174075794e+00,2.353848478511137099e+00,2.295634442233377204e+00,2.558700409224690997e+00,2.281395557443618216e+00,2.277450069254474574e+00,2.835584970590205423e+00,2.179746014971125856e+00,2.622854867008188595e+00,2.792417631597273076e+00,2.431100190285000462e+00,2.435672702273276258e+00,2.255291359575191112e+00,2.548503358928024820e+00,2.212726197466534650e+00,2.099827280558129061e+00,2.665133508098274095e+00,2.055112391324119603e+00,2.509045840949269746e+00
1.204151434988512737e+00,1.750725260632340907e+00,1.784242346425000569e+00,1.340143110883117439e+00,1.898583342028829835e+00,1.900475516904677864e+00,1.319414996593712086e+00,1.332914188067130468e+00,1.233380102895587971e+00,1.144495709846330200e+00,1.265770794735400884e+00,1.405179432094966208e+00,1.750335311022519713e+00,1.409541730455405428e+00,1.155632554037521187e+00,1.709080135168435932e+00,1.640029748328577064e+00,2.044669240864101400e+00,1.357991476219182259e+00,1.909877848583508841e+00,1.902918561479296056e+00,1.683869871865346868e+00,1.543259875068149878e+00,1.136811760104994740e+00,1.397747502662600283e+00
-4.669983384046735297e-01,2.765385136411674383e-01,-1.130704772457361527e-02,1.706105491401079810e-01,-4.631277013482298921e-02,3.590299100544686040e-01,-1.817031263059552815e-01,-9.724971972910785578e-02,2.233528124469839615e-01,-1.473225890537550320e-01,4.353501061139645190e-01,4.532535462650802982e-01,2.190611810420310113e-01,-4.835332381758473130e-01,5.599642886310414458e-02,3.330436750782854727e-01,-1.852474754142341418e-01,-7.276026734436944962e-03,-1.054107341231726863e-01,3.191891509062538129e-02,-1.582008241514599178e-01,-3.846410841745651621e-01,-2.796454619270534181e-01,-1.180644622991758458e-01,-3.612474010487848886e-01
2.325229679554810247e-01,3.466069192778379326e-01,9.224760919384972224e-02,2.941197306008556112e-01,3.118595189685914315e-01,6.287263981367795240e-02,4.964855460934094467e-01,3.975047790882986209e-01,4.587616947833172976e-01,4.107050085357958347e-01,1.234655620083663918e-01,6.188378142316789399e-01,7.500807237089551771e-02,3.654371484555146710e-01,5.187622873664142764e-01,6.003143994671006345e-01,9.367029389151833030e-01,4.664797544349797986e-01,8.017514988858792657e-01,7.030761099045941265e-01,4.632087382105357642e-01,7.239991224387815061e-02,8.130921535198587513e-01,3.367485338361020375e-01,8.341515794855512977e-01
1.366886102301569483e+00,7.571929716798764254e-01,7.922180795152885535e-01,7.472849285866405289e-01,1.003225268076350929e+00,1.078467513747598083e+00,1.351561887107405768e+00,6.454338325462830595e-01,1.437769077194394951e+00,7.513753249769278275e-01,1.227338315606073094e+00,7.016067700887221870e-01,9.366539188540292660e-01,9.739485359594238778e-01,1.184063116870277987e+00,6.465724498261029574e-01,7.574077411199618970e-01,1.053844005282091878e+00,1.318834403550513068e+00,5.563679358208807324e-01,1.434460051705418238e+00,8.071748181893629859e-01,5.200870349918896851e-01,1.149447136097528910e+00,1.469810843319331539e+00
2.185151005244867051e+00,2.128757178946082185e+00,2.018625629643215902e+00,1.898821294819574845e+00,2.473422998914717841e+00,2.204913852492839332e+00,2.467772248686020742e+00,1.999285598639882533e+00,2.640387507180191662e+00,2.272697801157280484e+00,2.340016884324452651e+00,1.856481006788744059e+00,1.897558949362898373e+00,2.253701503573600107e+00,1.857072547236330751e+00,2.489507910695853532e+00,2.316068201808247462e+00,2.313897575992896360e+00,2.317868524538000852e+00,2.480964425298225251e+00,2.344351371677245499e+00,2.250243887451242486e+00,2.136346707768452369e+00,2.239616372231762575e+00,2.347144225202684176e+00
1.811440164793876706e+00,2.135929379639013082e+00,1.843154964280551367e+00,1.737550227326223329e+00,2.075386033114611006e+00,1.752113200089943090e+00,1.623654528244560913e+00,2.401376033392037090e+00,2.500861438222413025e+00,2.152632998770685813e+00,2.521788390379173350e+00,1.814003111170014559e+00,2.539006954618106882e+00,2.452371253951148855e+00,1.614115934409951603e+00,2.018616202405849602e+00,2.065135424536514108e+00,1.626782098166709822e+00,2.491532811240825929e+00,2.344223010394092199e+00,1.669238212156315182e+00,1.894615116942202082e+00,2.110911488813631109e+00,1.757245638234235408e+00,1.716231807791695152e+00
-7.305497499226194444e-03,3.424989421080467666e-01,2.465516668243568077e-01,2.904441029362142546e-01,2.463099921626845656e-01,2.823388289712202015e-01,2.740958145613194841e-01,4.713131498772390460e-01,-1.645734206320861037e-01,5.356288181742717702e-01,2.902384213649135125e-01,-2.577608342051364021e-01,-2.357977855863556058e-02,1.383512521032637110e-01,5.519206453764617937e-01,6.484840374823045428e-01,-3.950427082634889661e-03,-2.340002964232334171e-01,-1.029551395786403728e-01,2.719360904045099447e-01,-2.719051522644204133e-01,5.453064122512377709e-01,5.546178477203218549e-01,1.707684346656668239e-01,5.022419168497380682e-01
8.129125684561694376e-01,7.931922301630393024e-01,5.792334766778466371e-01,6.251022759077378144e-01,3.980829344226980981e-01,2.247315752560982427e-01,1.027459129436497420e+00,1.122025585913376311e+00,2.552877077266841321e-01,1.089977499056789867e+00,7.391716326088458855e-01,6.746951652489306950e-01,9.740119636981845463e-01,7.575079051201444313e-01,8.756787332286154468e-01,9.015634139222541421e-01,3.303876414638705072e-01,7.792700385798574381e-01,8.017388209369868957e-01,1.106402578245592849e+00,5.688627926381532030e-01,8.319481049928613148e-01,1.193009264218585441e+00,7.833703549487009976e-01,6.380052199102403954e-01
9.385290766567044862e-01,1.006361693945291513e+00,5.511862251712776883e-01,1.106178115867992640e+00,9.723940585377622847e-01,6.150477163371891320e-01,9.692423634630589202e-01,1.034838423491366344e+00,1.134345042751704336e+00,3.950534599772815292e-01,1.263858404025268056e+00,1.182068988416867139e+00,8.523650623145516692e-01,1.134803540439025538e+00,3.318330279257044046e-01,1.297163755250934747e+00,4.755002843272713164e-01,1.137326478588192691e+00,1.129441350743942918e+00,7.245818570229016764e-01,4.029483572929751234e-01,8.113661077033883506e-01,9.828507427825514675e-01,6.064046208914063429e-01,6.074410299477800423e-01
2.037712136208351676e+00,2.238527837312763946e+00,2.457175401096838296e+00,2.115539535139525196e+00,2.174536669410090717e+00,2.428090724798860567e+00,2.761770842405138815e+00,2.456410103947226808e+00,2.449938859284272130e+00,2.605570626885175489e+00,2.462344815163501455e+00,2.735827607372507408e+00,2.365795300288083602e+00,2.426565316609711864e+00,2.548852883572685357e+00,2.726899842250633199e+00,2.272828044225429167e+00,2.443294927132913408e+00,2.142247151314239595e+00,2.162934210987784489e+00,2.431392181212234771e+00,1.898542586517955044e+00,2.551089993691696645e+00,2.312792820337309152e+00,2.614822259819459482e+00
2.391201910065009262e+00,2.599063512214788485e+00,2.342036170010927787e+00,2.689325017483285230e+00,2.093994521182813706e+00,2.066223980324359388e+00,2.480170806451865495e+00,2.036375907485028502e+00,1.917183187543894052e+00,2.567850097671042331e+00,2.702052124329890503e+00,1.800875270341358858e+00,2.507626857653138863e+00,2.198613247588367958e+00,2.423339059072725732e+00,2.098598287538551155e+00,2.167586889842992193e+00,1.827049747238604693e+00,2.228785806332847841e+00,2.180893715287880230e+00,2.537089769939635087e+00,2.721617402194322910e+00,1.858862758417092476e+00,2.068720589632309093e+00,2.346553861844169031e+00
7.429243879229671110e-01,6.457970181520443775e-01,1.851094240564092608e-02,3.419726379602052724e-01,-2.785622741825905316e-02,7.306069451812376991e-01,1.940860381648815414e-01,5.049668481193272385e-01,-7.404264670179792895e-02,2.717843183391574491e-02,4.726000469047959562e-01,4.859561307914226358e-01,8.538696161866250467e-01,3.467618670119138047e-01,1.224002865779669387e-03,5.369536564480543728e-01,6.778758118403372945e-01,-3.018429608628931532e-02,9.728901601078897288e-02,8.783551460893690432e-01,5.276622854359844794e-01,-5.434164152773889728e-02,4.927912067323874101e-01,5.548038958931723608e-01,1.682087551984904616e-01
1.557622956907350087e+00,1.757854371322597364e+00,1.676760714217207626e+00,1.430003697556117448e+00,8.510427647773998183e-01,1.377650895765596406e+00,1.278662911663337010e+00,1.776558337996953174e+00,1.069246346369663092e+00,1.575578924385228508e+00,1.442290344469478125e+00,1.239832051891816000e+00,1.260184906694261864e+00,1.590274933852856565e+00,1.571679438367723503e+00,1.523274633275898182e+00,1.571791986321483092e+00,1.248514114827879773e+00,1.089470581845479069e+00,8.386855526161989260e-01,1.519616637922303726e+00,1.355469085785622863e+00,1.593677831014600255e+00,1.663167881659483482e+00,1.256966543195654262e+00
1.067018655660708193e+00,1.239148663438542686e+00,6.832855847175176578e-01,1.345725624971070955e+00,9.664315414618146471e-01,1.631815579975400610e+00,9.925665774559007115e-01,1.318653549848862738e+00,1.647891224992810155e+00,1.404060344099165247e+00,9.754178293000289601e-01,1.023954577331058324e+00,1.100000932524634267e+00,1.211775714570460849e+00,1.402058967001854839e+00,7.329992818946670097e-01,1.144430493059914733e+00,1.099843849887486735e+00,9.476699198698167459e-01,1.267045617237346322e+00,8.594513295553335430e-01,1.402630099474027059e+00,9.358413611841589486e-01,1.066911385674274015e+00,1.555459208064205123e+00
2.685623183639185285e+00,2.381762511130308457e+00,2.649705940457483866e+00,2.624513285194140622e+00,2.815667522100887332e+00,2.283939322202002131e+00,2.085311749177418239e+00,2.451858224290123456e+00,2.258279524505764524e+00,2.599698143571934406e+00,2.369319730714029237e+00,2.654741905607880259e+00,2.431306206059115294e+00,2.240144461824978617e+00,2.488889339292382541e+00,2.537300666378233149e+00,2.540153142062594682e+00,2.381278784376767543e+00,2.884887636749936313e+00,2.786429922457520192e+00,2.870910207001242664e+00,2.546781347292074837e+00,2.120209004943859998e+00,2.399721164300078424e+00,2.616572702484664781e+00
2.323081104146321518e+00,2.247518204746212778e+00,2.440270784899335244e+00,2.043339753570243555e+00,2.687464109151291858e+00,2.473955727222573842e+00,2.006774668122088823e+00,2.126895012619250291e+00,2.739473251179731950e+00,2.431206034994039200e+00,2.898980318979788695e+00,2.559062388434742541e+00,2.321548144312874484e+00,1.999982912356923936e+00,2.786405223005640419e+00,2.037033482824393005e+00,2.456733218558927234e+00,2.174520832886771782e+00,2.745336945645749704e+00,2.637682957862943489e+00,2.572152363603840808e+00,2.002462350684683479e+00,2.103006508148130393e+00,2.459046983126001340e+00,2.049456927588318766e+00
1.178664380992149541e+00,1.554480611272602397e+00,1.249637910352123793e+00,7.499391326353204157e-01,9.728698687613914764e-01,1.362252988227732331e+00,1.590999336814209908e+00,8.068085992894235003e-01,1.422483029849631819e+00,1.400257596990811981e+00,8.254272406024679709e-01,7.522256713389823268e-01,1.639988751584120497e+00,8.738717888697586922e-01,1.418858371458692424e+00,1.102849471060675546e+00,6.856362224981059628e-01,1.435504515916477652e+00,1.265685092354267072e+00,1.324482364053105821e+00,8.795277843056444889e-01,1.161351389085334640e+00,1.186714459585526349e+00,1.541007439381262278e+00,9.359878051733127036e-01
1.306595237472815807e+00,1.359495672054670701e+00,1.461460575024161601e+00,1.597731322396874099e+00,1.831144301536248742e+00,1.538691078347576457e+00,1.237608945659332438e+00,1.324253360306858474e+00,1.567069007985591567e+00,1.677247282075232659e+00,1.729685818276242237e+00,1.444607813894638326e+00,1.476787758621300739e+00,1.156946718908427041e+00,1.072655138172890821e+00,1.026435479817221497e+00,1.261163933079999300e+00,1.873904021717876178e+00,1.324877865324410653e+00,1.104811056811534131e+00,1.788467537814823594e+00,9.572057340671664694e-01,9.249879884429632604e-01,9.614777581821360997e-01,1.367393060969642749e+00
1.314518459858770916e+00,1.397410196167054419e+00,2.087364745606374417e+00,1.739267017301691087e+00,1.609660318482621477e+00,1.881163205133933314e+00,2.280109951841828408e+00,1.539315114810295704e+00,2.104913101306697065e+00,1.869976979683162899e+00,1.369074900807457196e+00,1.725985514590343106e+00,1.782733328985060650e+00,1.697818030985326132e+00,2.177236569287016366e+00,2.073760910674540270e+00,1.592039555250626348e+00,2.285510603266568630e+00,2.035387151334004940e+00,2.072190542463638874e+00,1.710512265106875596e+00,1.586681193427261327e+00,1.382893066787375558e+00,2.128866145064250759e+00,1.911374443787588584e+00
2.742233014955447690e+00,2.339787546595248457e+00,2.458383607845417096e+00,2.883627833066801482e+00,2.429745773577537626e+00,2.641422857970490146e+00,2.618521883275703566e+00,2.190516049792537778e+00,2.058305069585844027e+00,2.440160373677279448e+00,2.265531843992440120e+00,2.867925100834892493e+00,2.510561338015535160e+00,2.930791956974401202e+00,2.866481813279439184e+00,2.010259679946937883e+00,2.343495622301888126e+00,2.648614391476030061e+00,2.179326783610202600e+00,2.314202242620992944e+00,2.755460552842090127e+00,2.930397094964317439e+00,2.475401605647163272e+00,2.828751217533520990e+00,1.984256720108282801e+00
