,x,y,z
37,0.03456322338691996,-0.030671213179788718,0.10984097307957177
38,0.03438329211302267,-0.032318505868233705,0.10982349252925261
39,0.03432163211627634,-0.03407403002800306,0.10984491023424937
40,0.03519901428566044,-0.03672590927619425,0.10987691856365299
41,0.03654745733510521,-0.03826096550090875,0.10990792165378557
42,0.03777513146505308,-0.03744718028084574,0.10993393735172426
43,0.03882052242128826,-0.03738113319209296,0.10995372574702296
44,0.039610325047047514,-0.03894194088051597,0.10996804962784716
45,0.04030612433920339,-0.03929843635379023,0.10997841532653886
46,0.04102118144842596,-0.038383610187259304,0.10998582836338043
47,0.04171021344520795,-0.03836354724362082,0.10999102551119525
48,0.0424842873776859,-0.03869372338295272,0.10999467558987783
49,0.04353337620248138,-0.037910828488942304,0.1099972184892628
50,0.044768398112045506,-0.03681116018521082,0.10992577840117189
51,0.04624442337930082,-0.03594863449240556,0.10988539456602303
52,0.047762425865240155,-0.03574231145049577,0.10989162361230537
53,0.048920080562276334,-0.03677780380443653,0.10991528183496571
54,0.050054469034473525,-0.038527807270835095,0.10993972832893878
55,0.051494667946901294,-0.03957276756538746,0.10977108420012008
56,0.05326562645476301,-0.03994172114509699,0.10964929273776428
57,0.0552027897864111,-0.04087574885052202,0.10967815419595106
58,0.05721469063136335,-0.04236974519352233,0.10976244755057335
59,0.058559766653489186,-0.04368196610972672,0.10983126651030559
60,0.05923968894106647,-0.0448495800260216,0.10986711654475259
61,0.06004490859946069,-0.04635914279077058,0.10989494280915447
62,0.06092631302230358,-0.04781831432344496,0.10992208685657372
63,0.061557594153497264,-0.048859319143100585,0.10994412281487514
64,0.06230818638018124,-0.04994287264297458,0.10991563737290458
65,0.06333909771129345,-0.051398645972655886,0.1098555638049456
66,0.06427990556398636,-0.052931026340348755,0.1098582082164661
67,0.06511352721407555,-0.05422133768974354,0.1098825563543516
68,0.06603744327366341,-0.05525383705980414,0.10991109477201627
69,0.06705128683871989,-0.05613255857396634,0.10993818223966047
70,0.06844410160328164,-0.0569013677929181,0.10995881580783518
71,0.07030383624095499,-0.05730152320708203,0.10997386252616646
72,0.07293905210774028,-0.05706287844689742,0.10971764090508469
73,0.07558979879125051,-0.056222414315332356,0.10953218505932748
74,0.07795536533105489,-0.05518255380955197,0.1095481839781309
75,0.08018246735039729,-0.054935744067405604,0.1096302131412096
76,0.08167069067273991,-0.05592637359232152,0.10971898657486036
77,0.08270902293773626,-0.057629901719218335,0.10977799631157968
78,0.08394693828204343,-0.059635576203152615,0.10983645991382664
79,0.08547783170395706,-0.06215042535244345,0.109884158032023
80,0.08659800020819164,-0.06505495872682525,0.10991962382857136
81,0.08666638733779472,-0.06768896924432435,0.10994488813747993
82,0.08638099641840083,-0.07010410060651624,0.10996265668684002
83,0.08652702383080177,-0.07255235205428372,0.10997513451081638
84,0.08679173380896237,-0.07451186934491495,0.10998374830681827
85,0.0868990675468855,-0.07579538304408671,0.10998957716348359
86,0.08727236234629326,-0.07710928513767894,0.10999342904832536
87,0.0879813008942108,-0.07866212774603047,0.1099959776228852
88,0.08860162066148329,-0.08002895555934046,0.1099976699805124
89,0.08914221158374735,-0.08131766027666683,0.10999881788308628
90,0.0897719654777544,-0.08300139102516946,0.1099996155741718
91,0.09059967716278955,-0.08463353184197515,0.10975665268699636
92,0.0912714705959039,-0.08611300774024552,0.1096976961710774
93,0.09212858139123692,-0.08753366757331048,0.1097244104474178
94,0.09343030955587252,-0.08880836459351228,0.10977730647694812
95,0.0952803985246706,-0.08973030280789532,0.10983155527435713
96,0.09808066763465792,-0.09052837961240255,0.10987984413345418
97,0.10111661101374136,-0.09101391087064757,0.10991652221281165
98,0.1033460148504916,-0.09211305439100652,0.10994287770037708
99,0.10525438364907681,-0.09405313389321131,0.10996131484821198
100,0.10697260853716978,-0.0959378330474978,0.10997407077466234
101,0.10788678128334607,-0.09776406285653844,0.10998391523860378
102,0.10841553296923491,-0.10024320082395746,0.10999013871829677
103,0.10967665578847706,-0.10301109658693973,0.10999425858894461
104,0.11143445351854278,-0.10520091336389761,0.10999716188369081
105,0.11295848333214278,-0.10755370469501122,0.10999913074118639
106,0.11349988227828015,-0.11044076009213115,0.10982272903385096
107,0.1133148183722272,-0.11271781488924185,0.10967579280008319
108,0.11349382982591147,-0.11407077632052305,0.1096775794275876
109,0.1140616644740227,-0.11516491477491307,0.10972920539480711
110,0.1145086140019098,-0.11630269987393456,0.10979391563055692
111,0.11483028134823726,-0.11720007956741241,0.10985432801329877
112,0.1153862681899927,-0.11793659004363313,0.10990054355966206
113,0.11613632019057547,-0.11886804173422139,0.10993292621159949
114,0.11668702550110996,-0.11977821090476778,0.1099551282163047
115,0.11713339457262881,-0.12030184295497982,0.10997040873013833
116,0.11810223619778074,-0.12078663460696058,0.10998063218975293
117,0.11952107162801004,-0.12148607557889533,0.10998736970949934
118,0.12114103914985438,-0.12198074336751756,0.10999202462908081
119,0.12308864399831246,-0.12180483876130639,0.10999535569102892
120,0.12551463339946617,-0.12129678404462359,0.10999772365865731
121,0.12811738610832862,-0.1208114749396424,0.11000404565706345
122,0.13024895037679302,-0.12121845990785836,0.10975136478431531
123,0.13165713635391255,-0.12280255697257109,0.10956359369559222
124,0.1327906505956849,-0.12492806006607528,0.10957747873837004
125,0.13363064355184462,-0.127525701394386,0.10965315211867528
126,0.1345653593366554,-0.13049491290203635,0.10974643181692076
127,0.1361267013514821,-0.1336687761480019,0.10981994133790807
128,0.13695265836858006,-0.1369902341834847,0.10987573704231476
129,0.13620211472072868,-0.13997186790384297,0.10991711692854958
130,0.13525181878237405,-0.14273321867250688,0.10994564660143928
131,0.13514761000397016,-0.14512902211249934,0.10996413761086068
132,0.13508141686739183,-0.1467900398366133,0.10997671276901659
133,0.13474454306618966,-0.14801154647438508,0.10998546689976053
134,0.1346873050922724,-0.14945447598033876,0.10999115608096816
135,0.13563981220892343,-0.14985453264709153,0.11000546088418414
136,0.1369622716316045,-0.14967182248684976,0.11002086514889686
137,0.13758571427307167,-0.1507201020635129,0.10982342116736729
138,0.1382010244443306,-0.15216427304179725,0.10964717865735096
139,0.13931407464756468,-0.15243537617296776,0.10964168553654546
140,0.1404289530360946,-0.15259829102758363,0.10969847464267328
141,0.14155348356617375,-0.15371055050743196,0.10976857419929646
142,0.14328579020513155,-0.15470004414900876,0.10983050880898546
143,0.14537734548226036,-0.15499564454641096,0.10987831383370653
144,0.146715403357642,-0.15571485384411063,0.10991444046627358
145,0.14736888777335228,-0.1568787418247922,0.10994104890088553
146,0.14844485485954814,-0.1573194618404262,0.10995972980453522
147,0.15037820281546077,-0.15880626486408161,0.109972975875271
148,0.15183186776541036,-0.16124599996649458,0.10998507585352528
149,0.15265237415734745,-0.1625970399630904,0.10999341360519072
150,0.15411978722072084,-0.16342994826480028,0.10999884533954454
151,0.15616164132796712,-0.16499279260344757,0.11000354928040543
152,0.15792838183853505,-0.16649486921566112,0.11000795673394857
153,0.1596022178963959,-0.16749546922603253,0.10983211359841828
154,0.16055286816472436,-0.1684019033439323,0.10970517586773557
155,0.1606515665966111,-0.16930495920150757,0.10971191289318169
156,0.16090608496514902,-0.16983463300801738,0.10976024172489571
157,0.1615655698907641,-0.17008439766699474,0.10981293853661965
158,0.1620017641117363,-0.17008961095809463,0.10986241617929739
159,0.1621331253426899,-0.17019340436089042,0.10990358862385137
160,0.1625630251760629,-0.17068932730841857,0.10993407830606068
161,0.16325251376334626,-0.1715509566528481,0.10995556335394711
162,0.16371117342210886,-0.17229751513915967,0.1099748079595952
163,0.16416885517646782,-0.17292197468530257,0.10998807094267493
164,0.1649511341848808,-0.17362140958006916,0.10999490812786215
165,0.16582881598144866,-0.17433973224435462,0.10999852196515904
166,0.16682116966514068,-0.17491279156153286,0.11000056050061947
167,0.16817386440530463,-0.17528295515856193,0.10993903205502399
168,0.16986020510306027,-0.17541880849196848,0.10984048752886766
169,0.17149861156126042,-0.1754267172314416,0.10983216072591641
170,0.1731290364830618,-0.17538141552044928,0.10985683609865049
171,0.174633564045661,-0.17642521661615462,0.10988976188775286
172,0.1756056384692912,-0.17888167048724662,0.10992110467089714
173,0.17652404284569445,-0.18218026529895734,0.10988911809657553
174,0.17738559681593788,-0.18585360462645975,0.10988074726205749
175,0.17867939842973368,-0.18935522942911498,0.10989721348349528
176,0.180348364442877,-0.19277734084547699,0.10991554287854713
177,0.18101537766569792,-0.19679991948459757,0.10993554716355146
178,0.18068896174457613,-0.2008174741728013,0.1099532197804176
179,0.18060357475925382,-0.20439890668233304,0.10996776637590411
180,0.181263526148182,-0.20788803654607504,0.10997786428469254
181,0.18241437879501773,-0.2114246550309884,0.10998495978498186
182,0.18418158119241385,-0.2149733633355151,0.10998999670183629
183,0.18603606740870451,-0.21755404885590388,0.10999357200740278
184,0.1873699570605264,-0.2185540605813739,0.1099960927952442
185,0.18846227447458816,-0.2192082568333628,0.10999785684848899
186,0.1895900076726775,-0.22009207665984123,0.10997948133125038
187,0.1907781866723455,-0.22144268186586683,0.1099769868562573
188,0.19174387595844333,-0.2233731680777128,0.10998054725748925
189,0.19216532726854366,-0.22553378766871268,0.10998545435312623
190,0.19270182492778767,-0.22797325545920444,0.10998974395015741
191,0.1936547827326993,-0.23089830964866243,0.10999302488047519
192,0.19502364014261306,-0.23428963901651403,0.10987089766521747
193,0.1961601539747374,-0.23744341514814007,0.10979209409963783
194,0.19688740853397776,-0.24004248546351428,0.1097967699171426
195,0.19776747663790134,-0.24239960035268704,0.10983033074870951
196,0.19898303221748748,-0.24585489888966325,0.10987011252421569
197,0.20005819503355715,-0.24936164512999984,0.10990402254701985
198,0.20082833602114156,-0.25140644058764466,0.10993094108678177
199,0.20174135558438347,-0.2534391209201121,0.10995111733248308
200,0.20297434844280754,-0.25608402057945967,0.10996597512430233
201,0.2042247671743855,-0.25784126991425854,0.10997674266941633
202,0.20566952131716976,-0.25863478855871536,0.10998461809032863
203,0.20800469644844302,-0.2596033753226274,0.10999036583639338
204,0.21130257945792666,-0.26077052169722975,0.10999453834598287
205,0.2152152522592635,-0.26168206605987787,0.10999760700275571
206,0.21971046651884965,-0.26339425722233656,0.10977283756617932
207,0.22380033914922298,-0.26642119372219036,0.10960691352844561
208,0.22670325895777613,-0.2697469224340477,0.10961154700487412
209,0.22964539543058363,-0.27219443065842547,0.10968223439178389
210,0.23290178254584298,-0.2742422711785045,0.1097636097609968
211,0.23589144814519142,-0.2770516629437308,0.10982899609845251
212,0.2385057443216384,-0.2798498480723082,0.10987898748166953
213,0.2414210772073448,-0.28173822422264244,0.1099183887302716
214,0.24464908954504355,-0.28312817526013306,0.10994699470158009
215,0.24778805851395833,-0.28433978348191374,0.10996595931425034
216,0.24984235552722467,-0.2849273131668999,0.10997847431566148
217,0.250971768622834,-0.2851091201541798,0.10998678451844972
218,0.2521020053165099,-0.2852985944151924,0.10999211228190711
219,0.25348407542899176,-0.28579306366871077,0.10999549979977492
220,0.25522955301531686,-0.2863315080756247,0.1099978045380312
221,0.25667189442791355,-0.28768186152651265,0.10999926419917651
222,0.25714445244531886,-0.2905644341654544,0.10987848094142325
223,0.25745423149309465,-0.2941637300975648,0.10969578441355447
224,0.2579381713657094,-0.29707975934921355,0.10968221942774527
225,0.2585261112131423,-0.29981580950118086,0.10972877201718975
226,0.2592595078705162,-0.3034863829832764,0.10978867481495214
227,0.25960855983905157,-0.3069897814754803,0.10984316682396889
228,0.25940451906518597,-0.30892330716823657,0.1098864585504072
229,0.25937249211721125,-0.3108478119861205,0.10991920398214897
230,0.25973081143469545,-0.31337912258584916,0.10994335937683068
231,0.25992117621328137,-0.3150827448038263,0.10996072000681069
232,0.260232119890111,-0.31580317214150494,0.10997300954264029
233,0.2611009291548677,-0.31675772599205043,0.10998176750861169
234,0.261945053081016,-0.31792894785537895,0.10998793922565
235,0.2625270770307272,-0.31885703904273727,0.10999219296898662
236,0.2634379204997209,-0.3200174325482786,0.10999511899315022
237,0.2647208641260518,-0.3215711746319886,0.1099971289698447
238,0.26576592812706323,-0.3233011618844696,0.10999854625594399
239,0.2667808966392421,-0.32532329330249626,0.10998031762782222
240,0.26859627054021945,-0.32755593781267195,0.10992876045685725
241,0.2709906067940208,-0.3297591037579309,0.1098614586280777
242,0.27254817780578455,-0.3318218622113257,0.10986958807601402
243,0.273355091464792,-0.3341014555987059,0.10989212021898823
244,0.2746821408636633,-0.336617144649359,0.10993199153709882
245,0.2762267361535465,-0.3391078332009444,0.10995595553780874
246,0.2769906528021473,-0.3413506117611849,0.10989341650427785
247,0.2774551091589371,-0.34318849882366814,0.10988843869216137
248,0.2782754513775265,-0.3445414011198369,0.10990520472109391
249,0.2792718751862461,-0.3458967160086733,0.1099266890049756
250,0.2805972473709942,-0.3473989105678867,0.10994580681759861
251,0.2827574806825528,-0.34885711200781494,0.10996123215815548
252,0.28555485165184574,-0.3510216776148611,0.1099730437520662
253,0.28765289533604954,-0.3536933769949565,0.10998189303263568
254,0.2890440121853099,-0.3557575468859686,0.10998827768853679
255,0.29047327833591075,-0.3574414257713345,0.10999260061866575
256,0.29221496760086074,-0.3590905748876987,0.10992945343234552
257,0.29371673203618776,-0.3600390535721156,0.10982251052156917
258,0.29488436522982986,-0.3605407615239504,0.10981440768675134
259,0.2962906449964823,-0.36154751451659,0.109845236698486
260,0.29768936976337645,-0.36281389098181127,0.10988202577932493
261,0.2990944500169176,-0.3640333894569048,0.10991116736435894
262,0.30071355476796185,-0.36513900136993804,0.10993519062495771
263,0.3027546124768459,-0.3663008086245259,0.10995583118614033
264,0.3044101171220647,-0.36788602744306204,0.10996244194921062
265,0.30531488842317556,-0.36959639232302377,0.10996655914869466
266,0.30612957311349126,-0.37115318028215805,0.10997328579886184
267,0.30657183899138574,-0.3723453577424568,0.10994695240896947
268,0.3061362180744337,-0.37359166967785584,0.10981019290844082
269,0.30556095873257005,-0.37517274370887893,0.10967754589102315
270,0.3051441144969017,-0.3769335213024804,0.10968216420970714
271,0.3047513513102037,-0.37846028769141776,0.10973539993679426
272,0.30419835855875793,-0.3809411215283893,0.10979600471830231
273,0.3038687568063745,-0.3848316045004167,0.10984876306243288
274,0.30397012336168727,-0.3881364695165059,0.10989080289881721
275,0.3039216169527585,-0.3899070976343362,0.10992274205712259
276,0.3041575147516969,-0.3915890527885354,0.10994625022481724
277,0.305410620317981,-0.3935117761516504,0.10996324316871374
278,0.3076109386468454,-0.39490512347523715,0.10997543804619905
279,0.31020780829521416,-0.39615911408455495,0.10998409804840026
280,0.31238381946976734,-0.39784105027208705,0.10999009416266708
281,0.3141259459947249,-0.39907652703753793,0.10999403296722926
282,0.3159066563935577,-0.40006558103513223,0.10999657326319384
283,0.31756564272685367,-0.40154815986981496,0.10999823428559706
284,0.3189303568400116,-0.40298156358421044,0.10999929966439269
285,0.32014639728519007,-0.404045882693056,0.10997267766552228
286,0.3214585790997087,-0.40545138465481295,0.10991766828636217
287,0.322894719018166,-0.40723590439287166,0.10988840265133332
288,0.32425286287076643,-0.4088631298958372,0.10989624469853528
289,0.3253773493527705,-0.4104241535810048,0.10991577669765677
290,0.32623604280056323,-0.4124602879154453,0.10993619508846432
291,0.3271433806195819,-0.41475298301613606,0.10995359996134595
292,0.32824935853892523,-0.41718149365954305,0.1099671777342041
293,0.3296571047754358,-0.42002959847860055,0.10997719029206923
294,0.3316585175388086,-0.4233189855699399,0.10998440372993128
295,0.3344693636003345,-0.4265921336486602,0.1099896658189921
296,0.33665306112452664,-0.4293017554136751,0.1099935181685708
297,0.337588732636274,-0.43157975993215475,0.10999620309005192
298,0.33871454796050804,-0.4334573303632788,0.10999433930140974
299,0.34048711488949723,-0.4347783395686128,0.10976043232110785
300,0.34227469035358976,-0.4368302573436319,0.10959829963515622
301,0.34393039716696305,-0.4396613862399945,0.10960587903460146
302,0.3460979116564581,-0.44168644889611847,0.10967404514127684
303,0.34892030512014865,-0.443401713341116,0.10975025754506669
304,0.35220209450268025,-0.44621773138502924,0.10981442210220375
305,0.35486248822432853,-0.4496897850511133,0.10986537618566687
306,0.35656650101966825,-0.452486253464844,0.10990512014685488
307,0.35850298225843313,-0.4549203182705832,0.10993406781332439
308,0.36070920115407457,-0.45710820549595943,0.10995425821861658
309,0.3623885493552442,-0.45865161986054775,0.1099688353902739
310,0.36358968269558706,-0.4599287750056526,0.10997944607520363
311,0.3649212381126813,-0.46126544684594223,0.10998668784258624
312,0.36632152217012226,-0.4627558791404388,0.10999146247846078
313,0.36727387481233603,-0.4643787152740292,0.10999463236174964
314,0.36796623925997124,-0.46606355352160933,0.1099967545903841
315,0.3687546590958346,-0.4677825940695372,0.10999815358106417
316,0.36973211942908357,-0.469546212903991,0.10999908371520141
317,0.37094323737589796,-0.4714717125543578,0.10999991844272682
318,0.3725844209252277,-0.47343294999707,0.10988128510307334
319,0.37477767314608634,-0.475029267911854,0.10983371850430139
320,0.3765089446918011,-0.47606554313456045,0.1098499854937743
321,0.37735083262594243,-0.4768646276530554,0.10988647077941568
322,0.37837879260627383,-0.47698741245519627,0.10992286403967888
323,0.37991414690219666,-0.4778373791020722,0.10995017130692242
324,0.38108121378333115,-0.4804674745712193,0.10996802977770176
325,0.38233939599718053,-0.4823086211546986,0.10997989621365763
326,0.3842214739574867,-0.48351409355044717,0.10998761894814725
327,0.3861779031965117,-0.486481924289324,0.1099924262168443
328,0.38806414917409304,-0.48981097726688383,0.10999546913365008
329,0.39000618738578335,-0.4921576246077634,0.10999744611645122
330,0.39149371181564363,-0.49494790192518606,0.1099987591532813
331,0.39259866029187146,-0.49821476275382914,0.11000006390371213
332,0.39377693081912823,-0.5008507176656861,0.1098096192390002
333,0.3950593505414558,-0.5026330273269666,0.1096233897433781
334,0.39653378180599164,-0.5041084376424976,0.1096222593901492
335,0.39806233120172657,-0.5055477693563292,0.10968718716580197
336,0.39936232602271327,-0.506856978577077,0.10976417696659022
337,0.4004762926549696,-0.508224067971675,0.10983066554009538
338,0.4018366163806702,-0.50994755155162,0.1098833757350119
339,0.4032968063777492,-0.5121068038324305,0.10992249330891554
340,0.404326881902492,-0.5142971284667901,0.10994939437551624
341,0.4052225864219334,-0.5166605937308676,0.1099673271801234
342,0.4060978233432231,-0.5192678725841338,0.10997928013406626
343,0.4073034894282538,-0.5222202371100801,0.10998712421686989
344,0.4087684317483666,-0.5252969907351477,0.1099922347824563
345,0.4099175185798408,-0.5282884208551023,0.10999565619100159
346,0.41087100334057614,-0.5312216633365128,0.10999792237648921
347,0.4120480364549565,-0.5343922529852948,0.1100024661086504
348,0.413336972510115,-0.5376204623722859,0.10983586542731925
349,0.41455756043961467,-0.5405281311520344,0.10971789660520921
350,0.4157463191672237,-0.542957271992183,0.10972309107885721
351,0.4171837305988895,-0.5451472273851871,0.10977162052931891
352,0.4189932011813623,-0.5472901670010925,0.1098254685112664
353,0.42106014173629525,-0.5496444374287854,0.10987179969156635
354,0.4230424712936532,-0.5519931481334983,0.10990866283798163
355,0.42512482105392074,-0.5541105905209702,0.1099362468983883
356,0.4276659771176112,-0.5564969627252081,0.10995608969716829
357,0.4296455814232063,-0.5593772954763587,0.10997015469663166
358,0.43071688614156645,-0.561943288532466,0.10998011535657215
359,0.4319943893191027,-0.5640995913663576,0.10998693289905874
360,0.43347609308901,-0.5661471728384896,0.10999143812950873
361,0.43457054577303184,-0.56809268073504,0.10999444791305094
362,0.435542064172698,-0.5700493308230334,0.10999648728999205
363,0.4368091957915193,-0.5722415122974682,0.10999786308243575
364,0.4381929753432692,-0.574366160733681,0.10999880535207511
365,0.4390303268537868,-0.5762089728597893,0.10999948548954402
366,0.4393831633810623,-0.578069568625778,0.10994592604180248
367,0.43983275541894995,-0.5801011271959887,0.10992439199206305
368,0.44035612091769155,-0.582315094197853,0.10993025475216357
369,0.4409432625636108,-0.5846625311789453,0.10994550205268118
370,0.44201210590694945,-0.5870351226587307,0.10996159483764537
371,0.4436478561078488,-0.5894891403800596,0.10997467700326953
372,0.4457855217186217,-0.5917623158247165,0.1099847148846153
373,0.4481887665994433,-0.5935075697115303,0.10999141489773058
374,0.45067966232765827,-0.5943388203775257,0.10999555266294032
375,0.45290537235223577,-0.5957265955024502,0.10985907028733047
376,0.4546324951665951,-0.5985741279507235,0.10976983858909357
377,0.456315336033765,-0.6016595018597803,0.10976956633613312
378,0.4580543537617641,-0.6045317323413208,0.10980962299932358
379,0.459799073746676,-0.6076231791672536,0.10985637905278539
380,0.4617048361109017,-0.610714761949455,0.10989712989804283
381,0.4637344065051158,-0.613355648109278,0.10992899976639871
382,0.4658258063457282,-0.6157977001823338,0.10995456742562568
383,0.46822302640275026,-0.6187056014245299,0.1099735247232382
384,0.470191149038718,-0.6221011219973699,0.10998527510574717
385,0.47151744655547845,-0.62523924295157,0.10999126230017799
386,0.4730888452952572,-0.6281298729011634,0.1098196616247708
387,0.47481909904905206,-0.6310456280648792,0.1097054261732438
388,0.4765206600796404,-0.633357662264809,0.10971705279556057
389,0.47806264920781427,-0.6354666440136677,0.10977285249084895
390,0.4797310505175193,-0.637851512782863,0.1098314429075774
391,0.4814935177710943,-0.6405433028404535,0.10988051583835082
392,0.4831587063286547,-0.643191488207892,0.10992028358098745
393,0.4846470247384756,-0.6456356974489554,0.10994953960041823
394,0.48602690397361653,-0.6483729974206677,0.10996786707357659
395,0.4873533160517951,-0.6515276500422393,0.10997958575657245
396,0.488794056732475,-0.6548423259532393,0.1099868854743708
397,0.4907008617158334,-0.6582468097655239,0.10999201579900189
398,0.4933346438970229,-0.661718092558335,0.10974639070448929
399,0.49556895393263345,-0.664935845084146,0.10956998352863835
400,0.49677827365837934,-0.6679047052352622,0.10958951551360623
401,0.4981944017019784,-0.6708589466902503,0.109669541252254
402,0.5000397699963849,-0.6736474262145052,0.1097496587660778
403,0.50126423495414,-0.6757697119589524,0.10981837461489867
404,0.5018069348681816,-0.6771206198757858,0.1098719822769211
405,0.5025898667075073,-0.6780020485002364,0.10991096427201134
406,0.5038584567100708,-0.6789736596693597,0.10993850292707628
407,0.5052080348460509,-0.680259319051274,0.10995829853817099
408,0.5065742200081157,-0.681322158669928,0.10997213907634991
409,0.5083024678790898,-0.6821878924425239,0.10998149735459989
410,0.5105182892224239,-0.6834977694276146,0.1099878533081468
411,0.5122405301644598,-0.6853254708529575,0.10999217183297785
412,0.5131187525872365,-0.6872489741893578,0.10999505136591388
413,0.5141261085671242,-0.6893482659472593,0.1099970130953007
414,0.515335032904461,-0.6914115218650205,0.10994140591709688
415,0.5161379001675505,-0.6931563572296989,0.10985782646620468
416,0.5168326100468255,-0.6950468433161483,0.10981837743284194
417,0.5178418863984462,-0.6974140975854854,0.10981609108998638
418,0.5187270920336501,-0.6998038700867618,0.10983262935831364
419,0.5191313107516312,-0.7020617297671892,0.10986557313558318
420,0.5194584765560339,-0.7044940144543091,0.10989899390256118
421,0.5201882117996793,-0.7069667979038605,0.10992677631460333
422,0.521454019987521,-0.7090747843152625,0.10994853107362862
423,0.5232967593160504,-0.7108057435210966,0.10996534979143682
424,0.5259688476062055,-0.7121851613002275,0.10997749432134288
425,0.5296056028168857,-0.7127262914104777,0.10998592294753128
426,0.5330237893940117,-0.7125650339606436,0.10999161830446984
427,0.5352616182993315,-0.7136667741771584,0.10999544961142249
428,0.5370896913278301,-0.7162024993868426,0.11000050120174494
429,0.539214241798362,-0.7188605067428093,0.109673694678213
430,0.5410584732913509,-0.7218608311541587,0.10946585355271725
431,0.5423781403131446,-0.7256625753373018,0.10948098037151226
432,0.5442488765296324,-0.7298038439138828,0.1095715958511937
433,0.5470609090545718,-0.733369643430625,0.10967201771919625
434,0.5502496233756633,-0.7365587808791723,0.10975899026196097
435,0.5536747908726762,-0.7403067020576043,0.1098270746276606
436,0.5573491964804395,-0.7448452622376838,0.10987789987821538
437,0.5597691165024121,-0.7493384858185372,0.10991604165291315
438,0.5609287634213834,-0.7531668672584676,0.10994386137007388
439,0.5625778151986158,-0.7571574905325119,0.10996258537138563
440,0.5645306623648892,-0.7612067788451787,0.10997470433233121
441,0.5656283903072499,-0.7644794631755145,0.10998335546172927
442,0.5664028538940309,-0.7674777462433013,0.1099076394475266
443,0.5678587271330987,-0.7711314701999615,0.10984916905844706
444,0.5694923648383023,-0.7749206162523427,0.10985554418204714
445,0.570803039689991,-0.7780360473312912,0.10987998777320779
446,0.5723370775432296,-0.7811147167653445,0.10990684413660556
447,0.5742748339713396,-0.7846139942441012,0.10993040011174801
448,0.5760353701904853,-0.7880342248881514,0.10994727624560127
449,0.5776540734810084,-0.7913119786216067,0.10996060141769504
450,0.5799012284172478,-0.7949248798430708,0.10997135029821917
451,0.5826871369910338,-0.798857092585698,0.10998001575093294
452,0.5853841400606392,-0.8026857633627816,0.10998708310095696
453,0.5882727350684455,-0.8063759654516521,0.10999348580801302
454,0.5913397890102768,-0.8100932001632954,0.10999765981436121
455,0.5939670674096519,-0.8138664717491997,0.10992498094209167
456,0.596276884589163,-0.8175149171780502,0.10991096400433609
457,0.5987372551443406,-0.8210122624292383,0.10991999088541386
458,0.6013945487592194,-0.8244737170726778,0.1099367802090684
459,0.6039954419919605,-0.8280111756680817,0.10995286203493165
460,0.6068643646104843,-0.8321512483860566,0.1099666741298718
461,0.6096854954103033,-0.8369438293734912,0.10997760737272386
462,0.6118290121756829,-0.8416835903744363,0.10998523720635779
463,0.6138022636088383,-0.8461730570106482,0.10999042385945416
464,0.61596810117063,-0.850797904247299,0.10999412922584713
465,0.6181004866588975,-0.8553604916791194,0.10999665488200433
466,0.6201612174729517,-0.8594527947650704,0.10990740449258869
467,0.6225502616240416,-0.8634309645641574,0.10978785039110903
