,x,y
0,0.0,0.0
1,7.1897528081774645e-06,-3.152569521321494e-05
2,1.4370619515392595e-05,-6.301530072451515e-05
3,2.1539255346779896e-05,-9.445523218139557e-05
4,2.8691948601199036e-05,-0.0001258304150097186
5,3.582450930020064e-05,-0.00015712383217648992
6,4.293214348867281e-05,-0.0001883160136788686
7,5.0009309416187755e-05,-0.00021938445244408197
8,5.7049551284488974e-05,-0.0002503029291172424
9,6.404530557354356e-05,-0.0002810407254807006
10,7.098767413594119e-05,-0.0003115617029075164
11,7.786615725247186e-05,-0.00034182321820265017
12,8.466833864054952e-05,-0.0003717748443071119
13,9.137951296573457e-05,-0.00040135685748619144
14,9.79822446817006e-05,-0.00043049844561741707
15,0.00010445584496384465,-0.00045911558382688154
16,0.00011077575104454908,-0.0004871085137430248
17,0.00011691278933015309,-0.000514358750745487
18,0.00012283230019314282,-0.000540725529426498
19,0.00012849309818332603,-0.0005660415806286442
20,0.00013384623646432627,-0.000590108113370146
21,0.0001388335384084916,-0.0006126888511154041
22,0.00014338585229806505,-0.0006335029434789324
23,0.00014742097677365184,-0.0006522165407137928
24,0.00015084119479343762,-0.0006684327782191871
25,0.00015374911289801598,-0.0006825635622180954
26,0.00015623196863052426,-0.0006949582353283037
27,0.00015836424766293774,-0.0007059140568409367
28,0.0001602099183662288,-0.0007156851204991919
29,0.00016182435086149616,-0.0007244899773106354
30,0.00016325597812359786,-0.0007325181920774293
31,0.00016454774897039695,-0.0007399360303403957
32,0.0001657384165272974,-0.0007468914463452423
33,0.0001668637008210062,-0.0007535185216699328
34,0.00016795736038033467,-0.0007599414876720267
35,0.00016905220499206262,-0.0007662784524294051
36,0.0001701810799945419,-0.0007726449439826081
37,0.0001713778516378469,-0.0007791573761760501
38,0.00017267842307127674,-0.0007859365410733531
39,0.00017412181143783433,-0.0007931112327192547
40,0.0001757513183885164,-0.0008008221109609503
41,0.00017761582913184342,-0.0008092259212435093
42,0.0001797712789901152,-0.0008185001969732272
43,0.00018208499430633028,-0.0008278903130019699
44,0.00018442904938722554,-0.0008366451193905743
45,0.00018667642873247822,-0.0008439944069106728
46,0.0001886972165696963,-0.000849125800767843
47,0.00019035469938124676,-0.0008511603893577745
48,0.0001915012644987265,-0.0008491263569181398
49,0.0001921713088756599,-0.0008444373817036064
50,0.00019238493384335497,-0.0008384274936855953
51,0.0001923673189269245,-0.0008318746687414101
52,0.00019233670645495756,-0.0008255405946405694
53,0.00019251094882937706,-0.0008201935216778918
54,0.00019311404409749753,-0.0008166313101823412
55,0.00019438285589344455,-0.0008157053663268952
56,0.00019657421934717847,-0.0008183461843137342
57,0.00019992977889172857,-0.0008246329886824634
58,0.0002041340933845998,-0.0008342379568541321
59,0.00020889718433174674,-0.0008469328111638775
60,0.00021394583653275227,-0.0008625819705309792
61,0.00021901540162481498,-0.0008811384830264376
62,0.00022425796656069677,-0.0009016843447972595
63,0.0002298308082884741,-0.0009233612324687128
64,0.00023570377490723067,-0.0009463030259609285
65,0.00024183428463944725,-0.0009702397065608289
66,0.0002481874820010084,-0.000994931102168567
67,0.000254735192136679,-0.0010201596821345308
68,0.00026145507557444716,-0.0010457240313398552
69,0.00026832995804136405,-0.001071432807742856
70,0.0002753473152353552,-0.0010970990021177793
