,Heading_direction
459,112.61169194474871
460,112.69587709420321
461,112.59020332817613
462,112.18560514109711
463,112.8392896466658
464,113.293232128162
465,113.84088291038995
466,113.91473983387456
467,113.24593734968144
468,114.73364382398361
469,115.3591744762848
470,115.64243755716151
471,116.06787016387136
472,116.12341820496476
473,116.69453954545111
474,117.51566782691137
475,118.22440661834452
476,117.90883373759792
477,117.85659664370547
478,118.37633487327281
479,119.20348983064781
480,121.1429695474728
481,121.7969128531069
482,120.73140833927704
483,119.69856630485921
484,119.59347140123955
485,120.69920505480036
486,120.52839637837027
487,121.81755641849657
488,121.67959606646696
489,120.6454579390361
490,121.33459242390879
491,122.56866942444333
492,122.97477846168655
493,123.84825662030039
494,122.93341356570619
495,123.16253517015045
496,123.69769926493177
497,125.84585174335879
498,124.90565874413281
499,125.5645809430377
500,124.45890598601989
501,124.14551726351931
502,124.48913508527932
503,124.35953705542147
504,122.75438236614892
505,120.91108291002121
506,120.19521975604695
507,119.3535453871119
508,118.81024225269189
509,117.71774802416948
510,117.82081811866871
511,116.50170214206491
512,117.18774016783755
513,117.9919835251423
514,117.06543321432301
515,117.15167099522495
516,117.81668552223576
517,117.61885610874765
518,117.62542035055077
519,117.81531418461591
520,117.85076969806715
521,118.88030893853835
522,118.01304698251147
523,117.1338663546029
524,117.62916907285131
525,118.34654633207481
526,117.29677606937395
527,116.21888253875855
528,115.4704314981579
529,114.43361862463993
530,113.32338046999263
531,113.1275930294145
532,112.06248853772561
533,113.27031454732591
534,113.75956098078325
535,112.76889664396768
536,114.26836437954569
537,115.39247728831
538,115.35364468547891
539,115.7578699621751
540,115.89019974945916
541,115.91596296162555
542,116.77339329617121
543,116.09842368864383
544,115.8890306910537
545,116.18822997609871
546,115.80949346870196
547,114.97871134370311
548,114.37677799142361
549,113.44762710660481
550,113.02054785075757
551,112.2954957220199
552,112.37479247247512
553,113.15422081218912
554,112.85471701934799
555,112.99334536928541
556,112.71416973556808
557,113.94350396356947
558,115.64208274978677
559,115.22498858650027
560,115.02940857913347
561,114.74186920266641
562,115.4623117788392
563,116.6531513147811
564,116.07791280358288
565,117.06855598219951
566,118.00498572208011
567,117.0897277427924
568,114.98952729196833
569,115.78422242914735
570,115.81096050335401
571,115.24179070866995
572,115.3541888679787
573,115.62602813677688
574,114.83722647173096
575,115.71421053636519
576,117.0699349160038
577,117.40978240108271
578,118.11403754539867
579,117.77963617774077
580,116.94672203621121
581,117.0525864163501
582,117.2318731520675
583,118.0852158942088
584,117.8122384979068
585,118.00309801225109
586,117.87974016402885
587,117.4346954131127
588,116.08781193861495
589,115.0709286574575
590,114.70035474267237
591,113.70249074221871
592,113.4230226972108
593,113.58243890368556
594,114.28895487020009
595,114.842076399029
596,114.98672886794651
597,115.01490697614071
598,115.80583955408991
599,116.50890553385341
600,116.66194813538709
601,115.73016347666663
602,118.19036805504328
603,117.73342469150415
604,117.13189785969155
605,118.3373369074607
606,119.39690887693624
607,118.65298336996707
608,117.98998715202032
609,117.1810579969603
610,115.5714864855752
611,114.49457099947719
612,114.6557460610814
613,114.9816569962232
614,113.8390470438199
615,114.08491405277832
616,115.5476254725836
617,115.86899412063019
618,116.20936278217872
619,115.98599492935867
620,115.55144447327373
621,115.67536968799911
622,116.45458254775227
623,117.88281213819616
624,117.18619921424201
625,117.376574335544
626,117.43039386417149
627,119.1511594768265
628,118.335546362222
629,118.88093767537063
630,117.46653081276955
631,114.8836702237264
632,113.75273046388651
633,114.52985466388961
634,113.33042108899977
635,113.2221775208748
636,114.54931201781221
637,114.49464586965897
638,115.4714864571724
639,115.79976109148464
640,114.68806849214255
641,114.05910214662867
642,116.03543612238735
643,115.69649706847551
644,116.3356801028338
645,116.68819982252023
646,117.94885199070805
647,116.77353225561359
648,116.1839585752048
649,116.1570942773854
650,115.37193985011464
651,114.65568780540951
652,114.52496206985256
653,113.2493326809496
654,112.63683453391516
655,114.41636757830224
656,115.21009924402455
657,115.38410166498423
658,115.89345875509576
659,116.05941194607863
660,115.63671551431909
661,116.53325503150151
662,118.01793871332589
663,116.40483961945975
664,116.05542442216759
665,117.46843970881716
666,117.53333642444909
667,117.22940179952064
668,116.36168275424501
669,115.73325179162629
670,113.9865858109456
671,113.7354771730055
672,112.79114644328871
673,113.99921646569413
674,115.1721304129614
675,115.47083195858033
676,114.99841371764069
677,115.36324424625889
678,116.34360119789017
679,115.27893543321045
680,114.64431359186699
681,116.61973675244184
682,117.40750184944349
683,116.6740570997498
684,117.0406118715999
685,118.64548513802481
686,120.41538417453401
687,119.0889956106405
688,117.84500375822915
689,117.4883657226764
690,117.28818740670835
691,116.14310130085161
692,115.98369016832223
693,116.42376566041892
694,116.0366013117484
695,115.33422436757252
696,115.49531146175431
697,116.23252518954709
698,116.64743707250315
699,116.57453063334472
700,116.69337919617067
701,117.23174579934516
702,118.08009217008396
703,119.83246885186989
704,119.22903003515319
705,119.20077177954144
706,120.36074230164968
707,122.24338563999896
708,120.4035439856724
709,118.91368696738024
710,119.07658956443868
711,118.9062826405293
712,118.8443125738078
713,116.11355502836255
714,116.38785103027479
715,116.03626669724449
716,115.37974096373935
717,115.31334447263595
718,114.57268956073997
719,115.30774165909267
720,116.31835040830441
721,116.1875125019599
722,116.3721643841283
723,117.10611343776245
724,115.55447589223297
725,116.86184734966696
726,116.13112419452273
727,117.43251260721428
728,116.43980603681388
729,114.33859728462176
730,113.93803196919029
731,114.56450607840895
732,114.59055836972232
733,113.18250637665653
734,113.3099722857034
735,112.7428765670426
736,111.63327960907989
737,111.0145325488595
738,111.2938667730744
739,111.70709245939497
740,111.67746537371775
741,111.53852359371183
742,111.50304395327908
743,112.40981838613055
744,113.20101789648311
745,113.30489163058559
746,113.78971038205879
747,116.1590188218554
748,116.82274369812544
749,116.95300593936645
750,116.84696404786439
751,117.25412349783397
752,117.3900905739768
753,118.80151977179511
754,117.97927740785991
755,117.64504647907515
756,116.35394234269071
757,115.97652062967768
758,114.87185397045519
759,115.3130979469156
760,113.86813974661868
761,116.2623675901134
762,116.25738043323375
763,116.66904596050824
764,117.05988008371881
765,117.4582806370257
766,117.9163502618652
767,118.61792531802507
768,119.47968698016135
769,118.22218642318097
770,118.76826583538255
771,118.2399921991508
772,116.87711898273588
773,118.20829278310347
774,116.66727101874255
775,115.34117125836181
776,115.33858552721111
777,115.6656660275296
778,116.49387681096488
779,115.8899289474709
780,115.03408841513519
781,114.1877607691388
782,112.61635458260935
783,111.88350173123311
784,111.78579076554777
785,111.38726018452547
786,112.0469360150644
787,113.0212585682948
788,114.14181824225577
789,114.41297955921229
790,114.5663140681491
791,115.41090165296416
792,114.78272267184624
793,115.43213045441937
794,115.61709627386071
795,115.32628623370547
796,117.0879419269788
797,118.1032162394686
798,117.56018239592268
799,116.9879622010136
800,115.81314943792935
801,117.66119636739248
802,117.25563438155376
803,117.30996742712293
804,116.34313269174521
805,114.80539353554528
806,114.6645198624334
807,113.95036256563031
808,113.98398720842857
809,114.17451535676031
810,114.15750773793937
811,115.25574261068357
812,114.59450420110201
813,115.163311268623
814,116.4639942114475
815,116.672597652554
816,116.38533917357412
817,115.74257395456559
818,115.04560400282199
819,116.90503969609165
820,117.38132016867081
821,117.2270699572353
822,116.5596029967898
823,116.60426340907111
824,116.38280202090408
825,116.09679223943436
826,117.22231994218421
827,115.6187556540336
828,114.4321009706807
829,113.34857780865107
830,113.08334013336841
831,111.94033545935224
832,112.91639341270749
833,112.73869961990371
834,111.59269783285737
835,111.45256665343817
836,111.58300449351239
837,111.2039786524955
838,110.55819986107863
839,110.513560898707
840,110.44731905878885
841,109.91807653367309
842,110.59048022631612
843,112.26359220542707
844,113.4480160765986
845,115.52532437520509
846,114.09882059488737
847,114.60119381455391
848,115.91919816309476
849,115.73351013802576
850,115.16859339081955
851,114.79885355975148
852,114.597434365134
853,114.1480523424296
854,113.90909888946831
855,113.58400331002511
856,113.83099806679391
857,113.5553948861795
858,114.27666374262049
859,113.50232508779368
860,114.0659211058408
861,114.81786616396411
862,115.2419333109853
863,116.24878560416045
864,116.86629764785135
865,117.25435789887501
866,117.30593564816712
867,119.311049475679
868,119.0198705895628
869,119.22917611396628
870,119.8695857381206
871,120.61235281647271
872,120.5121156035992
873,119.97415812006773
874,118.98601704845296
875,118.41587974294987
876,118.01071522847161
877,117.3249881466624
878,117.6781828508716
879,116.53724553289831
880,116.46171943261675
881,115.54021601273757
882,116.44721494602857
883,116.84013680851697
884,117.08202339563391
885,116.64240170930648
886,116.5275655843036
887,116.60315504166829
888,116.79985206369801
889,117.23857359823245
890,118.11387566259592
891,117.5333255651376
892,116.86881179620349
893,116.68903587944928
894,115.76826692642081
895,116.47505751962092
896,116.04009193433103
897,115.06625935731799
898,112.75537644867416
899,111.36240256400052
900,111.03816375735315
901,111.91727768198015
902,111.73144617378267
903,111.78695164486851
904,111.39386682672719
905,111.63422000462975
906,111.62755489338184
907,111.84194343616593
908,112.54588003073081
909,113.16412956017012
910,112.93870339427212
911,112.69316368926789
912,113.25940402806503
913,114.92530336039036
914,115.10409880395304
915,114.4030736031468
916,114.04657935294995
917,114.3783248330079
918,114.39776005893896
919,115.49721749314597
920,115.13080331149533
921,114.32854010981751
922,113.14002421624659
923,112.28599420851853
924,112.14954082386623
925,111.5808209320902
926,111.85347175901325
927,112.0696339582826
928,112.32356912625357
929,111.13146587065489
930,111.01558884161213
931,111.83306665615191
932,112.1150158635028
933,112.32041104685419
934,111.34387662331216
935,111.64108896430685
936,111.52009100207448
937,113.5154209186465
938,114.2817447300651
939,114.93995293858441
940,115.94053669781337
941,116.53040190520915
942,116.4990922700232
943,116.4851947187554
944,115.90153940949864
945,114.85361769342273
946,114.619719078218
947,114.20519061860864
948,113.88455304655184
949,114.64135444195071
950,114.5404806138632
951,115.02427679562555
952,115.43658383054196
953,115.79157020126311
954,115.887490743484
955,115.48638287837224
956,116.30353268879765
957,116.54819050941947
958,116.45256381773157
959,117.39518216185775
960,117.13755946874576
961,117.69490784299629
962,118.48441258413072
963,118.230559819998
964,118.853917540553
965,119.06982234717017
966,119.67170328748011
967,119.52861695294749
968,118.27486278994968
969,117.06438427063864
970,116.32571563109639
971,116.41583162026001
972,116.98366065827491
973,116.01476692746661
974,115.4720732827916
975,115.4314869955875
976,115.36806897409673
977,115.15855754245308
978,115.61480717227599
979,114.37221746670917
980,113.7567530842812
981,113.8281270806377
982,114.44909582648052
983,114.48965210857841
984,114.60853077740609
985,115.21927357404721
986,116.3345273033342
987,117.60671753335112
988,117.6535352958472
989,118.15463388360709
990,118.66674392885577
991,118.4693952296208
992,119.74591627789175
993,119.62735982807189
994,118.32908740203217
995,116.36486034076819
996,116.2516157553668
997,114.88214117410212
998,114.957016179611
999,114.3197793896872
1000,113.20407428340673
1001,113.9665913016857
1002,114.25786609685125
1003,114.1537868402529
1004,113.07626352853731
1005,112.07623324035151
1006,110.9530910002012
1007,109.87985256826988
1008,109.86451460433864
1009,109.24984924461981
1010,108.35387965883311
1011,108.31173450613551
1012,109.3588564823603
1013,109.327555482441
1014,106.8174040756428
1015,106.3022109235608
1016,104.42847862456472
1017,103.69487580024122
1018,100.19398623043912
1019,98.96909911165432
1020,97.51782890801172
1021,96.28095902449013
1022,94.09732333326667
1023,92.73631981272149
1024,91.90608464323026
1025,90.76246574017807
1026,90.21766721933852
1027,89.81679249375384
1028,89.03085316579876
1029,89.3579008628335
1030,89.8351780670344
1031,90.19583302546016
1032,90.87108410319877
1033,91.88679390749559
1034,92.19899066725668
1035,92.4950896255225
1036,92.36989747435581
1037,92.78472945238241
1038,92.64129489291275
1039,91.9397566528288
1040,92.70864718608198
1041,92.16033366294795
1042,93.46187244686115
1043,95.20915058970132
1044,95.96421673872305
1045,96.80174925524801
1046,97.58287408532499
1047,97.19100040392601
1048,97.1921494943536
1049,97.19361622675655
1050,98.68969422010031
1051,97.49000871330526
1052,96.196433798192
1053,95.33618354903251
1054,97.11136803206216
1055,97.80194229096003
1056,97.41639567214196
1057,97.76949390130011
1058,98.03628521296486
1059,98.2775045527502
1060,98.54504056893973
1061,99.25413773514617
1062,100.3428049931183
1063,99.92151394538718
1064,99.68126533970349
1065,98.46487710359725
1066,98.06251122378649
1067,99.07586395187502
1068,99.1879750437501
1069,99.4406442490457
1070,99.14343010963569
1071,99.3836898044363
1072,100.98604323610982
1073,102.28813366771828
1074,103.25339723759038
1075,103.87098004271729
1076,104.26588791132392
1077,103.95508973994833
1078,104.32408712657431
1079,104.30018170765695
1080,104.5655125937453
1081,104.82636930869535
1082,105.31201111606896
1083,105.34458164909307
1084,105.40173275591096
1085,105.39159303473241
1086,105.3512071099995
1087,105.50025173749907
1088,105.17184788746485
1089,105.16714190790543
1090,105.40339638248997
1091,105.36264438613227
1092,105.17227530611015
1093,105.18512091800281
1094,105.09688869209751
1095,104.77683122500736
1096,104.54221125255549
1097,104.51077187300095
1098,104.49086105103152
1099,104.49508781814737
1100,104.51844605426015
1101,104.3891629748421
1102,104.37066692918401
1103,104.38553102054479
1104,104.51140752361681
1105,104.59626585024711
1106,104.6080939601552
1107,104.58540190539816
1108,104.5358122049281
1109,104.47036975734017
1110,104.39012915625756
1111,104.44806245561841
1112,104.50435896713873
1113,104.54842434491056
1114,104.5294296018476
1115,104.52203590225156
1116,104.29178854877071
1117,104.33477627217837
1118,104.46891196615897
1119,104.41497819075471
1120,104.83934774899217
1121,104.8303252935898
1122,104.82112760411064
1123,104.7831515162301
1124,104.75358413975417
1125,104.58787930748969
1126,104.5906611799063
1127,104.5758328757235
1128,104.5776447578018
1129,104.6215018863328
1130,104.63006772484857
1131,104.58381220543481
1132,104.5454990774972
1133,104.51203217943672
1134,104.46371917154067
1135,104.9124376556855
1136,104.8756515753287
1137,105.15979154742968
1138,104.83177856473336
1139,104.83144166053037
1140,104.65824763566641
1141,104.62973818603959
1142,104.6943246390976
1143,104.97346251172681
1144,104.99857837301761
1145,105.00225130528463
1146,104.83489251678597
1147,104.94719602606739
1148,104.92096993341096
1149,105.02736820846312
1150,104.9326773422604
1151,104.9442154416169
1152,104.74916043917153
1153,104.63171197340773
1154,104.68885196523743
1155,104.34243019043353
1156,104.55691588699537
1157,104.54843677470387
1158,104.47242890328951
1159,104.49868304666239
1160,104.554245239876
1161,104.50628804336696
1162,104.9686799029792
1163,104.9138135774707
1164,105.0716173469255
1165,104.98055646594605
1166,105.03241199429183
1167,104.87327280414968
1168,105.01019324059581
1169,104.97002436708189
1170,104.87902599855988
1171,104.94757068084152
1172,104.93589478954016
1173,104.82628906856013
1174,104.63473022976939
1175,104.60358806184229
1176,104.54105251710365
1177,104.56442761068789
1178,104.5758135389018
1179,104.45085955353929
1180,105.22217862161747
1181,105.21499418257952
1182,105.25084780638576
1183,104.93295095805485
1184,104.9955605709369
1185,104.63558873405503
1186,104.68536896767205
1187,104.67222043888
1188,104.44610981461739
1189,104.3964531163191
1190,104.50764449144177
1191,104.40815709228801
1192,104.36613518188537
1193,104.36362636417601
1194,104.2799992095064
1195,104.4410669341787
1196,104.4628909723267
1197,104.47464261324103
1198,104.55940984566871
1199,104.57946619402253
1200,104.31360677880309
1201,104.90211228504751
1202,104.88478575499656
1203,104.90278197883751
1204,105.05130335239471
1205,105.11700653766681
1206,105.01427286849255
1207,104.93474068444141
1208,104.87661420194812
1209,104.92125082196617
1210,104.730672387634
1211,104.69977519194097
1212,104.40492766482811
1213,104.68385224535251
1214,104.64607475041612
1215,104.8248976282567
1216,104.69856545224903
1217,104.70799062439085
1218,104.78847196703856
1219,104.76437157374195
1220,104.77645137476685
1221,104.75989193002135
1222,104.63550002932655
1223,104.55441163501115
1224,104.48239783596108
1225,104.82994718686271
1226,104.86613596603115
1227,105.2321861957885
1228,105.1331869195921
1229,104.97850634944601
1230,104.91595132062048
1231,104.83655123969572
1232,104.95178727491759
1233,104.90596934007789
1234,105.14164449146261
1235,105.16239841942215
1236,104.9607377148948
1237,105.12836821575036
1238,105.16241792374677
1239,105.11701577878199
1240,104.398895906337
1241,104.17232526510799
1242,103.67965027235942
1243,104.1289702588312
1244,104.15311033081741
1245,104.92509155673832
1246,105.01016669264737
1247,105.2220899011412
1248,105.86121427387116
1249,106.73817524230071
1250,107.511290582193
1251,107.6422066812982
1252,107.40788906747653
1253,107.53014419123983
1254,108.58870899844584
1255,108.0290503864922
1256,108.09651209426391
1257,106.7271730706232
1258,107.0637272224728
1259,110.46818936625573
1260,113.97679029171752
1261,116.6567065707381
1262,116.6689381803532
1263,116.872644371342
1264,118.63638208672509
1265,119.91970430761111
1266,119.92138953298519
1267,119.7249187504336
1268,119.54877393025237
1269,119.66419235071237
1270,119.87444867888911
1271,119.4547164812648
1272,120.52661422644039
1273,120.79262154945039
1274,120.39312710475417
1275,120.20263688639577
1276,119.36144450008987
1277,119.17698597045359
1278,118.0505238835683
1279,117.49454148885019
1280,116.63291109534816
1281,116.7398517957717
1282,117.92276003552237
1283,118.57770790666311
1284,119.8764927406686
1285,121.15716234224337
1286,122.65514838144543
1287,123.16596372547119
1288,123.2935968931044
1289,123.01165072731288
1290,123.27027769127619
1291,123.28969215526999
1292,123.60844744037928
1293,122.9532428699909
1294,122.31122759214281
1295,122.914840989856
1296,121.12677828413081
1297,119.86107877483175
1298,120.6662601683208
1299,120.8612735645105
1300,121.17116234863829
1301,120.0745291830712
1302,118.67515200431336
1303,118.3720431332963
1304,117.69118580097935
1305,118.0434385951655
1306,117.83654684065601
1307,118.8799524419384
1308,119.53895817036971
1309,118.76464055452459
1310,118.79718066836165
1311,119.108840706715
1312,119.76262612984871
1313,119.48433938252
1314,119.97440709372569
1315,120.0208315362612
1316,119.66215470334919
1317,119.69153744500031
1318,119.3601816466091
1319,118.7535690740583
1320,118.78003600753792
1321,118.72498667945055
1322,119.3093361634348
1323,118.51459172166321
1324,116.9209155425558
1325,115.95673706869783
1326,114.53399795815608
1327,113.9023869027888
1328,114.0863284501753
1329,114.13017471862423
1330,115.06828733484431
1331,114.6873285159333
1332,115.52984757550189
1333,115.9694139315612
1334,116.24198691980953
1335,116.186647010254
1336,116.37654466305816
1337,116.09732814794904
1338,115.29592459207552
1339,114.91879941378085
1340,117.1507096680036
1341,118.04843526200071
1342,116.86046998993999
1343,116.86653380765733
1344,117.33776442258943
1345,117.39410636442312
1346,117.7600995361745
1347,116.87197419676173
1348,116.43878508521041
1349,116.09305176257467
1350,114.6044014650933
1351,114.4115991909589
1352,114.3898612635798
1353,115.05460029195953
1354,115.2523946434552
1355,115.08302260648841
1356,114.92831196821913
1357,115.30104217981813
1358,116.7461684497452
1359,114.55006900717063
1360,113.58942974681068
1361,114.10000329162153
1362,114.5227836832704
1363,113.99717336699592
1364,114.07901467935329
