,x,y
0,0.0,0.0
1,-0.0004759546034502303,-0.0007303783825061401
2,-0.0009436803403745111,-0.0014539907439333121
3,-0.0014000798223857223,-0.002168290318569504
4,-0.0018481333959112414,-0.0028781917181439085
5,-0.0022905710301238755,-0.0035884776091338654
6,-0.002727629037430715,-0.004299081888873036
7,-0.003159382341431676,-0.005009948006357557
8,-0.003587767397944418,-0.005716373785720557
9,-0.004014619615361953,-0.006413523840951514
10,-0.004441728416904437,-0.007096284514315949
11,-0.0048701185737853505,-0.007760739967260862
12,-0.005300853297878327,-0.008402425204620667
13,-0.005734590163817292,-0.009017437441678284
14,-0.006172076810491548,-0.009601073703707561
15,-0.006612984912753204,-0.010156101725896068
16,-0.007057088789121989,-0.010684430996236149
17,-0.007504258631340845,-0.011187170040164696
18,-0.007954594080953729,-0.01166752885427453
19,-0.008408289747726418,-0.01212804602826391
20,-0.008864233819704146,-0.012571554233848403
21,-0.009321381937088296,-0.013000375873691426
22,-0.009778725861442445,-0.013416392753484154
23,-0.010235400699364783,-0.013820287785797516
24,-0.010690521484860544,-0.014212380227778059
25,-0.011143040593159983,-0.014593966435891094
26,-0.01159183234917747,-0.01496602757958591
27,-0.012038795218079575,-0.015330510032900563
28,-0.012485772798419406,-0.0156891328091617
29,-0.012934609130093207,-0.016043439131384365
30,-0.013382493792037336,-0.016389976785471046
31,-0.013826587813096263,-0.01672506049728015
32,-0.014269721146644883,-0.01704952731789316
33,-0.014714694925432776,-0.01736389579165568
34,-0.015164365495566701,-0.017668381512507787
35,-0.015614939343749744,-0.017960837884962208
36,-0.01606265005502646,-0.018238757433079733
37,-0.01650877165176295,-0.018503104247164604
38,-0.016954530482889106,-0.01875443523550008
39,-0.017396191586467196,-0.01898900916062339
40,-0.017829897068733048,-0.01920258207317539
41,-0.01825155036728312,-0.019390279993419794
42,-0.018663110876664283,-0.019551244054440316
43,-0.01906623520774835,-0.019683813373543947
44,-0.01945923822702698,-0.019787684454819335
45,-0.01984013116163767,-0.019861692855220277
46,-0.02020656193617787,-0.01990377825127433
47,-0.02056249250634032,-0.01991718869119574
48,-0.020911569821686415,-0.019904311974514748
49,-0.02125471715293675,-0.019869989368522724
50,-0.02159267987128904,-0.0198184187638317
51,-0.0219295954437608,-0.01975202965457143
52,-0.022269569922993115,-0.019672806979734583
53,-0.022616801128829904,-0.01958235067134654
54,-0.022972898995528047,-0.019485091153983138
55,-0.023339739457170276,-0.01938525475595096
56,-0.02371768482498565,-0.01928397215938388
57,-0.024107430557388426,-0.019182330660459733
58,-0.02451002612373049,-0.01908140678828564
59,-0.024923658924901813,-0.018980749320641182
60,-0.025346847478837257,-0.018879915027441834
61,-0.025777680797399113,-0.018776613409702915
62,-0.026214477235388466,-0.018668479948703555
63,-0.02665498312528214,-0.018555805407076426
64,-0.02709705608311408,-0.018438744315035362
65,-0.027538600736956385,-0.018317319606281784
66,-0.027978038010892475,-0.01819053961440007
67,-0.02841372560760858,-0.01805725201448076
68,-0.02884719030111556,-0.017916109253373256
69,-0.02927989217832801,-0.017765528123091325
70,-0.029713268441671676,-0.017603642264573494
71,-0.030143826097256934,-0.01743333022350391
72,-0.030567987592961407,-0.017257217760090156
73,-0.03098837958070485,-0.01707554739283034
74,-0.03140751562716819,-0.01688839490310719
75,-0.03182318283091738,-0.01669883911018653
76,-0.03223306422523696,-0.016509886734238262
77,-0.032634669269128565,-0.016324562597941454
78,-0.03303016669173365,-0.016143200134513376
79,-0.03342154199355507,-0.015966251627357354
80,-0.03380831039926251,-0.0157960691617962
81,-0.034189848926642244,-0.015635207804400576
82,-0.034565377697130695,-0.015486502254986106
83,-0.03493431421468249,-0.01534946795934084
84,-0.03529587821566414,-0.0152239705008659
85,-0.035647463695556984,-0.015109705141367509
86,-0.035986165294209685,-0.015006704105621181
87,-0.036309879592492954,-0.01491393742978932
88,-0.03661605355226643,-0.014830682180831768
89,-0.036901607925234454,-0.014756500768514586
90,-0.03716411019836427,-0.01469299520093438
91,-0.03740043629562797,-0.014642087761529863
92,-0.037610799502306086,-0.014601878322607991
93,-0.037794634216961574,-0.0145707876964902
94,-0.03795057898339671,-0.01454751025988205
95,-0.038079631474115055,-0.014531491211884401
96,-0.038181982593348686,-0.01452239350325643
97,-0.0382607028746746,-0.014518245760804894
98,-0.03831815392653258,-0.014517225110321849
99,-0.03835770227857036,-0.014518560762876245
100,-0.038382177379441065,-0.014521552618628156
101,-0.03839395648026281,-0.014525550263833583
102,-0.038396524480338146,-0.014528975185914289
103,-0.03839308994594724,-0.014530231690598291
104,-0.038386003621384696,-0.01453001742193523
105,-0.03837750669723995,-0.014528985900774333
106,-0.038369798046115,-0.014527766130389887
107,-0.038363478624333744,-0.014525655929155987
108,-0.03835919106510041,-0.014521926402521238
109,-0.03835680674163801,-0.014516683767787884
110,-0.03835625412424266,-0.014509988849015214
111,-0.038357319297239754,-0.014502008063545695
112,-0.03835983687866646,-0.014492869252720893
113,-0.038363685058812824,-0.014482665517121712
114,-0.03836834440437832,-0.014472858127911504
115,-0.038373319817025006,-0.014464920246645287
116,-0.03837856322197953,-0.014458539155982891
117,-0.03838403458423778,-0.014453448842302265
118,-0.038389700707514754,-0.014449422015290809
119,-0.03839553423835601,-0.014446263289235995
120,-0.03840151284553404,-0.014443803321454
121,-0.038407618550111426,-0.014441893732009181
122,-0.03841383718607275,-0.014440402652316013
123,-0.038420157975344094,-0.01443921076908152
124,-0.03842657320445085,-0.014438207744906485
125,-0.038433077993113476,-0.014437288908163474
126,-0.0384396701478391,-0.014436352112848019
127,-0.03844635009611674,-0.014435294674198471
128,-0.03845312089924197,-0.014434010288153163
129,-0.03845996691053248,-0.014432535004032918
130,-0.03846687473955089,-0.01443089914421631
131,-0.03847383285039167,-0.014429128213811022
132,-0.03848083121560397,-0.014427243665807077
133,-0.03848786101536807,-0.014425263544666538
134,-0.03849491437290082,-0.01442320302765737
135,-0.03850198411815211,-0.014421074880171482
136,-0.0385090635727034,-0.014418889838686475
137,-0.03851614634941515,-0.014416656932859982
138,-0.03852322616081263,-0.01441438375641939
139,-0.038530296630461675,-0.014412076694973663
140,-0.038537351101675686,-0.01440974111758161
141,-0.038544382437814995,-0.01440738153782365
142,-0.0385513828081877,-0.014405001749209227
143,-0.0385583434531289,-0.014402604938982088
144,-0.03856525442121075,-0.014400193783737603
145,-0.03857210427069962,-0.014397770529720617
146,-0.0385788797263041,-0.014395337060212803
147,-0.03858556528091624,-0.014392894952031107
148,-0.03859214273039832,-0.01439044552283226
149,-0.038598590627458726,-0.014387989870642479
150,-0.03860488363823318,-0.01438552890679825
151,-0.038610991782268844,-0.014383063383286428
152,-0.0386168795331107,-0.014380593915303842
153,-0.03862250475250792,-0.014378120999713194
154,-0.038627817426266337,-0.014375645029948945
155,-0.038632758163822625,-0.014373166307820352
156,-0.0386372564165274,-0.014370685052565738
157,-0.038641228361185706,-0.014368201407429644
158,-0.03864457438536122,-0.01436571544396017
159,-0.03864739486977921,-0.014363227164155414
160,-0.03864977442897221,-0.014360736500523413
161,-0.03865178444971601,-0.014358243314057391
162,-0.03865348523263293,-0.014355747390065546
163,-0.03865492780121047,-0.014353248431730305
164,-0.03865615543250596,-0.014350746051203792
165,-0.03865720495545826,-0.014348239757972395
166,-0.03865810785575595,-0.014345728944141352
167,-0.03865889122040795,-0.014343212866197913
168,-0.038659578550353825,-0.014340690622705958
169,-0.03866019046549195,-0.014338161127262907
170,-0.038660745323276464,-0.014335623075907652
171,-0.03866125976944091,-0.014333074908001717
172,-0.03866174923737022,-0.014330514759410103
173,-0.03866222841110228,-0.014327940406577247
174,-0.03866271166584903,-0.01432534919982034
175,-0.0386632134992529,-0.01432273798383886
176,-0.03866374896631598,-0.014320103003055543
177,-0.038664334131050186,-0.01431743978894907
178,-0.03866498654839753,-0.01431474302599843
179,-0.03866572579087843,-0.014312006392217285
180,-0.03866657403576732,-0.014309222369494381
181,-0.03866755673041087,-0.014306382018050214
182,-0.03866870335564838,-0.014303474708243637
183,-0.038670048310236974,-0.014300487801682638
184,-0.03867163194281431,-0.014297406272072566
185,-0.03867350176235771,-0.014294212254427301
186,-0.03867571386345348,-0.014290884509119667
187,-0.038678334609134495,-0.014287397784692617
188,-0.03868144262177117,-0.014283722060315519
