,x,y
0,0.0,-5.712987709826913e-07
1,-1.1920741713769026e-06,-1.88094946319446e-06
2,-2.65859090518989e-06,-3.5483277406230565e-06
3,-4.5768520745569536e-06,-5.775019637009598e-06
4,-7.17877545485457e-06,-8.830232202627218e-06
5,-1.0778933582760722e-05,-1.3083340636659086e-05
6,-1.581258557593926e-05,-1.904854574877965e-05
7,-2.2888299960365474e-05,-2.7447040837044297e-05
8,-3.286153060511649e-05,-3.9294203957624214e-05
9,-4.693804109514271e-05,-5.602235713179752e-05
10,-6.68196815486883e-05,-7.965393407832175e-05
11,-9.491014229658689e-05,-0.00011243254736845054
12,-0.00013213337636448747,-0.00015379287192024803
13,-0.00017681249511591042,-0.0002008532816369318
14,-0.00022560690206853014,-0.0002506105084838234
15,-0.0002754087525354406,-0.0002996945949111851
16,-0.0003231884914952489,-0.0003455871397980735
17,-0.00036714639133991224,-0.0003887317944431022
18,-0.000411209681976821,-0.0004360866064247433
19,-0.0004645249834491383,-0.0004977940722895694
20,-0.0005370892827639991,-0.0005835894711866604
21,-0.0006378574273525699,-0.0007006889740890419
22,-0.0007729395047877579,-0.0008557469823592665
23,-0.0009505660781203005,-0.001057766150994034
24,-0.0011780879892170219,-0.0013124686968335473
25,-0.0014622671439696996,-0.0016259973031298369
26,-0.0018025910981790366,-0.001991366362059048
27,-0.0021928171540108762,-0.0024078177991176796
28,-0.002634581892649361,-0.00287167593332857
29,-0.0031179763182923805,-0.0033746733074038987
30,-0.0036432690586506618,-0.0039208696021376995
31,-0.00420485111173725,-0.004495891282959499
32,-0.0047948795711633095,-0.005102943875216995
33,-0.005416117838636218,-0.0057305883947176076
34,-0.006046939790978723,-0.0063658127001425145
35,-0.006687923440319013,-0.0070125067673266345
36,-0.007338871614588728,-0.007668619805229279
37,-0.008003454662673624,-0.008345227675808458
38,-0.008695998478191188,-0.009058096637056659
39,-0.009432158302479465,-0.009819178529730918
40,-0.010218125783314772,-0.010628326338524754
41,-0.011049444069703372,-0.01148055685066396
42,-0.011921042406713316,-0.012369173851798887
43,-0.012823453676539212,-0.013282663426521318
44,-0.013745732545089486,-0.014211706256645577
45,-0.01468260381071682,-0.015160592172105901
46,-0.01564163350737315,-0.016121781572295234
47,-0.016597063324538478,-0.017069163809769146
48,-0.01753967263564312,-0.01800741180714376
49,-0.018471120239623214,-0.018932028611038175
50,-0.019391283597513395,-0.019849982273625433
51,-0.020308432675109532,-0.020766935389462095
52,-0.021226564923096002,-0.021688429587002574
53,-0.02215370474608131,-0.022621866177546045
54,-0.023092476246782182,-0.023565921694215366
55,-0.024042674321617153,-0.024522575663874394
56,-0.025005561717319606,-0.025491661019620943
57,-0.025980279327256762,-0.02647089796686545
58,-0.026962328792760823,-0.0274534080248453
59,-0.027942961335206972,-0.028430871341248165
60,-0.0289169713612416,-0.02940013502806538
61,-0.02987914788400253,-0.03035626588300562
62,-0.03083368813331921,-0.03131362287072717
63,-0.03179276839902197,-0.032267799345722686
64,-0.032742671109126216,-0.033221334312030545
