,x,y
0,0.0,0.0
1,-0.00022947862500917582,-0.0010872717956838418
2,-0.0004582118471457041,-0.0021687193739534415
3,-0.0006859190928707889,-0.0032421504689206532
4,-0.0009121604076132968,-0.004308363123446928
5,-0.0011364518588726173,-0.0053679388271804865
6,-0.0013579635120548066,-0.0064245133229154676
7,-0.001575782038623607,-0.007481632317206051
8,-0.0017905950497491088,-0.00854284657235257
9,-0.0020029999911381027,-0.009611829708481033
10,-0.002213522066405285,-0.010692488412146914
11,-0.0024221237162167773,-0.011785257826070941
12,-0.0026287097684750313,-0.01289093641428159
13,-0.002833892498143567,-0.014015495639019897
14,-0.0030382420805082134,-0.015165473381622729
15,-0.0032404419275676066,-0.016334754263713072
16,-0.0034391109592612256,-0.017517802001098537
17,-0.0036327621710675754,-0.018709493315245587
18,-0.0038228681165231137,-0.019916388924235483
19,-0.004010794991173775,-0.02114550567499477
20,-0.004197011402583682,-0.02238683629757405
21,-0.004381934644419737,-0.02363073993817852
22,-0.004565943215261625,-0.02486765293355414
23,-0.004751052605274533,-0.02610313426137551
24,-0.00493931132919878,-0.027342699949290603
25,-0.00512992819266687,-0.028578647321402556
26,-0.005322182745497623,-0.029803165152340428
27,-0.005516235884048401,-0.031024315382399213
28,-0.005712302462248168,-0.03225005892384753
29,-0.005910657737215358,-0.033488494488295696
30,-0.006108338197164106,-0.03473129448853065
31,-0.006302360085857995,-0.035970262270412945
32,-0.006492958753353615,-0.03721197672773022
33,-0.006680266853071607,-0.03846309915453316
34,-0.006864318321399283,-0.039730573083957034
35,-0.007044217179924584,-0.04100605838812239
36,-0.0072189428719413775,-0.04228145528039203
37,-0.0073902109676267655,-0.04356296082863735
38,-0.007559633309267907,-0.04485695536040903
39,-0.007727779680766887,-0.04616039868408907
40,-0.007895181586921525,-0.04747053407181671
41,-0.00806234819856931,-0.048784805557652626
42,-0.00823033077192411,-0.05009943880236148
43,-0.008400205042051004,-0.05141067031947411
44,-0.008572773121482729,-0.052717377145258426
