HS left,HS right,SP left,SP right,Gait Category
1.244449155145337,1.3210254052055372,-0.4491492701988611,-0.1837413541530699,5
1.2442523651668642,1.343087264472634,-0.4332551057252753,-0.166917390507018,5
1.2358032857145926,1.3725607904268475,-0.4118327746963508,-0.1498423142171183,5
1.224592176695627,1.4042757674707151,-0.387471808816584,-0.1327240684563935,5
1.2154025224275908,1.434269117517877,-0.362898214782515,-0.1162863999768533,5
1.2111240119480071,1.4605215496234438,-0.3402773703024964,-0.1013686707944911,5
1.2125549612970612,1.482827114543304,-0.3207440989843153,-0.0884835490149307,5
1.2189359165166742,1.502144110794614,-0.304427662187249,-0.0776695051060785,5
1.2286687613686234,1.5198355946914166,-0.2907768822863121,-0.0686104944040864,5
1.2399097281058191,1.5370378803141145,-0.2789135015921098,-0.0608239747081631,5
1.2510283363547108,1.5542451877499377,-0.2679393830088532,-0.0537953116440292,5
1.2610013757904903,1.5711356195830588,-0.2572359090361034,-0.0470482696800054,5
1.2696836384115429,1.5866719747050482,-0.2467194885960488,-0.0401756059969617,5
1.2777792091755995,1.599504529370435,-0.2368996712763849,-0.0328412572017311,5
1.2864378063004152,1.6085762766728946,-0.2286205291718808,-0.0247576471107346,5
1.296652547248574,1.6136723566933482,-0.2225774813969641,-0.0156539491796638,5
1.3087540450549755,1.6156701815499637,-0.2188806214770136,-0.0052703639601385,5
1.3222038790516648,1.6164089561107176,-0.2169073579890146,0.0065864386163574,2
1.3357649372967169,1.6182090292247524,-0.2155162077749677,0.0199235529622996,2
1.3480241541027715,1.62312922488897,-0.2135103692944042,0.0344235586879206,2
1.3580671140230205,1.632199211800762,-0.2101182932595398,0.0493673489807908,2
1.3659315241456498,1.6450150380383697,-0.2052713799087941,0.0636955393970726,2
1.372552301557736,1.6599487309886265,-0.1995915561433328,0.0762454383726456,2
1.379258226344456,1.6748318891681997,-0.1941202220297588,0.0861050920077217,2
1.387149217122011,1.6877360519000493,-0.1898791765520553,0.0929095030128785,2
1.3966519156653758,1.6975605395232145,-0.187413967955208,0.0969055245790995,2
1.4073705596364128,1.7043127410598355,-0.1865244507696841,0.0987626322726331,2
1.4182454889740228,1.7090280446711932,-0.1863579200585077,0.0992389463030525,2
1.4279791184228414,1.7133117864286913,-0.1858634420004328,0.0988278862617897,2
1.4355459326561713,1.7186507864082323,-0.1843443557391819,0.0974941722851818,2
1.440464553343353,1.725846869645834,-0.1817457333454992,0.0946133533574091,2
1.4426556439876252,1.734874214065815,-0.1785337618079463,0.0891842000465605,2
1.442082800188662,1.745137245675371,-0.1753472372611819,0.0802444415071177,2
1.438546910353092,1.7558661283243044,-0.1727002334201099,0.0672884556192374,2
1.4318103562829227,1.7664304162993445,-0.170862858113479,0.0504897802948116,2
1.421931346317995,1.7765064287618404,-0.1698657113889412,0.0306592392270566,2
1.4095475538919355,1.786109873826598,-0.1695368244578734,0.008996320649359,2
1.3958886306406249,1.7954982894407554,-0.1695633235137983,-0.0132682139304629,2
1.3824479915015158,1.8049478891721409,-0.1696295490650934,-0.0352576130521182,2
1.3704414619931855,1.814467656942501,-0.169629807669257,-0.0567641181187512,2
1.3603227325784102,1.8235965894301664,-0.1698389310740355,-0.0783364545431086,2
1.3515808573388697,1.831462120795839,-0.1708757514987615,-0.1010117870388607,2
1.3428259333627406,1.837200831646084,-0.1733865390007276,-0.1257525608628182,2
1.332003052079787,1.8406465611968503,-0.1775542855491525,-0.1528530147586879,2
1.3166524767697312,1.8429284142470124,-0.182683526258333,-0.1816183498678207,5
1.2943547523719618,1.8464392360680315,-0.1871263897422876,-0.2104830391935164,5
1.2635469383707705,1.8538146543293297,-0.1887057579465056,-0.2375390202207943,5
1.2245478775965175,1.866295705915301,-0.1856353722404728,-0.2612937889487574,5
1.1800628931653965,1.8826716276901816,-0.1776594775428868,-0.2813647478993866,5
1.1343918782459192,1.8998054146393903,-0.1666582771376867,-0.2986963027111395,5
1.0916504689480226,1.9142900209288811,-0.1560083708784814,-0.3150300986699819,5
1.0544010613550236,1.9237760646354976,-0.1490815802217584,-0.3319446005620869,5
1.0234886392923253,1.927254776022946,-0.1480075810122696,-0.3501382848481338,5
0.9985368841964608,1.924783412680384,-0.1532143811200106,-0.3693088439109393,5
0.9783477771343226,1.917271555441789,-0.1635363145272423,-0.3885199557300576,5
0.9611249946476011,1.9063459698394352,-0.1766884522364988,-0.4067697241671697,5
0.944869776735574,1.89397612111286,-0.1900774359260846,-0.4234843900518754,5
0.9280972642932104,1.8817790632497164,-0.2017842843641288,-0.4387433624114925,5
0.9105198913780608,1.870390157261072,-0.2112781854805125,-0.4531992768185446,5
0.8931336516778569,1.8594243048370904,-0.2193882220523155,-0.4678130541913832,5
0.8775608825752704,1.8480755179910384,-0.2275074898816371,-0.4835283801043988,5
0.8651233300855827,1.8358161311613903,-0.2366066236213981,-0.50093853151203,5
0.8562354505081622,1.8226942439764011,-0.246716852919909,-0.5200462261861845,5
0.8503410296308094,1.809214760018874,-0.2570557425322397,-0.5402726826205566,5
0.8462710246489678,1.796054275532755,-0.2665221424712822,-0.560740713296614,5
0.8427673172388741,1.7837952371592354,-0.2742103783361103,-0.5806584497245407,5
0.8389213690321984,1.772753550933134,-0.2797281295462903,-0.5995792976654315,5
0.8343744781442695,1.7629218922873375,-0.2832485557690274,-0.6174218144355209,5
0.8292771530980079,1.7540024165079635,-0.2853413579389985,-0.6342823706834188,5
0.8241172909966099,1.7454600132557094,-0.2867147517873079,-0.6501759394010967,4
0.8195250452864926,1.7365643078027655,-0.2880082111336173,-0.6648671156419024,4
0.8160852832814749,1.726487183198546,-0.2896811837535704,-0.6779005215453547,4
0.814162213954275,1.7145264588306834,-0.2919610359873967,-0.6888251842859725,4
0.8137922519092138,1.7003811348713371,-0.2948347857720721,-0.6974869501808435,4
0.8147110299122273,1.6842929144102063,-0.2981066747208705,-0.7042117785906084,4
0.8164961905619561,1.6669450906913397,-0.3015121923133044,-0.709762061714322,4
0.8187260721536331,1.6491875277161034,-0.3048258421297181,-0.715080328451899,4
0.8210526021830693,1.631770772261928,-0.3078845475564855,-0.7209448069351264,4
0.8231559446149641,1.6152379207112693,-0.3105026942346678,-0.7276867284506733,4
0.8246570422563062,1.599953422302821,-0.3123828711152911,-0.7350768843037948,4
0.8251405319519549,1.5860848601030335,-0.3132128090496719,-0.7424186369470486,4
0.8243806918226422,1.5733875590865565,-0.3130269533978245,-0.74880261151072,4
0.8226602254103899,1.5609009615380762,-0.3126368394035885,-0.7534156394247892,4
0.820900112194296,1.546909415826173,-0.3137475548219144,-0.7557942884058739,4
0.8203898633306901,1.5294342671315384,-0.3184984252794536,-0.7559498705311171,4
0.8221889623631549,1.5071283942459626,-0.3285448127635444,-0.754336346554797,4
0.8264994011618747,1.4801207705946309,-0.3441424829145707,-0.7517107507582448,4
0.8323550359083676,1.450319207873393,-0.3637745480639223,-0.748985891462704,4
0.837898875234218,1.4208353402057765,-0.3846475342006481,-0.7470719835483183,4
0.8412641267476872,1.3946154706587564,-0.4039129298592696,-0.7465924357798888,4
0.8415919982067934,1.3730282678615493,-0.4199342509934987,-0.7475308712584345,4
0.8394588547905577,1.3553861350832137,-0.4328127220859363,-0.7491231005677846,4
0.8364256131701522,1.3396647671269717,-0.4439415305832754,-0.7501673152936149,4
0.8341247732504531,1.323777553833537,-0.4550360518747378,-0.7495434157941314,4
0.833481018120342,1.306594058266921,-0.4672481354543196,-0.7466299059244793,4
0.8343448333339456,1.28833810092656,-0.4806884659163104,-0.7414873222446295,4
0.835509471820955,1.270443272902282,-0.4943803279123766,-0.7348266681739339,4
0.8349776125262078,1.25512508528919,-0.5065242323943167,-0.7278072892895937,4
0.8303829063698642,1.2448731828229418,-0.5149348768674005,-0.7216914710013699,4
0.8195619189209473,1.2418782092064498,-0.5175798366833269,-0.7173889906272324,4
0.8012700348156001,1.2473145200534903,-0.5132085573403933,-0.7150044432687535,4
0.7758413794643131,1.2605984854396732,-0.5019764329646808,-0.7136515277349799,4
0.7453832407934844,1.2790948976004102,-0.4857678102962885,-0.7118379254695989,4
0.7132293843181325,1.298758662572473,-0.4678790971523117,-0.708390333601543,4
0.6828979718588029,1.3155371500019868,-0.4520758028206282,-0.7033163379778781,4
0.6571843342692245,1.326592024472978,-0.4415387238077677,-0.6978817481732116,4
0.6378107159166355,1.330558230267592,-0.4382855779344801,-0.6938435880104491,4
0.6255615493387043,1.3269740882331926,-0.4432067515531346,-0.6924555404331157,4
0.6206070242934925,1.315555742097611,-0.4564175581905607,-0.6938328321246308,4
0.6227790226628602,1.2958498775017624,-0.4775346539565779,-0.6968392196041192,4
0.6316401330679129,1.2675021490614933,-0.5056133095444244,-0.6994214546071783,4
0.6462424700113427,1.231135098241939,-0.53873206181141,-0.699340117639635,2
0.6646849578375544,1.189388331341441,-0.5735982143527953,-0.6951835657912636,2
0.6839394861028922,1.1471369014727382,-0.6058224037379538,-0.6871624085728335,2
0.7004550138717562,1.1102085614360586,-0.6311264461954373,-0.6769761317281686,2
0.711358937136447,1.0833333620622223,-0.6468013822203182,-0.666741423384829,2
0.7153682991876491,1.0688024668386509,-0.6523933984348564,-0.6578722572798323,2
0.7128529518652258,1.066333123524403,-0.6493898745615294,-0.6506429438538949,2
0.7053524779569349,1.073554387712684,-0.6404935609428477,-0.644382735345603,2
0.6950665614152332,1.0866012624175485,-0.6290093025374672,-0.6379342546380214,2
0.6844684073932954,1.100840286309896,-0.6183644862539348,-0.6301370964044362,2
0.6759231965878554,1.111871921868563,-0.611549409345282,-0.6201970936559547,2
0.6712220864054945,1.116665273577837,-0.610429921087021,-0.6078393066716197,2
0.67109510758865,1.1144041062382315,-0.6151918598365997,-0.5932708709279977,2
0.6749288942343303,1.106600849894058,-0.6243223730259506,-0.5770852074180827,2
0.6809848066822595,1.0962795723534482,-0.6353345962330732,-0.5601438704673689,2
0.6871843007382477,1.0865274639972116,-0.645951883854808,-0.5433524238450825,2
0.6920535680583264,1.0791886433088682,-0.6550812229828302,-0.5273596076890318,2
0.6952301630963458,1.074391438020862,-0.6630453817515927,-0.5123770363566293,2
0.6973141301397661,1.0709817989134054,-0.6710709338658167,-0.4982444565902444,2
0.6993283551636187,1.0674208164572678,-0.6804200995539034,-0.4846623924409992,5
0.7021543616497639,1.0626457362936492,-0.6915938562533916,-0.4714351760222273,5
0.7061393698561542,1.0565864531584452,-0.7039016894962769,-0.4586207480764124,5
0.7109548509972283,1.0501999812064853,-0.7155622963735528,-0.4465403881125422,5
0.715777201062938,1.0450242277131483,-0.7243370377408638,-0.4356341305883076,5
0.7197626703159661,1.042467072846943,-0.7284318828338392,-0.4262194030870023,5
0.7225537756967635,1.0432359603674417,-0.7271851398391489,-0.4183020641144805,5
0.724479921058562,1.0472137111168092,-0.7211778751755775,-0.4115695097046585,5
0.7264026565014541,1.053708759983226,-0.7118483356458263,-0.405537455315283,5
0.7294724930073948,1.06173756922451,-0.7010252854986023,-0.3996997968020452,5
0.7350030111092731,1.0701160645776593,-0.6906788812952784,-0.393582295812543,5
0.7443787227700558,1.077460409248401,-0.682812582455995,-0.3867334719888231,5
0.7588214763247336,1.0823281535056597,-0.6792388880049962,-0.3787313301652977,5
0.7790211485299396,1.0835632435143108,-0.6811498191772312,-0.369231420060641,5
0.8048037164689568,1.0806979183874412,-0.6886507748761421,-0.3580442223560385,5
0.8349874529201664,1.0742206877797384,-0.700510127331144,-0.3452364819180467,5
0.8674960677122991,1.0655727031334885,-0.7143110651498292,-0.3312215749666776,5
0.8997889869761688,1.0567873211708163,-0.7270779496535507,-0.3167378052130885,5
0.929599834558568,1.0498262340758888,-0.7362346492552352,-0.3026395127445906,5
0.9556988132036864,1.0459128185081077,-0.7404600029070763,-0.2895906714529523,5
0.9781962925421964,1.0452502762377,-0.7399538890018091,-0.2778723376745466,5
0.998190034527206,1.0472409302637231,-0.7360137469211316,-0.2674181231073946,5
1.0170791789048164,1.0509573364725648,-0.7302860668282889,-0.2579910903811095,5
1.035998369912026,1.0555399385296338,-0.7241296417334595,-0.2493437173497057,5
1.0555306870753751,1.060392467884831,-0.7182685519544012,-0.24128452600807,5
1.0756199362808685,1.0652149021972992,-0.7127122778542156,-0.2336698839770408,5
1.0956311557423677,1.0699284369109745,-0.7069102571076227,-0.2263681066953948,4
1.1145888304725002,1.0745314894960156,-0.7001050861230647,-0.2192325522039282,4
1.131560597693209,1.0789656609334308,-0.6917414765658065,-0.2121049440337279,4
1.1460365887837465,1.0830819322909402,-0.6817218771503619,-0.2048456855240858,4
1.1581641870940849,1.086703519320006,-0.6704218498592056,-0.1973556844021557,4
1.1688151811176204,1.0896765135627349,-0.6585688338898061,-0.1895506732756873,4
1.179505301401841,1.0918334668071157,-0.6471102674366798,-0.1812974374218807,4
1.1921277521895497,1.092937665271994,-0.637054156478541,-0.1723737923059194,4
1.208458291368806,1.0927447372835504,-0.6291863640149733,-0.1625075763280574,4
1.229497173482525,1.0912397738325943,-0.6236679848404527,-0.1515023918216134,4
1.2548565787265007,1.088954650491432,-0.6196914756313603,-0.139417872374653,4
1.28253601250715,1.0871164111371157,-0.6154821993487347,-0.126721854986384,4
1.3094548210571175,1.08733807464814,-0.6088497921472273,-0.1142654534808986,4
1.3327823261989005,1.0908098366778023,-0.5981647667641694,-0.1029729292618202,4
1.351429356168362,1.097414697600814,-0.5832619371331444,-0.0933753417301659,4
1.366692881295133,1.1054235559611345,-0.5657150185967372,-0.0853273488742432,4
1.381591773248895,1.1120602813778515,-0.5482717686782206,-0.0781079171376739,4
1.3994272548584532,1.1145708413752082,-0.5337299802779165,-0.0707531057457544,4
1.4224542792561827,1.11119589063831,-0.5238236207709865,-0.0623690322847378,4
1.4510742984305969,1.1017900621630206,-0.5185943609326216,-0.0523788946860197,4
1.4835229715846316,1.0881233633889624,-0.5164501519722722,-0.0407747821310249,4
1.5161063898322509,1.073769644765155,-0.5148727574398018,-0.0283068745086896,4
1.5441481391746847,1.0633480297036737,-0.5114310463984537,-0.0163820376291059,4
1.5634804975834409,1.0611363192906191,-0.504518062346605,-0.0065181359797077,4
1.5718918474836283,1.0695130725231494,-0.4934970806487848,0.0004664092372506,4
1.56993115067058,1.0879287708174017,-0.478539292620314,0.0050033003307783,4
1.5607128937629642,1.11303512259872,-0.4605597977049116,0.0085709914079863,5
1.5486774354547523,1.1401047442304908,-0.4411613540564161,0.0128156857543664,5
1.5378442884881336,1.1649921721955012,-0.4222387191517798,0.0187087420846332,5
1.5305463825156873,1.1854324607660938,-0.4053448774960528,0.0263570694820198,5
1.5272204811771437,1.2011267302965107,-0.3912947547057659,0.0353728362785044,5
1.527009518240707,1.2130314146299137,-0.3802038168972821,0.0453135770011572,5
1.528629610913624,1.2224992197419025,-0.3717661055570946,0.0558973401061131,5
1.531128189116273,1.230597567304661,-0.3655360441737469,0.0669951137758488,5
1.5343317497646698,1.237704602317437,-0.3611166619489179,0.078507572538619,5
1.538858053121229,1.2434614070741927,-0.3582412444005656,0.09022820429827,5
1.5457028092761331,1.247080292930847,-0.3567487970092602,0.101790415201775,5
1.5556166562288984,1.2478211782109936,-0.3564712762250446,0.1127613998882994,5
1.568591333642238,1.2453787538162788,-0.3571065563788762,0.1228403244067601,5
1.5836728531502142,1.2400599801483103,-0.3581774952754155,0.1320238943820832,5
1.5991240928995374,1.232777685981862,-0.3591161599446266,0.1406176328891804,5
1.6128242955232046,1.2248928181091463,-0.3594228637142487,0.1490821952658316,5
1.622753937271063,1.217897184634289,-0.3588087070339598,0.1578164281167056,5
1.62743074442178,1.212976477042134,-0.3572499821645598,0.1670084692773605,5
1.626196371015057,1.21061244348377,-0.3549475160477446,0.1766176865497728,5
1.6192751642878136,1.2104487566714583,-0.3522470017501429,0.186449102126484,5
1.6075536874488816,1.2115573230208827,-0.3495666615991724,0.1962387774962337,5
1.5921210944018662,1.213018723502309,-0.3473025310409035,0.2057042354067169,5
1.5737511249704772,1.2145311569449515,-0.3456539055810936,0.2145631819793558,5
1.5525784627558032,1.2167344964323077,-0.3444043475585743,0.2225449025046468,5
1.5281521604026174,1.2210667644792408,-0.342815164311387,0.2294320987921478,5
1.4998727015422533,1.2291795595139143,-0.3397872508717525,0.2351585136161615,5
1.467603408657769,1.2421731349469338,-0.3342933607968641,0.239909129983759,5
1.4320926168650796,1.2600544282939437,-0.325888310890718,0.2440995678980717,5
1.3949123998201034,1.2817093772747634,-0.3150110759041626,0.2481822884927469,5
1.357952737519669,1.3053364405703431,-0.3028912073196386,0.2523968825014644,5
1.3228316887388576,1.3290081104271625,-0.291130266239652,0.2566403924220102,5
1.290556781053164,1.3510697855409075,-0.2812293454558894,0.2605188939162157,5
1.2614760375711298,1.3703356946657244,-0.2742846499585671,0.2635220220025474,5
1.2353598378878436,1.3861916221741228,-0.2708780307703751,0.2652409191359637,5
1.2115052555084624,1.3986620553832827,-0.271084225522169,0.265552309246446,5
1.188893535769963,1.408381546663276,-0.2745555970749176,0.2646771669235541,2
1.1664660542945149,1.4163916050051126,-0.2806898493795988,0.2630616151169154,2
1.1434632139032168,1.4238103609092532,-0.2888256771995807,0.2611342599804769,2
1.1196331176101977,1.4315556601722954,-0.2983331960479634,0.2590714483574436,2
1.0951779225472087,1.4402510559742363,-0.3085462801189265,0.2566866627243787,2
1.0705538897009652,1.450245806949613,-0.3186898949776042,0.2534842950435017,2
1.046371903213588,1.4615915379869644,-0.3280164108042447,0.2488341472343538,2
1.0234603519448089,1.4739455337122769,-0.3361356861090441,0.2421783240045829,2
1.0028681163658415,1.4865312408573224,-0.3432354404737725,0.233199396460022,2
0.9855907909752198,1.4982796667225515,-0.3499090578614463,0.2219142024153972,2
0.9721273776476484,1.5081259586863869,-0.356672670298513,0.2086626770164623,2
0.9622046017509998,1.5153244173246376,-0.3635620961042263,0.1939701327744625,2
0.9548722788814544,1.5196647756743866,-0.3701092351181798,0.1783261688674293,2
0.948875117787602,1.5215543281789272,-0.3756441268675821,0.1619953848345918,2
0.9430458991681928,1.521982538418697,-0.3796353626371456,0.1449617051774552,2
0.93652178430355,1.5223836396099426,-0.38183924165446,0.1270114384295455,3
0.9287532318426608,1.524389421196223,-0.3822401063953253,0.1078748976990295,3
0.9194047070817192,1.5294698889215863,-0.3809116738115337,0.0873425954116782,3
0.908274555172652,1.538512814067933,-0.3779441429458146,0.0653271497282141,3
0.8953223314186787,1.5514506277600852,-0.3735329372513285,0.0418872195833994,4
0.8808146081657156,1.5670652338797235,-0.3682409615691935,0.017229246318654,4
0.8654964003958625,1.5830982536317837,-0.3633053309618343,-0.0083259569552862,4
0.8506408152589064,1.5967371516472952,-0.3607386813316928,-0.0344359314743176,4
0.8379073627115567,1.6053719885908604,-0.3630295830346712,-0.060874926629783,4
0.8290692764655425,1.6073209059021225,-0.3724721572012202,-0.087645540638424,4
0.825660325382767,1.602251651155529,-0.3903321952368723,-0.1149762298934324,4
0.8284359162660082,1.591301977479379,-0.4160644832712898,-0.1431726280041794,4
0.8365295294755069,1.577081931557825,-0.4468028404414113,-0.1723968056576961,4
0.846616410076761,1.5635518939908657,-0.4774834408261281,-0.2025426712234053,4
0.8530643677489029,1.5554196691418387,-0.5019616732224754,-0.2333188387873508,4
0.849931670860262,1.5567333224989772,-0.5149887836796629,-0.2643977739658165,4
0.8340558302400953,1.5690385300752543,-0.5142266149990371,-0.2953743251011629,4
0.8068696740488155,1.590258180766718,-0.501280932207085,-0.3255799913370749,4
0.773340954670561,1.615331778020237,-0.4810870922433616,-0.3540699459829646,4
0.7390315399610663,1.638451049705737,-0.4597362732915211,-0.379891222649322,4
0.7076681623146552,1.6555059861592387,-0.4419011835093254,-0.4024401814084082,4
0.680514001594654,1.6653061290282076,-0.4294175355863971,-0.4217135583768077,4
0.6571100390024063,1.669196837698199,-0.4216155420475347,-0.4383677951970124,4
0.6363959267649184,1.6696909979126608,-0.4167198404760215,-0.4535543558599877,4
0.6175344469524309,1.669031649980918,-0.4132086172765692,-0.4685696050024968,4
0.6001807997810535,1.6683700244446975,-0.4104281405360577,-0.4844535242255379,4
0.584286195343773,1.6677493226698856,-0.4084366573841489,-0.5016812132580029,4
0.5697622448135262,1.6666032209556088,-0.4075140452635191,-0.5200216664081923,4
0.5563174527238657,1.6643169843884338,-0.4077976068391225,-0.5385946088408321,4
0.5435345200781396,1.660581361480999,-0.4092040089790876,-0.5561335725776634,4
0.53102580270546,1.655525048984996,-0.4114942448043563,-0.5713965743284144,4
0.5184845544693184,1.6497105759809318,-0.4142815391774241,-0.5835833497414096,4
0.5056064008050813,1.6440314199371242,-0.4169474660609598,-0.5925968397373406,4
0.4920019748514634,1.6395004607830792,-0.4186025368723836,-0.5990504608342034,4
0.477232035019014,1.6369523037228064,-0.4182366222967102,-0.6040382659371318,4
0.4609797227721663,1.6367565997990616,-0.415057867267057,-0.6087889607838792,4
0.4432420450047702,1.6386635348234644,-0.4088653689048547,-0.6143543647535998,4
0.424412788585585,1.6418175687155463,-0.400291942775141,-0.621423468630951,4
0.4052394588967452,1.6448663761467048,-0.3908510008185524,-0.63026483384322,4
0.3867054360382254,1.6461142772737454,-0.3827549901371567,-0.6407579602616816,4
0.3698524905396883,1.6437847650479285,-0.3784380555855258,-0.6524777498021697,4
0.3555275746747137,1.6364729444120134,-0.379780890428409,-0.6648061122185313,4
0.3440625251549791,1.6237650823631982,-0.3872224593032005,-0.6770708505624441,4
0.3349514718465349,1.6068687211017854,-0.3991132758556039,-0.6887516688858988,4
0.3267366323747409,1.588857881468285,-0.411768370885232,-0.699741885671905,5
0.3174889372747655,1.5738920102599014,-0.4206235399524682,-0.7104627755693433,5
0.3060203037636664,1.565176559883196,-0.4223641012160575,-0.721569850760955,5
0.2930699554012104,1.5627365420543595,-0.416918305991891,-0.7333880095128924,5
0.2812314540089142,1.5628651008332213,-0.407802351151642,-0.7456291971574435,5
0.2734705416560754,1.559915534355084,-0.4003758978466334,-0.7576160740516116,5
0.2714893350247338,1.5490914456799665,-0.3991955042892783,-0.7686285151459342,5
0.2750096449532277,1.528480461792146,-0.4060728140760623,-0.7781061445671488,5
0.2819637498507026,1.4996916976571986,-0.4195995297045047,-0.7858747338665184,5
