,ThC_LF,ThC_LM,ThC_LH,ThC_RF,ThC_RM,ThC_RH,FTi_LF,FTi_LM,FTi_LH,FTi_RF,FTi_RM,FTi_RH
0,49.68044447,0.702669907,-70.48985358,-44.95805393,12.48823719,55.90555904,90.12039396,113.832119,-110.4117633,-178.3986655,78.48969339,-179.6956165
1,54.48614284,-7.038902078,-71.96222808,-36.34657955,-8.244849846,57.2306513,83.22538269,123.1861361,-105.3857456,176.5361589,30.47175961,172.6200019
2,55.32708381,-9.664817663,-74.39428363,-31.628103,-17.97011707,58.08530481,78.01365003,136.580132,-96.99187682,171.1532763,0.605312814,165.4648222
3,60.78921486,-10.95204212,-70.39953944,-30.73532897,-15.95096891,61.21826182,95.10580599,148.0980229,-113.1123442,168.248643,-28.41895357,160.1504086
4,63.81152002,-11.07744997,-65.66636094,-27.36331373,-18.18698516,64.95542529,106.2210547,161.3465678,-118.9806604,164.8385879,-61.00665519,156.9675748
5,61.89928267,-13.19653872,-62.37798513,-26.46992444,-18.12267677,66.71869938,110.1540049,169.105772,-123.6423329,148.6885192,-116.884814,152.8253031
6,59.51246017,-14.23261628,-56.72814931,-24.3141976,-13.91679916,70.15385028,124.4485906,-163.9879282,-130.4059411,141.3462561,-121.8144722,149.8230976
7,55.8429185,-20.74312104,-56.19710818,-25.21425457,-12.46822557,71.3037082,134.7895809,-133.4605882,-146.7363012,131.722886,-154.9488824,141.6339746
8,52.51263142,-23.38534504,-56.53848252,-29.12930388,-10.40457,71.80685671,146.4457184,-113.099394,-168.0121919,130.1880468,-158.2393262,136.5441313
9,54.06754262,-23.24864399,-55.97182443,-33.74972287,-8.501596372,72.54550896,147.9699978,-91.52391108,172.5895837,-54.84168981,-141.8845749,129.3962871
10,51.01415591,-26.65599429,-57.89012098,-41.17311425,-8.276286425,74.1794626,144.7369859,-85.48232259,160.2087684,-83.21211836,-170.9920275,124.5871934
11,50.56809474,-25.98150092,-59.01239451,-49.60331199,-4.9973661,76.3786734,113.3238207,-63.01850717,168.2022257,-96.95358408,-174.4704402,122.0209847
12,35.88771132,-4.504563551,-59.1283176,-54.67607082,-0.316552097,77.85981679,130.0897091,-43.77217257,166.6946157,-105.5647153,-174.9433168,115.7014604
13,31.22454312,17.97281317,-59.22172204,-60.3309756,4.785316519,77.63762334,160.7200952,-12.98568221,171.4184695,-98.18398264,171.6321914,118.9771217
14,28.37247393,18.61207271,-60.10324338,-65.94928044,9.952586864,74.94469279,169.9053344,2.007587959,176.8155772,-111.3020614,149.7870803,124.3954915
15,28.29440812,20.37887328,-60.90613246,-62.74633956,13.13332826,70.09933111,176.0965532,22.15860684,-172.9631821,-112.2114464,126.9567644,133.2710444
16,28.1965581,19.02389193,-60.53087837,-56.08425502,17.65355363,65.09441684,-174.1085145,44.65803943,-164.2753757,-113.4328561,112.4247886,135.7535699
17,28.19431494,17.34275953,-61.66077673,-53.3734211,18.20320827,60.73435274,-170.9130985,45.8842842,-158.2050072,-122.3312477,111.6046258,142.0899873
18,29.61138915,12.56054108,-64.09090005,-53.41990236,19.24597469,51.47371441,-178.5937728,59.45195829,-154.1150723,-135.0565815,107.5500014,141.7358578
19,28.12576919,8.960534835,-66.34922424,-50.09477301,21.02761172,46.43695046,129.7223428,78.55979899,-151.3809271,-146.1628289,106.7399394,150.9874811
20,30.7038853,3.441797656,-68.44977234,-47.75867593,23.79129419,45.99562112,117.0057723,96.16554122,-148.3516793,-152.5713405,105.3208691,161.3507808
21,50.37996904,1.007109105,-69.3494325,-44.80406228,27.75099827,49.19709442,80.01600007,106.8809778,-139.5624099,-156.1552408,95.10050886,178.7872905
22,53.34867367,-3.251824848,-71.14798223,-44.12857772,20.17554398,53.46199686,94.5452421,131.6179409,-129.6120934,-164.1889269,87.81184325,-172.5643607
23,62.80932725,-4.670668945,-71.59779563,-39.48332123,4.41697997,56.22527405,100.1953755,155.8272204,-123.8278449,-164.2544218,42.79129265,-172.0845358
24,70.49984448,-7.237334162,-75.02775613,-34.91330453,-7.368758693,53.46624865,105.8725527,-168.4197582,-121.3568485,-175.9861429,7.370829115,-177.32952
25,68.0790255,-11.82425783,-78.37405064,-33.15743531,-18.10531763,53.29824271,105.3663052,-170.2614161,-118.410366,173.5949172,-6.817887384,171.9781466
26,62.32085665,-16.22938848,-79.32034458,-31.34539369,-15.70493132,54.91996005,107.5062498,-62.02105703,-115.0284792,173.9766384,-26.44307821,167.10035
27,62.83459834,-16.5477301,-73.60677819,-30.54205425,-18.86180007,58.8602837,113.340207,-70.13919621,-124.2065876,166.2212451,-74.84603738,165.3585907
28,61.75377534,-17.05069692,-68.32436701,-29.54325423,-17.11886753,62.41047246,126.0546812,-63.46862867,-128.280882,161.8327957,-94.09069521,157.5837181
29,59.53883363,-15.7869676,-63.10414618,-34.14525071,-8.79765497,65.28031671,133.9398415,-61.38042196,-126.8257301,-90.47974465,-96.10167934,155.2290053
30,56.57127608,-21.07937121,-57.28277114,-38.58049275,-5.829189532,66.50711604,134.1243528,-52.89277727,-138.1918216,-82.03020472,-116.9668201,150.9531942
31,54.63070451,-23.49776638,-54.66660755,-52.53140414,-6.863038885,67.63376868,127.6362601,-57.64589296,-164.2390325,-84.6167478,-163.4336831,143.8004598
32,53.18993009,-26.84046829,-54.21674038,-54.59323126,-4.996408259,68.90335574,124.4968041,-67.00163062,175.1741028,-92.41014581,174.6091562,140.1515445
33,45.73518236,-22.69773449,-51.93398077,-53.1567339,-5.025424842,71.20709619,124.2955507,-52.7318791,164.8167291,-95.39970422,167.4590015,139.4979151
34,36.00960583,-1.988282644,-52.87315044,-61.04818457,-2.410174162,74.1475127,156.7114051,-29.41360035,165.2582741,-100.822445,163.8642153,135.397628
35,31.45793394,13.7307173,-54.0146699,-64.92239644,2.325044018,74.83383767,170.1511186,-4.267512715,166.8237622,-101.5288883,175.2183418,127.4195085
36,25.6965125,18.63073404,-57.8540198,-65.76203156,7.995486433,75.29193196,178.4419516,26.13988469,171.9838273,-105.6200875,-176.3419669,120.6004869
37,23.09040694,25.26947698,-60.26733828,-64.82845022,9.155115056,75.90584604,-173.4977371,40.89544186,-179.2663565,-122.1835538,134.224,112.974106
38,23.5360821,27.55631537,-61.68286451,-59.71580962,12.43376257,72.66381188,-170.9856318,46.39116486,-172.5617168,-128.7728421,122.2194595,117.9456299
39,26.22158891,22.09789771,-62.6850941,-57.03036589,16.74743021,70.3118744,-164.7181209,42.70310513,-164.3613539,-134.4892823,100.886433,127.1276762
40,27.72146457,14.62677088,-63.25410939,-54.7553033,18.70636708,63.73292334,-170.0266367,62.00507349,-154.773267,-149.1447588,96.73752635,135.0252144
