,ThC_LF,ThC_LM,ThC_LH,ThC_RF,ThC_RM,ThC_RH,FTi_LF,FTi_LM,FTi_LH,FTi_RF,FTi_RM,FTi_RH
0,23.82101508,27.69135783,-59.89914499,-15.39642797,-10.30572928,62.50950937,-28.17992092,-4.585532798,-106.7695912,8.024902552,22.22130453,155.2578429
1,32.65260461,28.45427863,-59.62268589,-15.71070835,-14.26217964,63.96529032,2.1727998,-4.262618774,-103.9624646,24.50729752,11.45767506,155.2061597
2,33.00750879,24.07329771,-60.92116801,-18.75074524,-16.79073613,62.72482456,16.48322841,2.369821771,-105.119839,7.95755453,7.176944,157.0818051
3,33.58295106,24.4172282,-60.94481083,-18.3187437,-12.78756353,63.22331272,25.70098991,5.956622277,-105.415358,42.85808774,-6.633539684,159.3584148
4,36.57595577,25.89619721,-60.53985205,-19.05327878,-12.71399149,63.69951279,25.58729027,7.23892317,-106.3904637,27.0346056,-5.64049862,161.4640426
5,37.10878484,27.02096345,-59.16064619,-18.92429033,-10.15061485,66.17836674,26.6059205,5.685097195,-104.5772668,27.87235647,-3.272397474,164.0874345
6,35.09829697,26.64774651,-58.52942407,-15.49339162,-11.27354011,66.52116614,29.43322967,8.320822202,-106.9140872,16.10518164,1.343631634,166.8757453
7,34.47410982,26.55253733,-58.2871392,-17.52628328,-10.61415732,66.38260673,32.0857389,6.936903341,-109.6228081,16.80963566,3.974361338,166.2520887
8,33.26495004,25.55331476,-58.16663626,-17.11879652,-11.36988117,65.91350795,32.7408858,7.190326896,-109.9851136,16.37295461,2.816294725,164.2568164
9,31.29476782,25.89915556,-57.94875537,-18.04991978,-11.45329768,64.94150262,36.49427125,10.73924011,-111.7700646,17.56715688,-3.17866287,163.1772838
10,27.19736186,25.1397521,-59.00767728,-20.43523406,-12.93393556,62.77592565,40.78020866,8.83614685,-112.2849362,23.4486752,-2.982665943,166.1912263
11,28.89878435,21.80110855,-59.37263314,-22.33654133,-14.58997477,61.75151062,47.64960728,17.05033771,-114.137036,28.42666051,8.209422386,164.6467142
12,34.43575429,20.13660219,-58.73894494,-26.67881609,-12.88152388,62.92872232,49.75771877,8.859699776,-114.2464827,9.76842654,0.50512351,167.6500075
13,34.13578602,19.64339001,-58.92948991,-35.28867003,-13.50600999,61.98025362,52.85372635,15.41192881,-108.6156605,-7.019320548,6.866565236,162.954443
14,35.31298845,24.43713663,-58.02260548,-28.22120327,-9.747904967,63.09398101,53.22116068,11.12617704,-108.2412063,-30.20603968,14.34751026,160.9649884
15,41.09511748,23.61784926,-58.66509528,-35.19843711,-5.65508211,63.52858523,45.77126409,18.72932494,-110.7585057,-39.53910619,12.9653218,159.718176
16,40.79797089,24.02804137,-58.16653346,-38.0021982,-1.8410237,64.71360666,48.00717777,28.5892534,-109.8711329,-50.26522201,18.30756329,160.4892075
17,40.8051023,22.61454306,-58.67212622,-41.55396826,0.029990174,64.88325839,49.86516946,31.46344729,-110.225634,-53.77199923,13.83429198,159.1714813
18,40.40591027,20.22917863,-59.53429899,-50.34646773,3.788808209,64.82565868,50.81160835,31.36406293,-110.1750192,-67.08440442,7.183279933,154.6786198
19,37.15327632,17.64640574,-61.29111099,-51.47251544,3.342433295,63.17265268,49.59082201,31.44287387,-111.2894671,-98.21515941,10.04123642,153.9514706
20,37.96515927,17.2401092,-60.91487952,-47.40829886,3.872338267,63.58073774,51.101635,32.9450678,-110.307473,-98.11608044,14.02498374,153.385832
21,37.87728023,17.25044985,-60.65261013,-46.6474563,2.835369489,64.44064209,51.68426228,31.30357342,-109.6221861,-93.84395903,12.48192245,152.0236571
22,39.08248884,17.41554008,-60.44669435,-45.30988241,3.051003075,65.13956587,55.74935737,38.09776886,-108.1259778,-91.90932885,14.00310745,151.4199083
23,38.99236547,15.9609772,-59.94186359,-44.40049075,3.07261202,65.95899233,60.99533659,45.51698634,-106.3440188,-85.08106048,22.90791632,151.222551
24,35.91686492,16.20046363,-59.3775322,-44.3557043,2.80191606,66.20992459,59.97903,48.90156491,-104.5318393,-74.5484056,27.20470465,151.2484535
25,31.2372736,18.07634946,-57.90571726,-47.22040216,4.011529115,67.70422503,47.31064386,49.59833387,-101.8988613,-54.32415334,33.60421274,152.8213386
26,31.06504044,22.0216963,-55.62661862,-46.09834442,5.058960146,69.94231222,54.24411708,63.95892904,-98.67821135,-46.65297388,38.98788446,153.2966432
27,29.93064762,28.20418465,-54.53251974,-45.8054822,5.405558153,70.81535327,46.90412295,59.86025371,-96.67535116,-38.29076821,40.93822406,152.7717289
28,31.00103433,29.14231065,-55.24244069,-46.12051958,9.545055692,70.2884905,40.76715896,59.01201564,-97.25010312,-29.75513445,39.47033154,152.984757
29,34.20066512,32.00315921,-54.20130009,-41.76704996,9.46616113,70.02599492,31.20136613,49.51652419,-97.66821575,-24.65078948,42.16335335,153.2880544
30,37.31009484,32.04241492,-52.45519028,-37.2930772,12.42594114,71.23677077,35.04995246,46.74708927,-96.470205,-18.76494629,43.91738133,155.4494857
31,38.45018938,31.0357633,-51.78326159,-34.99885542,12.94462099,71.58248795,37.35869969,50.97409854,-97.50103939,-19.06328312,45.26161658,157.0315778
32,42.62526225,17.82884806,-52.17226366,-36.38717538,12.81231418,70.77252069,36.72258217,64.66519427,-96.99370888,-18.84982143,47.37101123,156.9056899
33,36.30331167,15.87305779,-51.58695596,-31.92783469,12.20980241,71.64269092,43.5176786,19.25556648,-95.79440444,-15.32003007,48.41721891,156.5938814
34,39.53756978,12.18458197,-52.35150145,-23.67280563,12.52950431,71.1364283,40.60778213,4.500997071,-95.55989856,-17.79687755,48.71480369,155.4448953
35,41.37294164,10.96498485,-52.30466135,-25.07210538,13.25249625,71.1218341,40.15220388,-6.303543525,-97.01043864,-16.48192222,47.18470117,156.5293194
36,41.05828473,8.64212211,-53.36898194,-26.50112174,6.306714422,70.19105032,40.76328878,-8.907935926,-98.71299839,-15.321862,43.07648817,154.4761052
37,41.09944936,4.888172465,-54.41935761,-26.47254823,-2.480952254,67.94362953,41.70540964,-10.83744644,-100.6423288,-20.55785993,40.10943647,152.168194
38,40.26249334,4.185075512,-55.8422583,-29.61516927,-12.05581466,67.79427911,42.59153504,-13.1699232,-102.5912761,-20.23029772,21.50207239,150.6454302
39,39.69178156,4.827762712,-56.02384835,-29.89488044,-12.61667858,68.50832593,43.24059748,-14.50205957,-102.8328071,-25.86233305,-1.518337534,150.9351012
40,38.34372481,2.957900645,-57.00742414,-29.58344504,-11.99105837,68.77548559,44.77084522,-16.47151437,-105.3193218,-26.82073499,-11.5090449,149.5521651
41,38.61173653,1.084359261,-56.61135126,-28.98685165,-12.35358043,69.40026138,48.87901927,-20.78202161,-104.3217647,-24.3325234,-3.980888826,149.674003
42,36.77791141,-2.994456387,-56.42012433,-29.82967965,-12.76579015,69.01875343,47.23531089,-25.74972559,-107.3087859,-23.02606825,2.007083292,148.5118653
43,38.55453619,-3.361188973,-56.51203246,-35.8811668,-11.27417052,64.88959587,45.80161673,-27.07961986,-109.6107314,-8.498404516,6.694111337,149.0026095
44,39.7401968,-3.415755937,-55.61279678,-31.49075352,-9.809307548,65.14376646,45.25913989,-29.25392538,-110.8119726,-6.463258611,13.57513837,144.8847576
45,40.44494583,-3.278136549,-56.1260197,-30.72489025,-8.739097168,64.25791691,46.48906035,-32.2348612,-116.2005052,-7.100197508,9.427966606,144.9051475
46,43.84009131,-2.733316273,-55.51177265,-31.66851198,-6.115454454,65.28407851,56.85997624,-30.66296676,-121.1434877,-22.85525707,14.61488239,142.3477331
47,44.92963331,-3.065932443,-55.89786674,-32.5800896,-7.119433158,65.70656707,61.95105061,-31.63960766,-121.6313339,-36.02278037,31.44467191,138.7024226
48,44.28720829,-4.812987495,-57.68823851,-40.52787439,-8.489154612,65.25243241,71.29752986,-31.07263295,-126.4020755,-45.79148844,37.19967282,136.864544
49,45.18894851,-5.402850538,-58.38615517,-47.55310014,-9.206453957,64.51235728,77.55159273,-32.50105019,-129.6619356,-62.04129295,34.78593559,133.8050894
50,45.67662674,-3.970440576,-56.93386166,-49.61576326,-7.988733344,65.6392744,87.39885878,-30.29381846,-128.5437248,-84.11551214,32.77761761,132.2243331
51,44.18492675,-0.297703043,-54.69940519,-46.08218555,-4.568247578,67.82817943,103.2570684,-32.60846108,-124.8191471,-166.1361083,33.87952269,133.5873013
52,50.53705027,-0.637602157,-55.27465827,-48.40314135,-1.973612188,67.23643228,105.1877636,-34.5923269,-130.6682682,-170.2014546,28.25842697,133.6398105
53,49.85921136,0.36836141,-54.47025226,-45.88876737,-1.687595304,68.76077926,79.92983714,-35.09763043,-128.9476892,-163.5012128,29.08045553,136.0597832
54,39.52841185,0.168747428,-54.19911065,-45.01125686,-1.493565872,70.06957182,53.10820329,-32.46910915,-130.7891237,-158.4211978,29.19693487,137.0453663
