,Pro_Meso,LF1_LF0,LM1_LM0,LH1_LH0,RF1_RF0,RM1_RM0,RH1_RH0,LF1_LF2,LM1_LM2,LH1_LH2,RF1_RF2,RM1_RM2,RH1_RH2
0,85.47842527115796,24.695744048183386,340.76966914259293,313.2097323913516,147.02202204374709,218.9605630825564,235.24202420251183,273.7292611998518,83.98410350207035,36.063370539907446,349.83458444302704,15.039665040014723,121.00201096847816
1,85.50994747614938,24.65582335510777,340.7731446097364,313.1952763930306,147.070545325061,218.9627996703116,235.23244297281556,273.6946572646109,83.93270712871971,36.01582259127517,349.85014755088974,15.03907008042137,121.00897801861836
2,85.48995998557184,24.701091203866937,340.7747197496975,313.2203832841743,147.04808984502222,218.94507877990105,235.23448504134095,273.66517567773246,83.96035723843069,36.01591913495281,349.88470160450385,15.079995217499247,120.92001870960873
3,85.58099123789097,24.62696439361974,340.8954205970573,313.30148383652835,146.77674133746626,218.69274324726737,235.0800039509806,273.55985746717545,83.67865886641799,35.72564018049611,350.0900235914052,15.07380135453652,121.12993908972662
4,85.61327264230096,24.49603810289001,340.4766256455219,313.2183117426839,147.1373606618595,218.86938420607515,235.0006971340836,274.61105306311674,83.3902742159678,35.65181895735104,349.8949900904166,14.911981072536332,121.04830731709912
5,85.72443109624638,24.162798970786834,340.57810228055314,313.11885395515355,147.23351315015364,219.0067674438704,234.88333750641027,275.12386251044904,83.27792254811423,35.60347872431038,350.43764390319114,15.062273890677892,121.14161425639384
6,85.85254013438599,24.284434347364996,340.55893008418303,313.1841925167929,147.31946292029454,218.9098678058816,234.93072273273097,275.190641839067,83.38836102356333,35.528203428628515,349.8911020345695,14.85305566536334,121.16470954616648
7,85.78253929944077,24.481930392844934,340.290910140672,313.2872282976872,147.20157224083394,218.6965729144376,234.98500300382617,273.9045635226699,83.84028973129905,35.59308229778204,349.6777348859243,15.022740737032755,121.15680445533678
8,85.76179864924758,24.44815278318646,340.2196568920172,313.2752904109816,147.28273085057785,218.5806237628033,234.9854340533809,273.71408039071,84.2327367737201,35.708774018591086,350.00844951576454,15.04794805064976,120.88503542249428
9,85.63159298381248,24.645475822039696,340.40827647330656,313.2265048137202,147.90405283261356,218.9213930412872,235.02216494712,272.9723472708438,83.89014015298336,35.41444200629066,350.94407865722025,14.868460236496237,120.88926421869432
10,85.64973140133662,24.744161659293628,340.6007713175868,313.1643789495436,147.91434299750128,219.2040459773704,234.92133760742144,272.6037234330184,83.81021910451354,35.35265353362145,350.8413317730601,14.713277293022216,121.12024572275986
11,85.50879163849692,24.68936494518415,340.8018342895862,313.17002466629594,148.45040211780417,219.2346489071464,235.03104342208127,272.5538941467543,83.69676218929959,35.25377176582229,351.0734514340704,14.59057731483506,121.28737910481776
12,85.46264769802046,24.778163945162596,340.82831284677786,313.0211851324045,148.30830620135646,219.39999096596264,235.1615510966522,272.7776664327919,83.38578266464948,35.31126164374412,351.7049505968636,14.575118615604271,121.5389539630362
13,85.435693109505,24.929591259770536,340.900020818721,313.060590091936,148.6148631061484,219.35802464734653,235.2637115529341,272.4380368230176,83.6005702096081,35.36431329547332,351.3926155936317,14.574259091048756,121.46456909792852
14,85.55525274882123,24.67256683804821,340.9522405957114,312.8791109331025,148.51891590123822,219.40851701198488,235.3283741047248,272.76822734411525,83.57981248555635,35.38575334080045,351.96930128010194,14.728155320676343,121.35679778742316
15,85.37298658697792,25.040617250082978,341.51022171055286,312.7890555009877,148.80866907411223,219.5568564506123,235.17278832419896,271.65741307887185,83.29410867195553,35.42478692221572,352.2303705530996,14.635946402864688,121.05166403471718
16,85.42748606199947,25.21886125629052,341.2543142914204,312.95987070061693,148.69353032859692,219.28935939806604,235.02456920998907,272.91007461946947,83.65092364538438,35.31609845391506,351.61670645514533,14.264566065860729,121.10864632283074
17,85.43255011635499,25.549860158462927,341.305782943994,313.1842474386159,148.398126543199,218.84847410920736,234.77544833634855,271.92270075073293,83.81269021300895,35.371745994376255,350.57583554370666,14.16457376686351,121.13398310311558
18,85.40085254850842,25.406786560498237,341.0087405185526,313.1302649187314,148.2700537812348,218.99606785486228,234.8639815230228,270.7440504906191,83.38147688667848,35.397369797963606,351.09419041249635,14.27086079722312,121.3112599332073
19,85.3192616008364,25.013776645239115,340.85774624314206,313.2770231124681,148.45372447508163,220.19166275093096,234.91802442849976,270.5086805822738,83.85946051104312,35.33104493202021,349.9712054491234,14.25724071451862,121.47649919238084
