LF_x,LF_y,LF_z,LF_w,LM_x,LM_y,LM_z,LM_w,LH_x,LH_y,LH_z,LH_w,RF_x,RF_y,RF_z,RF_w,RM_x,RM_y,RM_z,RM_w,RH_x,RH_y,RH_z,RH_w
-80.79948695322818,-3.4401978962528785,3.936405716706437,0.0,-121.71040240332927,-3.8228797047993055,2.1862043139602925,0.0,-125.46564326104846,-4.35369085591444,3.7315632804243517,0.0,-95.02371825786348,-37.47037058576417,4.710007447788946,0.0,-106.16911562926194,-35.3574863578703,3.811609574087262,0.0,-147.99586343273185,-35.69751291441318,3.663919152021929,0.0
-80.85196591869412,-3.43008821585465,3.8874561479989787,0.0,-121.64900632207676,-3.6473820576211002,2.3007814073393806,0.0,-125.4678677867509,-4.337980247199178,3.7281008302676106,0.0,-95.07043268335057,-37.51642126936022,4.734906820857681,0.0,-106.15683627197863,-35.369084846679236,3.7947665702933726,0.0,-147.98383046341587,-35.72368881969904,3.646510933737657,0.0
-80.90242329128851,-3.4179214655958092,3.8489899996159416,0.0,-121.60246303499297,-3.523199446290165,2.3901202663489354,0.0,-125.46872926605212,-4.325085086125643,3.7248393108448674,0.0,-95.11269254148473,-37.550791170632785,4.763940781124878,0.0,-106.14733343030258,-35.38047298423572,3.7779183670727097,0.0,-147.97078719147194,-35.74984507365412,3.627020073629412,0.0
-80.94766869414568,-3.402857082088412,3.826415945980367,0.0,-121.5826937379594,-3.4916766570054723,2.4335743913104135,0.0,-125.4685071630523,-4.317216039060939,3.7214917438652186,0.0,-95.14589945914844,-37.56417727475092,4.799143227844821,0.0,-106.14216343256696,-35.39030293256936,3.7618134561402066,0.0,-147.95650405064686,-35.77550183927521,3.6047644646071024,0.0
-80.98628642296634,-3.3863453633903418,3.819941323627612,0.0,-121.59081952305796,-3.5504740588767305,2.4313081529282172,0.0,-125.4696512356498,-4.315577904516413,3.7171357715183326,0.0,-95.16447308319023,-37.56550148306964,4.840743917981014,0.0,-106.14138339199853,-35.39752999351484,3.7472941951643115,0.0,-147.9407618233724,-35.79966199853328,3.5813782652861743,0.0
-81.01942153692869,-3.3714997607458836,3.825136653417001,0.0,-121.61796009495727,-3.6572284028011683,2.4037131857059517,0.0,-125.47631066261032,-4.320184404495726,3.710321659836449,0.0,-95.16255788469788,-37.58467290538028,4.887878561520136,0.0,-106.14341272937082,-35.40129415781941,3.735182575885286,0.0,-147.9234839548118,-35.82117128647437,3.5603059987725434,0.0
-81.05073737535038,-3.361400542532942,3.8351574334903624,0.0,-121.65098765064478,-3.747989101379516,2.381101721773353,0.0,-125.49289874588361,-4.329991723902717,3.699576145889882,0.0,-95.13549938650408,-37.667927393396226,4.94018080972503,0.0,-106.14561318631695,-35.400716908047706,3.726274565094913,0.0,-147.90510946139366,-35.83933181720306,3.5451920626050555,0.0
-81.0855397479434,-3.3573175885600826,3.8436622821767266,0.0,-121.67685831427012,-3.758983285255363,2.3943708096677465,0.0,-125.52220454237884,-4.343323656503218,3.6841227473682903,0.0,-95.08142405165073,-37.867041249049535,5.000389247310743,0.0,-106.14528431785521,-35.39505484485816,3.721126883372147,0.0,-147.88700626420612,-35.85432930133653,3.537911815970965,0.0
-81.12939515766314,-3.357708029312148,3.847388186314312,0.0,-121.68248702261835,-3.6428226593025954,2.4719492780062247,0.0,-125.56382521913787,-4.358434010867617,3.664480617429664,0.0,-95.00208492760932,-38.22573385157706,5.07720421790302,0.0,-106.14067915318323,-35.38438446421998,3.719580840290435,0.0,-147.8715566788083,-35.86720526621632,3.5372277784829436,0.0
-81.18660394040526,-3.3582752627231502,3.847526966052639,0.0,-121.65216091813816,-3.3766721904065298,2.6397801862113965,0.0,-125.61366781822016,-4.373939829859886,3.642597394173672,0.0,-94.9023809418152,-38.76719994960351,5.186387004316309,0.0,-106.13171239254837,-35.37050905277347,3.720352640643309,0.0,-147.86157076833686,-35.87942340115112,3.538813852969499,0.0
-81.25881181438545,-3.35293096442663,3.849457059250801,0.0,-121.56629421948232,-2.9637116102493852,2.919209652689206,0.0,-125.66489980548118,-4.388892125899082,3.6213524134204764,0.0,-94.7884511897443,-39.486234179892705,5.348071636842475,0.0,-106.12010109386405,-35.35748326269627,3.721053507309012,0.0,-147.85898384029105,-35.89229481222572,3.5367925037452164,0.0
-81.34417682623253,-3.3353797859224144,3.8609890403654994,0.0,-121.40403372166504,-2.429017926017229,3.32193725263917,0.0,-125.71010891700217,-4.402497342012072,3.6035841055945657,0.0,-94.66475186968373,-40.34858971429645,5.58027053930137,0.0,-106.10882384991453,-35.351190475302666,3.7187856730831292,0.0,-147.86333917180767,-35.90660037103574,3.5262441004858562,0.0
-81.43766186571632,-3.3009828703224726,3.8898499540025977,0.0,-121.14945164746227,-1.811013554969903,3.8457399731095965,0.0,-125.74381626904986,-4.413770951083494,3.591066287827923,0.0,-94.53099148949069,-41.298607929127705,5.89157093264598,0.0,-106.10101033922126,-35.35772829484941,3.711205865515238,0.0,-147.87099522450214,-35.92268294849313,3.505690085725689,0.0
-81.53263376693926,-3.2483527061857282,3.941337151929938,0.0,-120.79828289600519,-1.1516924614975936,4.474552592883748,0.0,-125.76420117538501,-4.421424182138216,3.5838965791838024,0.0,-94.38020109313673,-42.27303548184241,6.277470365595054,0.0,-106.0985465462053,-35.3808570019047,3.6976895448694886,0.0,-147.8758221568395,-35.941025864020546,3.4785726113713693,0.0
