LF_sup_x,LF_sup_y,LF_sup_z,LM_sup_x,LM_sup_y,LM_sup_z,LH_sup_x,LH_sup_y,LH_sup_z,RF_sup_x,RF_sup_y,RF_sup_z,RM_sup_x,RM_sup_y,RM_sup_z,RH_sup_x,RH_sup_y,RH_sup_z,LF_CTr_x,LF_CTr_y,LF_CTr_z,LM_CTr_x,LM_CTr_y,LM_CTr_z,LH_CTr_x,LH_CTr_y,LH_CTr_z,RF_CTr_x,RF_CTr_y,RF_CTr_z,RM_CTr_x,RM_CTr_y,RM_CTr_z,RH_CTr_x,RH_CTr_y,RH_CTr_z,LF_ThC_x,LF_ThC_y,LF_ThC_z,LM_ThC_x,LM_ThC_y,LM_ThC_z,LH_ThC_x,LH_ThC_y,LH_ThC_z,RF_ThC_x,RF_ThC_y,RF_ThC_z,RM_ThC_x,RM_ThC_y,RM_ThC_z,RH_ThC_x,RH_ThC_y,RH_ThC_z,LF_FTi_x,LF_FTi_y,LF_FTi_z,LM_FTi_x,LM_FTi_y,LM_FTi_z,LH_FTi_x,LH_FTi_y,LH_FTi_z,RF_FTi_x,RF_FTi_y,RF_FTi_z,RM_FTi_x,RM_FTi_y,RM_FTi_z,RH_FTi_x,RH_FTi_y,RH_FTi_z
1.029702099,0.079362226,3.369853393,1.007076891,-0.643013003,-1.254575493,5.107059653,4.347747516,-1.149106342,-10.3223313,0.222119216,6.752209175,-2.99936859,0.167070256,0.323897353,5.878650072,-6.412392073,-5.541467672,0.926445792,0.668696736,3.023823943,1.03005018,-0.279252168,-1.183051254,5.369483477,-0.642093651,-3.017408287,-10.02867672,-1.470766063,5.667258381,-2.708824042,-0.055013906,0.322516493,7.682084384,0.785861835,-5.654508491,0.926445792,0.668696736,3.023823943,1.03005018,-0.279252168,-1.183051254,5.369483477,-0.642093651,-3.017408287,-10.02867672,-1.470766063,5.667258381,-2.708824042,-0.055013906,0.322516493,7.682084384,0.785861835,-5.654508491,-0.324294253,0.688892052,0.000239713,-0.221361128,-0.304392271,-0.000181891,0.083216104,-0.682622722,-0.000398402,-7.078436496,-1.482920577,0.000373839,-0.6311959,-0.056013484,0.000100786,0.89071897,1.465445964,0.000189383
3.114416223,-0.399255969,5.383610371,-1.339207116,0.205960245,-0.678785751,5.052844964,4.150345588,-0.737870408,-9.816413906,0.795241589,10.2745242,-2.747296295,0.12599104,0.630947553,4.835499332,-4.947430124,-6.80971623,2.79520027,0.825113939,4.862063965,-1.201467627,-0.24891198,-0.692669669,5.35358136,-0.638744482,-2.639658974,-9.635287849,-2.255200936,8.82178195,-2.476682652,-0.130005962,0.587348943,5.912212328,0.883745705,-6.710850907,2.79520027,0.825113939,4.862063965,-1.201467627,-0.24891198,-0.692669669,5.35358136,-0.638744482,-2.639658974,-9.635287849,-2.255200936,8.82178195,-2.476682652,-0.130005962,0.587348943,5.912212328,0.883745705,-6.710850907,-0.382774488,0.853616309,0.000355223,-0.601808122,-0.26854533,-8.31E-05,0.166085721,-0.678676127,-0.000367987,-7.678107999,-2.266911992,0.000628708,-0.516059543,-0.131168513,0.000147749,0.485424665,1.669871803,0.000189695
4.715409787,-0.740337,6.48442594,-2.37798941,0.600569011,-0.492906759,2.616368597,1.654771563,0.679118027,-8.428770756,1.520252253,13.95355375,-0.220927818,0.053435111,-0.582342171,0.726773868,-0.088406148,-4.941031767,4.202759186,0.924136861,5.85688563,-2.195957235,-0.226964353,-0.512940058,2.822942952,-0.35064103,-0.393411592,-8.376215864,-3.032462752,12.1697788,-0.255204358,0.11767535,-0.465388377,0.059242024,0.545681006,-4.596002452,4.202759186,0.924136861,5.85688563,-2.195957235,-0.226964353,-0.512940058,2.822942952,-0.35064103,-0.393411592,-8.376215864,-3.032462752,12.1697788,-0.255204358,0.11767535,-0.465388377,0.059242024,0.545681006,-4.596002452,-0.454053366,0.958019485,0.000409183,-0.700362194,-0.244047914,-8.54E-05,0.231421704,-0.369848341,-8.35E-05,-7.832288747,-3.040458425,0.000914891,-0.142271009,0.116784965,6.59E-05,-0.823304054,1.039323901,0.000293019
4.779314742,-0.711298581,6.394571335,-1.393670919,0.310648934,-0.583063361,-0.776703319,-1.594667308,2.05584466,-7.075227408,2.183258221,16.78582867,2.887933011,0.000175663,-2.666471994,-3.747717722,5.013832768,-1.397281721,4.206457527,0.958800233,5.745224329,-1.28209773,-0.179644536,-0.54851086,-0.762604126,0.04012687,2.202343071,-7.109779819,-3.558940912,14.78748225,2.470388356,0.546471664,-2.269677478,-6.099629983,0.02311855,-0.934803396,4.206457527,0.958800233,5.745224329,-1.28209773,-0.179644536,-0.54851086,-0.762604126,0.04012687,2.202343071,-7.109779819,-3.558940912,14.78748225,2.470388356,0.546471664,-2.269677478,-6.099629983,0.02311855,-0.934803396,-0.502418685,0.994186404,0.000395691,-0.446273366,-0.194488095,-0.000172249,0.278068327,0.048574198,0.000269082,-7.533192637,-3.561500518,0.00114108,0.264785003,0.546602232,-0.000104337,-2.221165632,0.033105853,0.000430102
3.299393619,-0.349466267,5.367046833,0.997287208,-0.443916576,-0.652321025,-3.122679491,-3.617622405,2.459525366,-6.482995938,2.544433434,18.0020421,4.535728672,0.004052851,-4.396919719,-5.809611434,7.213775791,1.44227852,2.827441041,0.919811117,4.768048446,0.95411951,-0.093097184,-0.562805232,-3.295245872,0.297305266,3.486151963,-6.544762795,-3.702952721,15.9389069,3.911316977,0.895194571,-3.763187808,-8.768177015,-0.343795226,1.851385662,2.827441041,0.919811117,4.768048446,0.95411951,-0.093097184,-0.562805232,-3.295245872,0.297305266,3.486151963,-6.544762795,-3.702952721,15.9389069,3.911316977,0.895194571,-3.763187808,-8.768177015,-0.343795226,1.851385662,-0.513440623,0.952920626,0.000333241,-0.003264384,-0.103691576,-0.000268527,0.330992454,0.323154932,0.000467737,-7.036027355,-3.701168533,0.001235506,0.463897889,0.896723208,-0.000264202,-2.868770086,-0.691742155,0.000525691
1.228129905,0.078721341,4.122991715,3.263300797,-1.137808259,-0.428475018,-3.116475512,-3.258923969,1.640894902,-6.7387978,2.506608083,17.63059266,3.629555187,0.067650485,-4.755022392,-4.301920282,5.304769612,1.755660598,0.949039224,0.814955713,3.605238299,3.064820572,0.01699368,-0.344431985,-3.367949762,0.273898641,2.694431726,-6.796584231,-3.539920295,15.61162096,3.11482127,0.953712089,-4.065518278,-6.463445398,-0.336121596,2.019403113,0.949039224,0.814955713,3.605238299,3.064820572,0.01699368,-0.344431985,-3.367949762,0.273898641,2.694431726,-6.796584231,-3.539920295,15.61162096,3.11482127,0.953712089,-4.065518278,-6.463445398,-0.336121596,2.019403113,-0.501656766,0.84354058,0.000259962,0.342818694,0.013205646,-0.0002928,0.398534562,0.296406474,0.000394561,-6.669582884,-3.536289631,0.001190176,0.350388636,0.956200768,-0.00031845,-2.416253342,-0.686945758,0.000536454
-0.178810309,0.265691606,3.479467065,3.94127316,-1.280806131,0.139575938,-0.99197246,-0.921241841,0.16382668,-7.252694939,2.221649902,16.65783286,0.695818731,0.156699521,-3.567872725,-0.325637612,0.694869888,-0.638097118,-0.294318697,0.676970146,3.019070951,3.671424695,0.11547227,0.140431665,-1.176271231,0.005353596,0.433457584,-7.334331161,-3.337164658,14.6902879,0.547031791,0.696102285,-3.030266885,-0.86114501,0.018669847,-0.49436237,-0.294318697,0.676970146,3.019070951,3.671424695,0.11547227,0.140431665,-1.176271231,0.005353596,0.433457584,-7.334331161,-3.337164658,14.6902879,0.547031791,0.696102285,-3.030266885,-0.86114501,0.018669847,-0.49436237,-0.496175481,0.701283819,0.000217106,0.36944561,0.119544112,-0.000213151,0.4738078,0.006907497,0.000109566,-6.603888119,-3.333302471,0.001072923,0.013665398,0.69842013,-0.000236041,-1.209895111,0.023208973,0.000464844
2.406140824,-0.158223202,2.449050704,4.556381442,-1.590094068,-1.487356975,-4.893205107,8.363019733,13.76912254,-4.887678771,3.264188757,20.55916648,-2.774707755,0.310076656,0.561265236,0.318503911,-0.187510943,0.271158558,2.096600999,0.594069361,2.235910486,4.201257104,-0.006178896,-1.256510802,7.014092074,11.47821484,4.887686649,-5.265787814,-3.966173705,18.23528292,-2.388040517,0.076530282,0.476607246,0.358673476,0.160591764,0.345517756,2.096600999,0.594069361,2.235910486,4.201257104,-0.006178896,-1.256510802,7.014092074,11.47821484,4.887686649,-5.265787814,-3.966173705,18.23528292,-2.388040517,0.076530282,0.476607246,0.358673476,0.160591764,0.345517756,-0.571610758,0.615343237,0.000350592,0.145866549,-0.011667607,-0.000103857,39.43843765,12.49110757,-0.503701621,-6.759880226,-3.963849545,0.001096265,-0.432121541,0.074115798,-2.67E-05,-0.599879405,0.309947197,0.000539431
3.485515815,-0.627568057,4.016027767,1.713968298,-0.549905887,-0.668484126,-3.079667989,8.395588022,11.86902202,-3.613289108,3.454258195,22.05221522,-4.47207683,0.320687954,1.710280176,1.672296159,-1.512516134,-2.638453803,3.087143443,0.526036914,3.679560354,1.499858473,0.015057366,-0.586550214,7.486159345,9.895642888,3.549668764,-4.204093527,-4.458803533,19.58365598,-3.870905124,-0.179253465,1.484223375,1.969298506,0.444971848,-2.454089895,3.087143443,0.526036914,3.679560354,1.499858473,0.015057366,-0.586550214,7.486159345,9.895642888,3.549668764,-4.204093527,-4.458803533,19.58365598,-3.870905124,-0.179253465,1.484223375,1.969298506,0.444971848,-2.454089895,-0.624309263,0.549284395,0.000394136,-0.321863566,0.014421128,3.13E-05,34.88189667,10.76912095,-0.426557491,-6.795432636,-4.459805411,0.00116406,-0.558196765,-0.18276162,0.000112316,-0.259566304,0.916291382,0.000417943
5.61486208,-1.182976129,5.564709828,-0.310200133,0.124964743,-0.839206927,-5.570383588,7.555271439,14.80463997,-0.442972683,4.58323701,26.71147314,-4.037127397,0.315224586,1.955912522,-1.31731376,1.999312444,-1.771906262,4.9895075,0.542209049,5.117138581,-0.419077389,-0.048207227,-0.745013818,6.547522974,11.65855606,5.961163704,-1.387416688,-5.504360801,23.91461915,-3.461850318,-0.192609779,1.690873404,-2.311896239,0.288528875,-1.461431458,4.9895075,0.542209049,5.117138581,-0.419077389,-0.048207227,-0.745013818,6.547522974,11.65855606,5.961163704,-1.387416688,-5.504360801,23.91461915,-3.461850318,-0.192609779,1.690873404,-2.311896239,0.288528875,-1.461431458,-0.714500123,0.56976098,0.000485073,-0.637281161,-0.05194486,7.57E-05,40.25631858,12.68545,-0.486400118,-6.491184646,-5.516664074,0.001434249,-0.443644656,-0.197021846,0.000148879,-1.142607579,0.600726692,0.000381426
7.218233675,-1.512239118,6.563390326,-0.577930713,0.159380567,-1.56411712,-10.73106037,5.527762638,19.37119359,3.475246282,6.217641667,32.76623782,-2.224336353,0.310310951,0.93586343,-6.524542817,7.870550031,1.834401971,6.382255967,0.605759016,6.030800656,-0.671967179,-0.128359294,-1.347245984,3.854908823,14.75523647,10.07177891,2.130673996,-6.728005132,29.6030351,-1.84298465,0.057160914,0.797740512,-9.51653443,-0.167422537,2.182526205,6.382255967,0.605759016,6.030800656,-0.671967179,-0.128359294,-1.347245984,3.854908823,14.75523647,10.07177891,2.130673996,-6.728005132,29.6030351,-1.84298465,0.057160914,0.797740512,-9.51653443,-0.167422537,2.182526205,-0.817075091,0.637756218,0.000565482,-0.638204792,-0.13824271,3.23E-05,49.08142279,16.0525482,-0.603575068,-5.814223288,-6.764386005,0.001813498,-0.18522325,0.053185401,5.35E-05,-2.67566962,-0.37810575,0.000380827
7.512449869,-1.516115569,6.487139344,0.848110347,-0.385650697,-2.275830226,-16.3227973,3.552662831,23.13193305,6.881004258,7.699479223,37.85626533,-0.625392792,0.325753218,-0.812557717,-10.55048444,12.27234541,5.51229347,6.593284213,0.614558782,5.944399571,0.679663566,-0.175562227,-1.912028921,0.568853483,18.08153417,13.65065282,5.178728915,-7.689877028,34.44175558,-0.425385949,0.415510821,-0.717567171,-14.97564285,-0.610329337,5.783307594,6.593284213,0.614558782,5.944399571,0.679663566,-0.175562227,-1.912028921,0.568853483,18.08153417,13.65065282,5.178728915,-7.689877028,34.44175558,-0.425385949,0.415510821,-0.717567171,-14.97564285,-0.610329337,5.783307594,-0.906252527,0.647067244,0.000578413,-0.347133069,-0.190076417,-4.40E-05,54.84239232,19.65126939,-0.693586644,-4.979692116,-7.762875819,0.002146141,0.042194009,0.413391241,-0.000123248,-3.873933153,-1.362784564,0.0003567
2.185530968,-0.91562627,8.033145089,-0.151786875,0.214689749,1.208382353,-8.034815505,-7.020516008,1.059873709,4.616675483,6.522454507,34.90865622,-0.530247471,0.264064877,-5.181335402,-6.630070421,7.982949873,1.067772832,1.72052794,0.53395379,7.120887033,-0.267564096,0.144129692,1.060535217,-8.837329665,0.715481507,4.078882437,3.001391586,-7.36480111,31.74191995,-0.475057252,0.937149307,-4.380852069,-9.881324981,-0.414260574,1.422305975,1.72052794,0.53395379,7.120887033,-0.267564096,0.144129692,1.060535217,-8.837329665,0.715481507,4.078882437,3.001391586,-7.36480111,31.74191995,-0.475057252,0.937149307,-4.380852069,-9.881324981,-0.414260574,1.422305975,-0.896411234,0.566531748,0.000360938,-0.163793002,0.153850322,6.91E-06,1.142878964,0.76642786,0.000601119,-4.434289117,-7.467624669,0.002173249,0.171426754,0.942153685,-0.000320971,-3.285421518,-0.928311514,-2.41E-05
5.065618946,-1.041699953,4.293297298,3.965518943,-1.380223604,-1.579468188,-19.90002048,3.838711719,21.65974711,8.812638517,8.250309228,39.54529888,-2.3904049,0.433936616,-2.726935471,-6.928847467,7.806556379,4.350851139,4.381879657,0.333160791,3.907752493,3.592877196,-0.047455684,-1.244600729,-2.288567144,20.68628697,12.67371183,6.715161087,-8.005854338,36.17234517,-1.986597678,0.672728667,-2.33752542,-9.627862235,-0.530450802,4.47426357,4.381879657,0.333160791,3.907752493,3.592877196,-0.047455684,-1.244600729,-2.288567144,20.68628697,12.67371183,6.715161087,-8.005854338,36.17234517,-1.986597678,0.672728667,-2.33752542,-9.627862235,-0.530450802,4.47426357,-0.980879027,0.35288908,0.000399946,0.223035417,-0.053372877,-1.52E-06,45.45071164,22.36610521,-0.570085492,-4.120027615,-8.159841426,0.002217351,-0.04382174,0.674487121,-0.000325757,-2.795785106,-1.222358539,0.000110757
2.366101137,-0.776708824,4.219405503,2.303322056,-0.59921639,0.531783867,-11.02989438,4.097556056,12.40352981,5.551384586,7.047585032,37.55005036,-5.582936705,0.491495311,-1.863904151,-1.521968201,1.655169699,0.831273867,1.966592688,0.155130863,3.78543853,1.965725828,0.165393748,0.514925324,0.164451246,12.37500766,5.917953967,3.499145247,-7.7253385,34.15562964,-4.80871657,0.399601424,-1.547193037,-2.088341271,-0.177912883,1.020945906,1.966592688,0.155130863,3.78543853,1.965725828,0.165393748,0.514925324,0.164451246,12.37500766,5.917953967,3.499145247,-7.7253385,34.15562964,-4.80871657,0.399601424,-1.547193037,-2.088341271,-0.177912883,1.020945906,-1.008306006,0.169110681,0.000290696,-0.054039162,0.176468978,0.00021237,34.57891375,13.40544338,-0.439154657,-4.517686581,-7.914468118,0.002020656,-0.41342783,0.40131415,-0.0002075,-1.281623659,-0.408904918,-0.00020556
2.063942362,-0.897239529,4.267159122,-0.317169831,0.439569671,2.003714702,-5.386968145,5.25120068,7.565292415,3.562260059,6.108374646,36.35925796,-7.511439075,0.514147054,-0.633837086,2.166597431,-2.428220586,-2.436759947,1.739502604,-0.010152184,3.83440959,-0.546545765,0.291810141,1.725519556,2.610071418,8.103169881,1.896415381,1.438058864,-7.636451942,32.90422193,-6.505379586,0.12068921,-0.459724976,2.945471353,0.12890116,-2.156044859,1.739502604,-0.010152184,3.83440959,-0.546545765,0.291810141,1.725519556,2.610071418,8.103169881,1.896415381,1.438058864,-7.636451942,32.90422193,-6.505379586,0.12068921,-0.459724976,2.945471353,0.12890116,-2.156044859,-0.980345058,-0.001108712,0.000222647,-0.462922631,0.313679696,0.000379562,27.87210143,8.796575022,-0.35279447,-4.94793556,-7.866815509,0.001831958,-0.608820447,0.121043029,-4.92E-05,-0.229832784,0.328295504,-0.000448531
3.806189686,-1.224009996,4.403617167,-2.654567012,1.27149384,2.248895787,-4.638861627,6.526630353,8.961763918,3.494215118,5.956555315,37.32819215,-7.102311768,0.493524636,0.091404305,1.704446725,-1.835679646,-2.891439009,3.340741785,-0.074893857,4.000235238,-2.762369125,0.302229505,1.906812208,4.365792193,8.770791725,2.180702884,1.159676227,-7.919685027,33.73464615,-6.131000095,0.022113102,0.161580778,2.224727255,0.153450273,-2.55207709,3.340741785,-0.074893857,4.000235238,-2.762369125,0.302229505,1.906812208,4.365792193,8.770791725,2.180702884,1.159676227,-7.919685027,33.73464615,-6.131000095,0.022113102,0.161580778,2.224727255,0.153450273,-2.55207709,-0.925793464,-0.067382978,0.000225585,-0.799401737,0.325476485,0.000432346,30.76471432,9.520280334,-0.387023439,-5.082910077,-8.210638192,0.001768893,-0.534554703,0.020858371,4.23E-05,-0.362187655,0.402033584,-0.000577342
3.437635387,-1.315361255,6.219529759,-5.510089032,2.340917404,3.853266787,-0.881090588,-0.116802571,-1.408147071,2.51106471,5.181328636,36.29908435,-4.369026335,0.349691216,-2.556859768,0.450552895,-0.1224609,-4.60525444,2.98215267,0.012316968,5.559399531,-5.426609244,0.425752686,3.249800225,-1.27127725,-0.184810268,-1.355743319,0.104927427,-7.90700569,32.76604767,-3.806880873,0.411435541,-2.083193437,0.044907169,0.134492513,-4.119488606,2.98215267,0.012316968,5.559399531,-5.426609244,0.425752686,3.249800225,-1.27127725,-0.184810268,-1.355743319,0.104927427,-7.90700569,32.76604767,-3.806880873,0.411435541,-2.083193437,0.044907169,0.134492513,-4.119488606,-0.789817823,0.025803816,0.000170133,-0.967258557,0.457408156,0.000399345,1.686990561,-0.198305444,-0.000130126,-4.796795881,-8.257413265,0.001768522,-0.141763714,0.413170446,-4.70E-05,-1.12151821,0.376630996,-0.000804915
4.313334901,-1.266818096,6.751894528,-4.892672477,2.086213183,3.246799141,-4.291383246,-3.368242266,-0.716964492,4.258945773,5.833695937,38.30716109,-1.221423776,0.252751986,-4.629044146,-4.415376291,5.395720242,-1.731994268,3.721453634,0.232820807,6.013456463,-4.817033471,0.393199701,2.755367051,-5.028621165,0.116695764,0.802398566,1.614060117,-8.225331624,34.77716749,-1.052100449,0.821824629,-3.883392472,-6.785857828,-0.180568745,-1.217297457,3.721453634,0.232820807,6.013456463,-4.817033471,0.393199701,2.755367051,-5.028621165,0.116695764,0.802398566,1.614060117,-8.225331624,34.77716749,-1.052100449,0.821824629,-3.883392472,-6.785857828,-0.180568745,-1.217297457,-0.697187154,0.254085911,0.0002182,-0.759833603,0.420302194,0.000275243,1.77002621,0.124905381,0.000148081,-4.078264317,-8.663076466,0.001914868,0.235816324,0.825425533,-0.000233476,-2.668000802,-0.424264303,-0.000861184
3.998901844,-0.965620209,6.900611687,-2.789173993,1.339801254,2.690020833,-7.545682715,-6.171345019,-0.954789782,5.939317075,6.44534774,39.34924674,0.702268687,0.190430631,-6.627855839,-7.61816487,9.004821271,0.312586378,3.378753446,0.48778597,6.102366018,-2.813699983,0.376192046,2.315016223,-8.755664682,0.334139544,2.081057998,3.120235177,-8.274983321,35.94567312,0.62761807,1.182136361,-5.615393555,-11.25118533,-0.381088648,0.849942576,3.378753446,0.48778597,6.102366018,-2.813699983,0.376192046,2.315016223,-8.755664682,0.334139544,2.081057998,3.120235177,-8.274983321,35.94567312,0.62761807,1.182136361,-5.615393555,-11.25118533,-0.381088648,0.849942576,-0.630157495,0.517016177,0.000259478,-0.369764737,0.399967697,0.000177385,1.449571439,0.356671589,0.000319934,-3.293670598,-8.795378751,0.002028958,0.467607193,1.18814699,-0.000453722,-3.659465156,-0.962798674,-0.000933866
2.804500114,-0.558799627,6.800235882,-0.596568274,0.611330754,2.589737225,-8.743563434,-6.851418464,-2.066154659,6.759848253,6.644348644,38.98867644,0.353638639,0.200254752,-7.421798794,-7.390274394,8.715082115,0.060518476,2.258787352,0.704788984,5.968630341,-0.746990105,0.396606639,2.253787857,-10.2786053,0.335198485,1.648022409,3.847773047,-8.038678383,35.76753648,0.319230303,1.288828317,-6.299284319,-10.89819263,-0.339705171,0.6230058,2.258787352,0.704788984,5.968630341,-0.746990105,0.396606639,2.253787857,-10.2786053,0.335198485,1.648022409,3.847773047,-8.038678383,35.76753648,0.319230303,1.288828317,-6.299284319,-10.89819263,-0.339705171,0.6230058,-0.610336411,0.740151261,0.000291277,-0.040187855,0.42100112,0.000178286,0.991151156,0.356035898,0.000271683,-2.805460916,-8.623870654,0.002025705,0.443957024,1.296413553,-0.000586409,-3.502366834,-0.870647822,-0.001059778
1.530693835,-0.236899314,6.831200689,0.238160096,0.397732743,3.072328447,-7.271990417,-5.074806411,-3.396662287,6.430484401,6.293600639,37.69743386,-1.843772091,0.278879967,-6.642089123,-4.116783816,4.972905438,-2.457656065,1.09415237,0.857870921,5.971709218,0.019645951,0.461773696,2.671281418,-8.790981711,0.124764791,-0.213594973,3.468006175,-7.675242294,34.60333856,-1.603388699,1.105066963,-5.618836642,-6.304675332,-0.089882994,-1.894148884,1.09415237,0.857870921,5.971709218,0.019645951,0.461773696,2.671281418,-8.790981711,0.124764791,-0.213594973,3.468006175,-7.675242294,34.60333856,-1.603388699,1.105066963,-5.618836642,-6.304675332,-0.089882994,-1.894148884,-0.632397904,0.897490947,0.000326394,0.026622085,0.491412478,0.000285719,0.76477221,0.129980707,3.60E-05,-2.783236533,-8.308873046,0.00189064,0.217562481,1.112487888,-0.000564787,-2.307746892,-0.188224907,-0.001256411
6.287294342,-0.374510555,4.116973319,2.891885813,-0.667775805,-0.433562605,-18.34317676,9.513887823,23.83306812,10.46185345,8.406117706,42.54597945,-4.607723336,0.543784378,-1.106421397,-5.336908799,5.835473682,1.989044647,5.414548202,0.921606365,3.725986327,2.441678618,0.208630339,-0.284674812,3.53463742,22.90065104,10.79979301,7.069716662,-8.271814268,39.23915574,-3.843331867,0.40769757,-0.9519942,-7.161857213,-0.187782345,2.341107734,5.414548202,0.921606365,3.725986327,2.441678618,0.208630339,-0.284674812,3.53463742,22.90065104,10.79979301,7.069716662,-8.271814268,39.23915574,-3.843331867,0.40769757,-0.9519942,-7.161857213,-0.187782345,2.341107734,-0.778708769,0.958107953,0.000566153,-0.01666243,0.220314874,0.00036321,67.91866621,24.5954326,-0.866096743,-2.878243583,-9.035953053,0.001814395,-0.172736553,0.407709242,-0.00035538,-1.670608382,-0.483755124,-0.001161444
7.786480119,-0.489303141,4.218565313,1.15166216,-0.023096404,-0.307872287,-17.58305697,13.53083413,28.57431445,10.11071567,8.13309531,42.91523128,-5.708406696,0.638863066,0.944149216,-4.317639264,4.558916301,1.672010937,6.785248683,0.969133454,3.861058596,0.769759512,0.262118023,-0.177042797,8.215622894,26.0289952,12.00566764,6.557814668,-8.337620509,39.48402752,-4.776514643,0.123306256,0.803457017,-5.567198231,-0.129587214,1.97606536,6.785248683,0.969133454,3.861058596,0.769759512,0.262118023,-0.177042797,8.215622894,26.0289952,12.00566764,6.557814668,-8.337620509,39.48402752,-4.776514643,0.123306256,0.803457017,-5.567198231,-0.129587214,1.97606536,-0.798389342,1.006897994,0.000643508,-0.357271022,0.277552812,0.000459538,79.25031998,27.90512271,-0.967619124,-3.146501973,-9.190275499,0.001641808,-0.298508445,0.120134925,-0.000184946,-0.990730069,-0.313962688,-0.001389675
11.12888121,-0.75140969,3.55519614,0.22623652,0.276307667,-1.146562175,-21.21961371,16.5019888,37.69431694,11.32183135,8.591541592,44.4300634,-4.561072134,0.675133334,2.037525718,-7.546891792,8.039915826,5.057500041,9.827789946,0.955969808,3.339458943,-0.12166156,0.24464952,-0.874602306,11.16740326,32.50091095,16.82980945,7.562337287,-8.628313205,40.92236584,-3.731442946,0.082629415,1.710504267,-9.730668166,-0.377439097,5.384272923,9.827789946,0.955969808,3.339458943,-0.12166156,0.24464952,-0.874602306,11.16740326,32.50091095,16.82980945,7.562337287,-8.628313205,40.92236584,-3.731442946,0.082629415,1.710504267,-9.730668166,-0.377439097,5.384272923,-0.756335742,0.991784048,0.000706833,-0.544476657,0.256993166,0.000429723,97.43572549,34.78135442,-1.181245026,-3.020613562,-9.602312358,0.001548872,-0.18534964,0.076334992,-0.000113931,-1.572776021,-1.057805682,-0.001534211
5.934643688,-0.629146634,7.292022853,-5.22897881,2.494030765,4.809435765,-3.779431662,-2.475872815,-0.269265619,4.996462147,4.516632479,35.75688256,-1.254564946,0.352473872,-4.804356774,-5.218668834,5.846133736,-1.864278425,5.150316334,0.958935384,6.455223481,-5.158678639,0.789310766,4.17964246,-3.941102812,0.429361823,0.63879386,1.588843246,-7.441582707,32.65485355,-1.106813675,0.949817028,-4.04177709,-7.535042951,-0.218344104,-1.239051433,5.150316334,0.958935384,6.455223481,-5.158678639,0.789310766,4.17964246,-3.941102812,0.429361823,0.63879386,1.588843246,-7.441582707,32.65485355,-1.106813675,0.949817028,-4.04177709,-7.535042951,-0.218344104,-1.239051433,-0.428263017,1.000390902,0.000397018,-0.737675871,0.839592986,0.000422338,3.5531916,0.448164898,0.000171673,-2.872905591,-8.363312735,0.001301982,0.325723568,0.950208433,-0.000302373,-1.749482774,-0.549276793,-0.002169622
7.455219876,-0.671161195,5.636577626,-3.506416467,1.969596572,4.497725737,-7.162448148,-5.730010646,0.47007297,5.857711555,4.551772443,33.93695392,1.536506695,0.242148918,-6.943425749,-10.05398916,11.2727511,2.528118889,6.563776103,0.818961549,4.990550715,-3.533326163,0.826955993,3.944754961,-7.664674575,0.770523883,2.849998807,2.540043374,-7.102857364,31.14854523,1.308716201,1.374754283,-5.902576081,-14.03551833,-0.595922287,3.386629929,6.563776103,0.818961549,4.990550715,-3.533326163,0.826955993,3.944754961,-7.664674575,0.770523883,2.849998807,2.540043374,-7.102857364,31.14854523,1.308716201,1.374754283,-5.902576081,-14.03551833,-0.595922287,3.386629929,-0.219970837,0.852537419,0.000295682,-0.408933982,0.876947438,0.000296333,3.260296295,0.807257612,0.000441567,-2.261635778,-8.066960508,0.00118704,0.628587562,1.375462111,-0.000510208,-3.054424781,-1.716012065,-0.002214863
7.65661151,-0.56124403,3.458645963,-0.764462392,1.17556272,4.473231904,-9.435571944,-7.714952971,-0.257681056,5.958068365,4.197069741,30.2603982,2.722727375,0.189815317,-8.59912409,-11.925088,13.3447,5.061679776,6.799946902,0.622925374,3.053319014,-0.97737879,0.889123853,3.950938661,-10.48187934,0.810343575,3.386261872,2.894210981,-6.364685756,27.8819928,2.321674175,1.666728481,-7.338614724,-16.38004829,-0.785775121,6.083746586,6.799946902,0.622925374,3.053319014,-0.97737879,0.889123853,3.950938661,-10.48187934,0.810343575,3.386261872,2.894210981,-6.364685756,27.8819928,2.321674175,1.666728481,-7.338614724,-16.38004829,-0.785775121,6.083746586,-0.00231886,0.646167132,0.000165547,0.003492165,0.941583121,0.000240593,2.034068951,0.847452219,0.000486775,-1.857832572,-7.303332143,0.000968021,0.757285863,1.668174551,-0.000711234,-3.35510308,-2.315607125,-0.002162674
