scpL,scpR,pedL,pedR
0.286511722835882,0.9272268198584224,-0.5006336870037182,-0.6686748986254253
0.2744916868813809,0.9753887595775161,-0.4692020621551316,-0.6642624628642613
0.2692713225732868,1.0115142526028333,-0.4453305641494072,-0.6547522651212885
0.2728644691289288,1.033049094552983,-0.431418800318234,-0.641905747796415
0.28409908554584073,1.0429322834706944,-0.4257260128917266,-0.6286204122547305
0.2993588322128564,1.047516108117611,-0.42350937376664866,-0.6176152091684497
0.3141274621684984,1.0536321795436687,-0.4192889757821219,-0.610624025234223
0.3249031994215281,1.0658675506822268,-0.409211840159752,-0.6078888478340767
0.3305692920776995,1.084930619838534,-0.3925311036586008,-0.6079894432780033
0.3324439083973343,1.1077626579855349,-0.37164625724471834,-0.608342081516152
0.3331440972419266,1.1294518949692849,-0.3507200297881421,-0.6063545872851751
0.3351822697498996,1.1459475244562851,-0.33359061803448586,-0.6005859328602277
0.3401347846994529,1.1558177854687663,-0.3222578486320484,-0.5911349074705778
0.3485608630347734,1.160078700885976,-0.3167491211776641,-0.5790998973443419
0.3603687151929229,1.1607728564329134,-0.3159395039817068,-0.5656091550946954
0.37524462016012006,1.1596257027856551,-0.31839811337438295,-0.5510685218842991
0.39287663915258664,1.1575120649078592,-0.3228281399050965,-0.5350266464897189
0.4129150079389059,1.1546890404121561,-0.3281805082285847,-0.5166517676488472
0.4348199725351758,1.1513739627472814,-0.3336079151759046,-0.495443293865224
0.45779770033492273,1.1481999772146825,-0.33838401174349797,-0.4717040722394543
0.4808905326836217,1.1462623470858513,-0.3419088102012804,-0.4465544892287061
0.5031346801695842,1.1468018982472874,-0.3437962135175754,-0.42159549385719064
0.5236781030811475,1.1508079245891059,-0.3438567301175164,-0.39841811435623353
0.5418327023375635,1.158750626683853,-0.3418816332089869,-0.3781036263441735
0.5571060761759001,1.170424699167627,-0.3374581070143239,-0.3608627673790552
0.5692879910208006,1.1847976264808908,-0.33015903754252096,-0.34595624382769485
0.5786564232248004,1.1999100342400635,-0.3201199357532367,-0.331918443362627
0.5862433900467898,1.2131370072380643,-0.3084751828760588,-0.3169935985098167
0.5938971051637005,1.2220618764452056,-0.29707258026092465,-0.299708842122133
0.6039049151993694,1.2255438317048883,-0.2877200718080761,-0.27947925132744733
0.6183172852884042,1.2240839802470835,-0.2818408277534059,-0.2569544133463111
0.6384142183610408,1.2192387851485549,-0.2806949933665015,-0.2338076723479332
0.664646813621659,1.2126979884971671,-0.28549229916316143,-0.21200143466326105
0.6970012571259856,1.2056137576375443,-0.2970337226500428,-0.19289363708820106
0.7353034529038842,1.1983920866066504,-0.3150820010086681,-0.17661655472785132
0.7788180035636925,1.191071303214281,-0.337721319169499,-0.1620597376662547
0.8251035609530133,1.1842132809466577,-0.3610536796632293,-0.14764336652325372
0.8694694726471053,1.179499317252767,-0.37994616265133674,-0.13252080207115435
0.906807992441369,1.1788889778616285,-0.39023283967825506,-0.11698938584743468
0.9349447198729299,1.1828497597645709,-0.3910303293700659,-0.1015656568326222
0.9558838503240672,1.1898810437080423,-0.3849051707652327,-0.0862069968191077
0.9737362006653496,1.1978634286972003,-0.3758355148776338,-0.07069464157533423
0.9920855252792056,1.2053868542559691,-0.3671308362871739,-0.05515383161646259
1.0129826886618947,1.2119178388162173,-0.36067468054068597,-0.03993611243132156
1.0372385200930228,1.2173151578233998,-0.3571685413817349,-0.025266647630378225
1.0649767778612755,1.2214204618202618,-0.35663851663176516,-0.011109200479102244
1.0959367828214988,1.223948075231104,-0.35880723536290127,0.002720865743240042
1.1294645926503655,1.224625911847445,-0.36321227008159607,0.016328624505505207
1.16432475230608,1.2234772196561774,-0.3691232855722717,0.029515615137257756
1.19858478503438,1.221060396668594,-0.3754736688498972,0.04166478873558477
1.2298462265226535,1.218447222427849,-0.38104023851809976,0.05181624612639357
1.255900155619401,1.2168563943709318,-0.38487015633260113,0.05893191313478274
1.275533080273872,1.2171183178692049,-0.3866859631192341,0.06223635853837628
1.289005259876451,1.2192966226194897,-0.3870055904331662,0.061472256517653534
1.2979059857684678,1.222692448651265,-0.38693599780393617,0.05696554633699713
1.304491258478979,1.226223796401129,-0.3877402821447369,0.049500174810275466
1.3108676014901635,1.2289866306045991,-0.3903048128581095,0.04007364656465651
1.3183758710262108,1.2307224947419235,-0.3947064074134201,0.02962685882617566
1.3273777966523161,1.2319344637434333,-0.4001510079644037,0.01883574997366
1.3374825931480272,1.2335378547732943,-0.40542134319263634,0.008020455533753301
1.3480772792260847,1.2361986456098424,-0.40963334553899067,-0.00282724298799808
1.3588617219111616,1.2397466857443407,-0.41285333148607894,-0.013937802719463432
1.3700850865358807,1.2430269384891655,-0.41622677661457774,-0.02560582602280892
1.382401513386351,1.2442600241661395,-0.42160368148367033,-0.03798000505827459
1.396504666340388,1.241703551451247,-0.4308867779351375,-0.05085293664405288
1.4127422962229466,1.2343550107666017,-0.4453461558684928,-0.06360723817543756
1.4308222614600719,1.2224901335924567,-0.46509621477192886,-0.07545078287920748
1.4496938039388816,1.2078024991396132,-0.4889443006148706,-0.08584446183409833
1.4677098812105345,1.1929429741382953,-0.5147499382225262,-0.09480992639231789
1.4830865366991075,1.1805624891154232,-0.5401595436966431,-0.10287821446004597
1.4944777723080183,1.1723260983251396,-0.563343981160499,-0.11074825924331977
1.5013750716069434,1.168394442562269,-0.5834274326642956,-0.11893807925734157
1.504135695344329,1.1675502235579733,-0.6005358853892406,-0.1276465023117126
1.5036649315693658,1.1677883955080726,-0.6155628418975498,-0.13682413365617552
1.5009551334480515,1.167022653706058,-0.6297955094020928,-0.14630718935410303
1.496697697997618,1.1636265833733626,-0.6445266675592636,-0.15589371407183394
1.4910628287737369,1.1567193579152448,-0.6607329223242686,-0.16535546414028857
1.48362701020862,1.1462589628876003,-0.6788555377067407,-0.17444789428485108
1.4734141897767552,1.1330200574688685,-0.6986980794459028,-0.18296103774643746
1.4590630280086103,1.1184495716580796,-0.7194488050528329,-0.1907945562800275
1.4391403667556162,1.1043481238497068,-0.7398247200549173,-0.19800775970950935
1.4125634837834016,1.0924030902335056,-0.7583182121703922,-0.20481658170285133
1.3790138737853406,1.0837336349498572,-0.773509048941053,-0.21155423424332498
1.339163154674956,1.0786584793286036,-0.7843652253892255,-0.2186309307192038
1.2945546789077769,1.0767894335916068,-0.7904120248112669,-0.22650772645413775
1.2471560386899292,1.077362120136328,-0.7916787060356014,-0.23567089767563476
1.198810237781281,1.0796078653527799,-0.7884560180994902,-0.24658530204840323
1.1508631610159823,1.0830150702381456,-0.7810135209643605,-0.25961078633957846
1.1041144574843,1.0874212722719814,-0.7694487071480276,-0.2748745170086071
1.0590720633618946,1.092922156550023,-0.7537795124367979,-0.2921217960573852
