scpL,scpR,pedL,pedR
1.2319475519666572,1.3112228895657896,-0.4574785533816448,-0.20055681296362837
1.244449155145337,1.3210254052055372,-0.4491492701988611,-0.1837413541530699
1.2442523651668642,1.343087264472634,-0.43325510572527537,-0.16691739050701804
1.2358032857145926,1.3725607904268475,-0.4118327746963508,-0.14984231421711836
1.224592176695627,1.4042757674707151,-0.38747180881658405,-0.1327240684563935
1.2154025224275908,1.434269117517877,-0.36289821478251505,-0.1162863999768533
1.2111240119480071,1.4605215496234438,-0.3402773703024964,-0.10136867079449119
1.2125549612970612,1.482827114543304,-0.32074409898431533,-0.08848354901493072
1.2189359165166742,1.5021441107946139,-0.30442766218724904,-0.0776695051060785
1.2286687613686234,1.5198355946914166,-0.29077688228631215,-0.0686104944040864
1.2399097281058193,1.5370378803141143,-0.2789135015921098,-0.06082397470816314
1.2510283363547108,1.5542451877499377,-0.2679393830088532,-0.05379531164402929
1.2610013757904903,1.5711356195830588,-0.2572359090361034,-0.04704826968000542
1.2696836384115429,1.5866719747050482,-0.24671948859604886,-0.040175605996961794
1.2777792091755997,1.599504529370435,-0.2368996712763849,-0.032841257201731144
1.2864378063004152,1.6085762766728946,-0.2286205291718808,-0.024757647110734693
1.296652547248574,1.6136723566933482,-0.2225774813969641,-0.015653949179663895
1.3087540450549757,1.6156701815499637,-0.2188806214770136,-0.00527036396013858
1.3222038790516648,1.6164089561107176,-0.21690735798901462,0.006586438616357437
1.3357649372967169,1.6182090292247524,-0.21551620777496772,0.01992355296229964
1.3480241541027715,1.62312922488897,-0.21351036929440426,0.034423558687920686
1.3580671140230203,1.632199211800762,-0.2101182932595398,0.04936734898079087
1.3659315241456498,1.6450150380383697,-0.20527137990879418,0.06369553939707262
1.3725523015577359,1.6599487309886265,-0.1995915561433328,0.07624543837264564
1.379258226344456,1.6748318891681995,-0.19412022202975887,0.08610509200772176
1.387149217122011,1.6877360519000493,-0.18987917655205533,0.09290950301287859
1.3966519156653758,1.6975605395232143,-0.18741396795520804,0.09690552457909951
1.4073705596364128,1.7043127410598355,-0.18652445076968416,0.09876263227263316
1.4182454889740228,1.7090280446711932,-0.1863579200585077,0.09923894630305252
1.4279791184228414,1.7133117864286913,-0.1858634420004328,0.09882788626178973
1.4355459326561713,1.7186507864082323,-0.18434435573918195,0.09749417228518187
1.4404645533433533,1.725846869645834,-0.18174573334549926,0.09461335335740917
1.4426556439876252,1.7348742140658153,-0.17853376180794633,0.08918420004656058
1.442082800188662,1.7451372456753713,-0.17534723726118195,0.08024444150711774
1.4385469103530921,1.7558661283243044,-0.17270023342010998,0.06728845561923746
1.4318103562829227,1.7664304162993445,-0.170862858113479,0.05048978029481166
1.421931346317995,1.7765064287618404,-0.16986571138894124,0.0306592392270566
1.4095475538919355,1.786109873826598,-0.16953682445787344,0.008996320649359069
1.3958886306406249,1.7954982894407554,-0.16956332351379833,-0.013268213930462958
1.3824479915015158,1.8049478891721407,-0.16962954906509342,-0.035257613052118275
1.3704414619931855,1.8144676569425011,-0.16962980766925706,-0.05676411811875126
1.3603227325784102,1.8235965894301662,-0.16983893107403558,-0.07833645454310867
1.3515808573388695,1.831462120795839,-0.17087575149876155,-0.10101178703886071
1.3428259333627406,1.8372008316460842,-0.17338653900072765,-0.12575256086281827
1.332003052079787,1.8406465611968506,-0.17755428554915254,-0.15285301475868796
1.3166524767697312,1.8429284142470124,-0.18268352625833306,-0.18161834986782077
1.2943547523719618,1.8464392360680315,-0.18712638974228768,-0.2104830391935164
1.2635469383707703,1.8538146543293297,-0.18870575794650568,-0.23753902022079432
1.2245478775965175,1.866295705915301,-0.18563537224047288,-0.26129378894875743
1.1800628931653963,1.8826716276901816,-0.1776594775428868,-0.2813647478993866
1.1343918782459192,1.8998054146393906,-0.16665827713768677,-0.29869630271113956
1.0916504689480226,1.9142900209288813,-0.1560083708784814,-0.3150300986699819
1.0544010613550236,1.9237760646354976,-0.14908158022175844,-0.33194460056208697
1.0234886392923253,1.927254776022946,-0.14800758101226963,-0.3501382848481338
0.9985368841964607,1.9247834126803838,-0.15321438112001062,-0.3693088439109393
0.9783477771343226,1.917271555441789,-0.16353631452724238,-0.3885199557300576
0.9611249946476011,1.9063459698394352,-0.17668845223649887,-0.4067697241671697
0.9448697767355739,1.89397612111286,-0.19007743592608461,-0.42348439005187544
0.9280972642932103,1.8817790632497164,-0.20178428436412887,-0.4387433624114925
0.9105198913780608,1.870390157261072,-0.21127818548051258,-0.45319927681854466
0.8931336516778569,1.8594243048370902,-0.21938822205231556,-0.4678130541913832
0.8775608825752704,1.8480755179910382,-0.22750748988163716,-0.4835283801043988
0.8651233300855827,1.8358161311613905,-0.23660662362139817,-0.50093853151203
0.8562354505081622,1.8226942439764013,-0.24671685291990908,-0.5200462261861845
0.8503410296308094,1.809214760018874,-0.25705574253223973,-0.5402726826205566
0.8462710246489678,1.7960542755327553,-0.26652214247128225,-0.560740713296614
0.8427673172388741,1.7837952371592354,-0.2742103783361103,-0.5806584497245407
0.8389213690321984,1.772753550933134,-0.27972812954629034,-0.5995792976654315
0.8343744781442695,1.7629218922873375,-0.2832485557690274,-0.6174218144355209
0.8292771530980079,1.7540024165079637,-0.2853413579389985,-0.6342823706834188
0.8241172909966099,1.7454600132557094,-0.2867147517873079,-0.6501759394010967
0.8195250452864926,1.7365643078027657,-0.2880082111336173,-0.6648671156419024
0.8160852832814749,1.726487183198546,-0.28968118375357044,-0.6779005215453547
0.814162213954275,1.7145264588306834,-0.29196103598739676,-0.6888251842859725
0.8137922519092138,1.7003811348713371,-0.2948347857720721,-0.6974869501808435
0.8147110299122273,1.6842929144102063,-0.2981066747208705,-0.7042117785906084
0.8164961905619561,1.6669450906913397,-0.3015121923133044,-0.709762061714322
0.8187260721536331,1.6491875277161034,-0.3048258421297181,-0.715080328451899
0.8210526021830693,1.6317707722619281,-0.30788454755648553,-0.7209448069351264
0.8231559446149641,1.6152379207112693,-0.3105026942346678,-0.7276867284506733
0.8246570422563062,1.599953422302821,-0.31238287111529117,-0.7350768843037948
0.8251405319519549,1.5860848601030335,-0.31321280904967197,-0.7424186369470486
0.8243806918226422,1.5733875590865563,-0.3130269533978245,-0.74880261151072
0.8226602254103899,1.5609009615380762,-0.31263683940358855,-0.7534156394247892
0.820900112194296,1.546909415826173,-0.3137475548219144,-0.7557942884058739
0.8203898633306901,1.5294342671315384,-0.3184984252794536,-0.7559498705311171
0.8221889623631549,1.5071283942459626,-0.3285448127635444,-0.754336346554797
0.8264994011618747,1.4801207705946309,-0.3441424829145707,-0.7517107507582448
0.8323550359083676,1.450319207873393,-0.3637745480639223,-0.748985891462704
0.837898875234218,1.4208353402057763,-0.3846475342006481,-0.7470719835483183
0.8412641267476872,1.3946154706587564,-0.40391292985926963,-0.7465924357798888
0.8415919982067934,1.3730282678615493,-0.4199342509934987,-0.7475308712584345
0.8394588547905577,1.3553861350832135,-0.43281272208593635,-0.7491231005677846
0.8364256131701522,1.3396647671269717,-0.44394153058327546,-0.7501673152936149
0.8341247732504531,1.323777553833537,-0.45503605187473783,-0.7495434157941314
0.833481018120342,1.3065940582669213,-0.46724813545431965,-0.7466299059244793
0.8343448333339456,1.28833810092656,-0.4806884659163104,-0.7414873222446295
0.835509471820955,1.2704432729022819,-0.4943803279123766,-0.7348266681739339
0.8349776125262078,1.25512508528919,-0.5065242323943167,-0.7278072892895937
0.8303829063698642,1.2448731828229418,-0.5149348768674005,-0.7216914710013699
0.8195619189209473,1.2418782092064498,-0.5175798366833269,-0.7173889906272324
0.8012700348156001,1.2473145200534903,-0.5132085573403933,-0.7150044432687535
0.7758413794643131,1.2605984854396732,-0.5019764329646808,-0.7136515277349799
0.7453832407934844,1.2790948976004102,-0.48576781029628857,-0.7118379254695989
0.7132293843181325,1.298758662572473,-0.4678790971523117,-0.708390333601543
0.6828979718588029,1.3155371500019868,-0.4520758028206282,-0.7033163379778781
0.6571843342692245,1.3265920244729779,-0.4415387238077677,-0.6978817481732116
0.6378107159166355,1.330558230267592,-0.4382855779344801,-0.6938435880104491
0.6255615493387043,1.3269740882331926,-0.4432067515531346,-0.6924555404331157
0.6206070242934925,1.315555742097611,-0.45641755819056073,-0.6938328321246308
0.6227790226628602,1.2958498775017624,-0.4775346539565779,-0.6968392196041192
0.6316401330679129,1.2675021490614933,-0.5056133095444244,-0.6994214546071783
0.6462424700113427,1.2311350982419387,-0.53873206181141,-0.699340117639635
0.6646849578375544,1.189388331341441,-0.5735982143527953,-0.6951835657912636
0.6839394861028922,1.1471369014727382,-0.6058224037379538,-0.6871624085728335
0.7004550138717562,1.1102085614360586,-0.6311264461954373,-0.6769761317281686
0.711358937136447,1.0833333620622225,-0.6468013822203182,-0.666741423384829
0.7153682991876491,1.0688024668386507,-0.6523933984348564,-0.6578722572798323
0.7128529518652258,1.066333123524403,-0.6493898745615294,-0.6506429438538949
0.7053524779569349,1.0735543877126839,-0.6404935609428477,-0.644382735345603
0.6950665614152332,1.0866012624175485,-0.6290093025374672,-0.6379342546380214
0.6844684073932954,1.100840286309896,-0.6183644862539348,-0.6301370964044362
0.6759231965878554,1.111871921868563,-0.611549409345282,-0.6201970936559547
0.6712220864054945,1.116665273577837,-0.610429921087021,-0.6078393066716197
0.67109510758865,1.1144041062382315,-0.6151918598365997,-0.5932708709279977
0.6749288942343303,1.106600849894058,-0.6243223730259506,-0.5770852074180827
0.6809848066822595,1.0962795723534482,-0.6353345962330732,-0.5601438704673689
0.6871843007382477,1.0865274639972116,-0.645951883854808,-0.5433524238450825
0.6920535680583264,1.0791886433088682,-0.6550812229828302,-0.5273596076890318
0.6952301630963458,1.0743914380208621,-0.6630453817515927,-0.5123770363566293
0.6973141301397661,1.0709817989134054,-0.6710709338658167,-0.4982444565902444
0.6993283551636187,1.0674208164572678,-0.6804200995539034,-0.4846623924409992
0.7021543616497639,1.0626457362936492,-0.6915938562533916,-0.4714351760222273
0.7061393698561542,1.0565864531584452,-0.7039016894962769,-0.4586207480764124
0.7109548509972283,1.0501999812064853,-0.7155622963735528,-0.44654038811254226
0.715777201062938,1.0450242277131485,-0.7243370377408638,-0.4356341305883076
0.7197626703159661,1.042467072846943,-0.7284318828338392,-0.42621940308700235
0.7225537756967635,1.0432359603674417,-0.7271851398391489,-0.41830206411448057
0.724479921058562,1.0472137111168092,-0.7211778751755775,-0.41156950970465855
0.7264026565014541,1.053708759983226,-0.7118483356458263,-0.40553745531528307
0.7294724930073948,1.0617375692245101,-0.7010252854986023,-0.39969979680204526
0.7350030111092731,1.0701160645776593,-0.6906788812952784,-0.393582295812543
0.7443787227700558,1.077460409248401,-0.682812582455995,-0.38673347198882313
0.7588214763247336,1.0823281535056597,-0.6792388880049962,-0.3787313301652977
0.7790211485299396,1.0835632435143108,-0.6811498191772312,-0.369231420060641
0.8048037164689568,1.0806979183874412,-0.6886507748761421,-0.3580442223560385
0.8349874529201664,1.0742206877797384,-0.700510127331144,-0.3452364819180467
0.8674960677122991,1.0655727031334883,-0.7143110651498292,-0.3312215749666776
0.8997889869761688,1.0567873211708163,-0.7270779496535507,-0.3167378052130885
0.9295998345585681,1.0498262340758888,-0.7362346492552352,-0.30263951274459067
0.9556988132036865,1.0459128185081075,-0.7404600029070763,-0.28959067145295236
0.9781962925421965,1.0452502762377,-0.7399538890018091,-0.27787233767454667
0.9981900345272061,1.0472409302637231,-0.7360137469211316,-0.26741812310739466
1.0170791789048164,1.0509573364725648,-0.7302860668282889,-0.25799109038110957
1.035998369912026,1.0555399385296338,-0.7241296417334595,-0.24934371734970573
1.0555306870753753,1.060392467884831,-0.7182685519544012,-0.24128452600807004
1.0756199362808685,1.0652149021972992,-0.7127122778542156,-0.2336698839770408
1.0956311557423677,1.0699284369109743,-0.7069102571076227,-0.22636810669539487
1.1145888304725002,1.0745314894960156,-0.7001050861230647,-0.21923255220392823
1.131560597693209,1.0789656609334308,-0.6917414765658065,-0.21210494403372793
1.1460365887837463,1.0830819322909402,-0.6817218771503619,-0.20484568552408589
1.1581641870940849,1.0867035193200059,-0.6704218498592056,-0.19735568440215578
1.1688151811176204,1.0896765135627349,-0.6585688338898061,-0.1895506732756873
1.179505301401841,1.0918334668071155,-0.6471102674366798,-0.18129743742188076
1.1921277521895495,1.092937665271994,-0.637054156478541,-0.17237379230591943
1.208458291368806,1.0927447372835504,-0.6291863640149733,-0.16250757632805746
1.229497173482525,1.0912397738325943,-0.6236679848404527,-0.1515023918216134
1.2548565787265007,1.088954650491432,-0.6196914756313603,-0.13941787237465308
1.2825360125071499,1.0871164111371157,-0.6154821993487347,-0.126721854986384
1.3094548210571177,1.08733807464814,-0.6088497921472273,-0.11426545348089867
1.3327823261989005,1.0908098366778023,-0.5981647667641694,-0.10297292926182022
1.3514293561683621,1.0974146976008141,-0.5832619371331444,-0.09337534173016593
1.3666928812951333,1.1054235559611345,-0.5657150185967372,-0.0853273488742432
1.381591773248895,1.1120602813778515,-0.5482717686782206,-0.07810791713767395
1.3994272548584532,1.1145708413752082,-0.5337299802779165,-0.07075310574575444
1.4224542792561827,1.11119589063831,-0.5238236207709865,-0.06236903228473789
1.4510742984305969,1.1017900621630206,-0.5185943609326216,-0.05237889468601975
1.4835229715846316,1.0881233633889624,-0.5164501519722722,-0.04077478213102492
1.5161063898322507,1.073769644765155,-0.5148727574398018,-0.028306874508689628
1.5441481391746847,1.0633480297036735,-0.5114310463984537,-0.01638203762910595
1.5634804975834409,1.0611363192906191,-0.504518062346605,-0.00651813597970774
1.5718918474836285,1.0695130725231494,-0.49349708064878484,0.000466409237250609
1.56993115067058,1.0879287708174015,-0.478539292620314,0.0050033003307783375
1.5607128937629642,1.11303512259872,-0.4605597977049116,0.00857099140798634
1.5486774354547523,1.1401047442304908,-0.4411613540564161,0.012815685754366424
1.5378442884881336,1.1649921721955012,-0.4222387191517798,0.018708742084633245
1.5305463825156873,1.1854324607660938,-0.40534487749605286,0.02635706948201988
1.5272204811771437,1.2011267302965107,-0.3912947547057659,0.035372836278504405
1.527009518240707,1.2130314146299137,-0.3802038168972821,0.045313577001157235
1.528629610913624,1.2224992197419025,-0.37176610555709466,0.055897340106113136
1.5311281891162727,1.230597567304661,-0.36553604417374697,0.06699511377584888
1.5343317497646698,1.237704602317437,-0.3611166619489179,0.07850757253861906
1.538858053121229,1.2434614070741927,-0.3582412444005656,0.09022820429827005
1.5457028092761331,1.247080292930847,-0.3567487970092602,0.10179041520177501
1.5556166562288984,1.2478211782109936,-0.3564712762250446,0.11276139988829947
1.568591333642238,1.2453787538162788,-0.3571065563788762,0.12284032440676018
1.5836728531502142,1.2400599801483105,-0.35817749527541554,0.13202389438208328
1.5991240928995374,1.232777685981862,-0.35911615994462665,0.1406176328891804
1.6128242955232046,1.2248928181091463,-0.3594228637142487,0.14908219526583166
1.6227539372710633,1.217897184634289,-0.35880870703395984,0.1578164281167056
1.62743074442178,1.212976477042134,-0.35724998216455983,0.16700846927736057
1.6261963710150573,1.21061244348377,-0.35494751604774466,0.17661768654977283
1.6192751642878136,1.2104487566714583,-0.3522470017501429,0.18644910212648402
1.6075536874488816,1.2115573230208827,-0.3495666615991724,0.19623877749623375
1.5921210944018662,1.213018723502309,-0.3473025310409035,0.2057042354067169
1.5737511249704772,1.2145311569449517,-0.34565390558109366,0.21456318197935587
1.5525784627558032,1.2167344964323075,-0.3444043475585743,0.22254490250464687
1.5281521604026174,1.2210667644792408,-0.34281516431138703,0.22943209879214788
1.4998727015422533,1.2291795595139143,-0.33978725087175254,0.23515851361616158
1.467603408657769,1.2421731349469338,-0.3342933607968641,0.23990912998375902
1.4320926168650796,1.2600544282939437,-0.325888310890718,0.24409956789807175
1.3949123998201034,1.2817093772747634,-0.31501107590416266,0.24818228849274693
1.357952737519669,1.3053364405703431,-0.3028912073196386,0.2523968825014644
1.3228316887388576,1.3290081104271625,-0.291130266239652,0.2566403924220102
1.290556781053164,1.3510697855409075,-0.2812293454558894,0.26051889391621574
1.2614760375711298,1.3703356946657244,-0.27428464995856716,0.2635220220025474
1.2353598378878436,1.3861916221741228,-0.2708780307703751,0.2652409191359637
1.2115052555084624,1.3986620553832827,-0.27108422552216904,0.265552309246446
1.188893535769963,1.4083815466632759,-0.2745555970749176,0.26467716692355414
1.1664660542945147,1.4163916050051126,-0.28068984937959884,0.2630616151169154
1.1434632139032168,1.4238103609092532,-0.28882567719958074,0.2611342599804769
1.1196331176101975,1.4315556601722954,-0.2983331960479634,0.25907144835744367
1.0951779225472087,1.4402510559742363,-0.3085462801189265,0.2566866627243787
1.0705538897009652,1.450245806949613,-0.31868989497760425,0.2534842950435017
1.046371903213588,1.4615915379869644,-0.3280164108042447,0.24883414723435382
1.0234603519448089,1.4739455337122769,-0.3361356861090441,0.24217832400458295
1.0028681163658417,1.4865312408573224,-0.3432354404737725,0.23319939646002208
0.9855907909752198,1.4982796667225515,-0.3499090578614463,0.22191420241539728
0.9721273776476483,1.5081259586863867,-0.356672670298513,0.20866267701646235
0.9622046017509998,1.5153244173246376,-0.3635620961042263,0.1939701327744625
0.9548722788814545,1.5196647756743866,-0.37010923511817984,0.17832616886742936
0.9488751177876019,1.5215543281789272,-0.3756441268675821,0.16199538483459186
0.9430458991681929,1.5219825384186967,-0.3796353626371456,0.1449617051774552
0.93652178430355,1.5223836396099426,-0.38183924165446004,0.12701143842954554
0.9287532318426608,1.524389421196223,-0.38224010639532535,0.10787489769902958
0.9194047070817193,1.5294698889215865,-0.3809116738115337,0.08734259541167821
0.9082745551726519,1.538512814067933,-0.3779441429458146,0.06532714972821418
0.8953223314186787,1.5514506277600852,-0.3735329372513285,0.04188721958339947
0.8808146081657156,1.5670652338797237,-0.3682409615691935,0.01722924631865408
0.8654964003958625,1.5830982536317837,-0.36330533096183437,-0.008325956955286262
0.8506408152589064,1.5967371516472952,-0.36073868133169285,-0.03443593147431767
0.8379073627115567,1.6053719885908604,-0.36302958303467125,-0.060874926629783
0.8290692764655425,1.6073209059021223,-0.3724721572012202,-0.087645540638424
0.825660325382767,1.602251651155529,-0.39033219523687235,-0.11497622989343248
0.8284359162660082,1.591301977479379,-0.41606448327128986,-0.1431726280041794
0.8365295294755069,1.577081931557825,-0.4468028404414113,-0.1723968056576961
0.846616410076761,1.5635518939908655,-0.47748344082612815,-0.2025426712234053
0.8530643677489029,1.5554196691418387,-0.5019616732224754,-0.23331883878735082
0.849931670860262,1.5567333224989772,-0.5149887836796629,-0.26439777396581654
0.8340558302400953,1.5690385300752545,-0.5142266149990371,-0.2953743251011629
0.8068696740488155,1.590258180766718,-0.501280932207085,-0.32557999133707494
0.773340954670561,1.615331778020237,-0.48108709224336166,-0.3540699459829646
0.7390315399610663,1.638451049705737,-0.4597362732915211,-0.37989122264932207
0.7076681623146552,1.6555059861592387,-0.4419011835093254,-0.4024401814084082
0.680514001594654,1.6653061290282076,-0.42941753558639717,-0.4217135583768077
0.6571100390024063,1.669196837698199,-0.4216155420475347,-0.4383677951970124
0.6363959267649184,1.6696909979126608,-0.4167198404760215,-0.4535543558599877
0.6175344469524309,1.669031649980918,-0.4132086172765692,-0.4685696050024968
0.6001807997810535,1.6683700244446977,-0.4104281405360577,-0.4844535242255379
0.584286195343773,1.6677493226698856,-0.4084366573841489,-0.5016812132580029
0.5697622448135262,1.6666032209556088,-0.4075140452635191,-0.5200216664081923
0.5563174527238657,1.6643169843884338,-0.4077976068391225,-0.5385946088408321
0.5435345200781396,1.660581361480999,-0.4092040089790876,-0.5561335725776634
0.53102580270546,1.655525048984996,-0.41149424480435637,-0.5713965743284144
0.5184845544693184,1.6497105759809318,-0.41428153917742416,-0.5835833497414096
0.5056064008050813,1.6440314199371242,-0.4169474660609598,-0.5925968397373406
0.49200197485146346,1.6395004607830792,-0.4186025368723836,-0.5990504608342034
0.477232035019014,1.6369523037228064,-0.4182366222967102,-0.6040382659371318
0.46097972277216637,1.6367565997990616,-0.41505786726705707,-0.6087889607838792
0.44324204500477027,1.6386635348234644,-0.4088653689048547,-0.6143543647535998
0.42441278858558507,1.6418175687155463,-0.400291942775141,-0.621423468630951
0.4052394588967452,1.6448663761467048,-0.3908510008185524,-0.63026483384322
0.3867054360382254,1.6461142772737454,-0.38275499013715675,-0.6407579602616816
0.3698524905396883,1.6437847650479283,-0.3784380555855258,-0.6524777498021697
0.35552757467471374,1.6364729444120134,-0.379780890428409,-0.6648061122185313
0.34406252515497915,1.6237650823631982,-0.38722245930320054,-0.6770708505624441
0.33495147184653495,1.6068687211017854,-0.39911327585560397,-0.6887516688858988
0.32673663237474093,1.588857881468285,-0.411768370885232,-0.699741885671905
0.31748893727476557,1.5738920102599014,-0.42062353995246826,-0.7104627755693433
0.3060203037636664,1.565176559883196,-0.4223641012160575,-0.721569850760955
0.2930699554012104,1.5627365420543597,-0.41691830599189106,-0.7333880095128924
0.28123145400891425,1.5628651008332213,-0.407802351151642,-0.7456291971574435
0.2734705416560754,1.559915534355084,-0.4003758978466334,-0.7576160740516116
0.2714893350247338,1.5490914456799665,-0.3991955042892783,-0.7686285151459342
0.27500964495322777,1.5284804617921461,-0.4060728140760623,-0.7781061445671488
0.2819637498507026,1.4996916976571986,-0.41959952970450476,-0.7858747338665184
0.289220219936589,1.4671578096035542,-0.43606131902215073,-0.7924075934514077
0.2936803442852365,1.4362731100665942,-0.4512132746162336,-0.7987226382119267
0.2934287704370906,1.4111488124261733,-0.46201057544807456,-0.8057630513104477
0.2882870838817706,1.3933325866154669,-0.4673712991176717,-0.8137923674974746
0.27940510611407743,1.3821692538290682,-0.4677350689002491,-0.8223919205064002
0.26830066691669785,1.376154652739142,-0.46403736820167274,-0.830994754135569
0.25614007467668465,1.3740173491359413,-0.4570015796166744,-0.8394021398049689
0.24370941740723384,1.374735279704346,-0.4472361539979486,-0.8478534984396033
0.23188159231797467,1.3767299662207317,-0.43590004924889025,-0.8566939069018302
0.22198928320108258,1.3772159142117226,-0.42520447851804266,-0.8660131903977114
0.21568602979940366,1.3724619199238597,-0.41816210341160054,-0.8755002311531008
0.2144240867124061,1.3588246516149978,-0.4176518383756631,-0.8844196435400115
0.2189781374228914,1.3339122781855117,-0.4253574495867205,-0.8916317538992135
0.22921103171293367,1.2975589565596577,-0.4410211390964036,-0.8958886644737494
0.2439264444739182,1.2526341011108082,-0.46209572704272817,-0.8966393912773589
