LF_sup,LM_sup,LH_sup,RF_sup,RM_sup,RH_sup,LF_CTr,LM_CTr,LH_CTr,RF_CTr,RM_CTr,RH_CTr,LF_ThC,LM_ThC,LH_ThC,RF_ThC,RM_ThC,RH_ThC,LF_FTi,LM_FTi,LH_FTi,RF_FTi,RM_FTi,RH_FTi
55.22057367231673,11.762911795138365,-68.92230035970351,39.90079316761512,-37.657798379689666,16.479248446163183,-45.665278701953866,-4.5486524987727535,-3.925387870222494,46.3410029587867,35.477099557255315,106.25718844729272,233.3804484544744,-20.202840437880695,-243.07494683784898,199.5050044465279,-97.38131059844454,-79.3941040368627,140.9108764524426,31.110227518242937,120.55352338507873,10.413976994636982,9.16468329549025,-61.39221889162582
67.06114246230345,-22.58960141945316,-57.047476344464485,32.531635146032386,-11.162086114328304,14.992575567807762,24.536663808534286,-0.7859378114005722,72.84171473495462,11.288562590338188,9.732105907758523,62.34782880784405,159.32843934820994,-32.86199013332043,-144.66448218675941,93.44806045900987,-67.52677148077055,-62.43566280783125,27.679714343787055,4.443212866543945,92.5145314071633,-5.598704238661185,113.80382160505178,-6.186934984803884
46.59364789253004,-55.64080983280974,-5.827809119690755,4.822104805543859,28.81675162380725,5.842562965683101,112.65765282337907,3.8054587512881426,145.5055246569359,-39.341266259864824,-26.67117660085478,-28.580081444939424,-21.099156103431596,-34.80876768685721,56.765666219595005,-76.78025427863395,6.053467145869945,-9.436978302070202,-146.3774081237425,-30.50090257433658,2.067083379628457,-23.27049896929401,199.38634352424924,70.78503695076506
-3.249778616901949,-62.82626277583928,59.020050765410815,-26.96562144085783,53.375084093700025,-5.728882171983059,141.05324268765708,6.235823573627044,168.66584169835005,-68.67921478166772,-45.17189538667208,-106.79188176993921,-209.87041740737186,-25.456580421484432,237.22537792204457,-189.29693701954602,76.1126110483674,47.25514212953203,-242.7179349066064,-46.626653361719036,-96.70222970861505,-30.106670806326804,209.3437645438371,116.0192851343163
-57.94966750450294,-38.25547758960066,100.85999085430922,-43.46755830807797,44.89626252024573,-12.625174412118213,85.36187078990224,5.982992112882243,130.64816375444752,-55.560480086312964,-30.7577092210322,-122.25853073380858,-301.7577381914707,-11.481837470715618,287.36078201633063,-165.2001612271706,97.79095778878764,72.29282911699192,-193.41682523435884,-30.728891310991457,-146.33192603087082,-21.668391177131014,141.4723320562298,98.77528456977961
-84.41680552986054,1.3317909228958626,95.37522330248248,-34.65893289259657,9.168567164267188,-10.264276823493674,-20.049766717261264,4.88642656403249,61.545865009383306,-8.605309196022972,7.474174232218502,-67.68850872006078,-245.438579165213,-2.204883883709954,179.97707762778737,-18.53719952996471,57.728369987453334,49.43615119142305,-33.6586299297378,7.410620370568722,-125.16351414758537,-4.4531876202224225,48.38610764284567,31.875798825414677
-62.06484201964349,28.43095911122211,47.03765392663263,-6.30691117974402,-28.819250322379048,0.2188728335668202,-106.72631573727995,4.853360408346703,12.955935061321725,40.63904762999937,43.13824671923794,17.89376387430093,-73.95978861230469,-3.50890224099021,-14.110745354850224,154.81117457752043,-17.446484398486064,-7.89572393914932,125.56442121671716,41.99941372642115,-61.06593117169541,8.70144866627794,-0.7765592871746776,-37.70639926820331
1.566403787739091,24.014388585093343,-11.987970532751206,23.758356008390365,-42.136800198111814,12.197947159313117,-118.42262817661413,5.743255081043458,23.006997528967986,60.084022503348024,51.61185293500057,76.50684003317292,113.81860244508061,-14.221859997761385,-171.1619478861321,240.62072912523217,-78.5020278877164,-64.52514982026878,175.33761010822127,49.27260136899349,-10.89932034370213,7.474105070486928,29.75802535461662,-61.60137364944603
72.2230059086528,-9.277563833307738,-40.809743567176156,37.11051557094106,-20.123875634511933,17.435898575521605,-48.327134859875514,5.405240019899566,90.3436589393441,39.06513610331422,27.66208039996127,70.36216627960675,210.74668342240693,-27.156974808055566,-191.9680246708922,180.4353704862042,-85.33401996484827,-85.27862651822215,83.43451737182113,24.03665084602835,-20.48309917044753,-8.853199522351346,116.19248785041418,-23.350867697923604
108.15928206325543,-49.06155525348885,-15.339205369063166,26.561705798480943,24.883295367968458,11.374473424074495,57.21537100286514,1.9094590058233507,174.63854457086654,-5.176134815661499,-10.81659590984782,6.279097356808052,164.15528921018267,-33.96152912768048,-63.23492202549096,8.912930536178465,-32.456362230361265,-57.14252168853636,-85.3159422976787,-16.641229177984314,-92.84327484269306,-30.789320183187606,191.2791948694976,50.59242069940956
85.80009556865753,-68.74943686310132,55.75327471685432,0.716352194585852,66.58867869472942,-3.5790026558324826,130.19845341279324,-3.909623035890718,223.255968258547,-40.408489585601274,-35.46649900252214,-70.55687483352085,6.36823418253698,-30.51362234053886,135.15258003205963,-168.67722882761882,48.06713729972034,2.1881822752275184,-215.6091543569637,-44.99959175478216,-186.37329520126877,-44.85395288529097,191.69264444588043,109.44159076259712
15.638245248782368,-55.79799772970739,135.01788422850404,-21.817851221162528,82.89382415257478,-19.080633129981834,126.00607643154672,-8.03517579793072,206.16827573069986,-42.246147454804486,-27.38990298461522,-108.30314392842774,-165.1367817491482,-19.410550806377614,280.8810758524778,-243.59088866013917,107.81971780000822,54.99929781672108,-221.68365138144873,-41.35354351857677,-243.80812731089827,-42.50011361819634,103.53802109822209,113.1052927778801
-62.38007733490258,-20.033191329753095,178.10291128524204,-24.864257820495368,70.40845828848433,-25.841231040629282,51.874183412988714,-5.954871224311091,135.76308415837138,-10.894712774434993,9.850100874567033,-83.44854880684215,-245.87242426073135,-8.13471020651923,285.7236980925263,-172.0920156515822,113.26473262805303,67.05815968769639,-105.07363146118223,-7.212562649123356,-231.85313310652054,-25.832574112760284,-26.075433329318912,59.44238736103762
-102.36330747072134,13.541635772923087,160.48116337395277,-5.543525857984605,45.42895816415512,-19.64844673908101,-39.61191641218102,3.2784214388731243,58.29903420014034,29.616782840776068,53.18255737043182,-15.470018111078389,-186.4592904548772,-4.244875815438718,150.03948295307782,-1.892477410743595,66.68421676766593,29.320149420893358,49.06386220031345,36.100223409199316,-164.1655054195071,-6.279727288549736,-119.93944444543013,-14.812472395005898
