LF_sup,LM_sup,LH_sup,RF_sup,RM_sup,RH_sup,LF_CTr,LM_CTr,LH_CTr,RF_CTr,RM_CTr,RH_CTr,LF_ThC,LM_ThC,LH_ThC,RF_ThC,RM_ThC,RH_ThC,LF_FTi,LM_FTi,LH_FTi,RF_FTi,RM_FTi,RH_FTi
-1.3728303960500965,28.84347678198604,-1.1540268011528863,14.87024168615954,7.357375879208741,-9.633553822530804,19.129599312145764,5.495340061226173,41.65758295613891,15.675287868169356,0.402772589536859,16.9797814547735,0.8788121055211383,20.016479287516397,-48.27515578655611,45.3970759440593,-11.890221379702584,-59.867528080524906,60.112569170811966,112.1989337468094,67.96727358359433,82.2961854958846,94.38743299014071,131.5422901577948
-1.2219475162589861,28.594899858810084,-0.6539915712120684,14.745718222764312,7.680878929905556,-8.920967727420454,21.544054805134486,6.414297494482518,41.26415228388012,15.578080347264653,0.4904786697688408,16.11826409486852,3.5746232064664865,19.429085249507878,-48.30877840161915,43.62258933229755,-12.44783559351119,-60.26184854198473,63.36667485847083,111.0436751325325,67.43757597884586,81.05708677067373,94.17057897180696,133.92205086113387
-0.999432660256745,28.331802219992,-0.2663225305865619,14.563285838937558,7.79306190529721,-8.275636621397176,23.68177808962504,7.218955201996543,40.907076114994894,15.471203949514056,0.5951683964981953,16.136363514663767,6.2584720290590035,18.889779936758785,-48.3949041275419,42.06601468154943,-12.961436885878028,-60.61222195742542,66.85116934727381,109.94531011270259,67.05272241665689,80.02180438499298,94.19820269247359,135.12883598535825
-0.45644800283933695,28.046449231566562,-0.050401007278277926,14.317650795479498,7.562183173662614,-7.745499354074782,25.575574187101935,7.871586197610526,40.61698035518705,15.38546762475982,0.7359875495070085,16.05998172062128,8.793573544008131,18.46278631203294,-48.54685296085855,40.986377614763896,-13.423030053213186,-60.9033705588184,70.52175152411574,108.90291554013156,66.91618890549022,79.28704849443255,94.60644688472475,136.3248522059347
0.4885169436174387,27.747481091269215,-0.026636557465730525,14.028784739708406,6.968067008253364,-7.340561967187534,27.268358514954024,8.367735454720055,40.400607062685715,15.331049765314653,0.9197957568952191,15.874921079341457,11.149641230175902,18.176633726738235,-48.77134054358473,40.444455291800615,-13.84286950941713,-61.13118707952238,74.40163040061789,107.90605963189583,67.07820767182115,78.86721271821492,95.43577806170768,137.51351028543814
1.7544350916613487,27.455281584223464,-0.18259503909950825,13.738924374934568,6.105402406968301,-7.037302171989572,28.814139388339804,8.73322396921239,40.24383167704459,15.296957824214928,1.1419893441303017,15.58553260610491,13.42643164241439,18.023154344770784,-49.07316144723077,40.27446024750022,-14.239456617438762,-61.29940828822431,78.4860526624989,106.94165192296335,67.53499536035815,78.70166703975087,96.62441389448519,138.7004443102355
3.153014847038935,27.192099608811507,-0.48564299729310595,13.501766096324138,5.155636837580937,-6.797500807168599,30.252214940645636,9.015191743498335,40.12437942117477,15.264780889520196,1.3910793091456313,15.211834909284086,15.78200161942789,17.971647645030018,-49.45473003492902,40.18198040286213,-14.62588433189111,-61.416327480580314,82.70033929426232,105.99902636064147,68.23793562562165,78.68418409440835,98.02038284971026,139.88429606055357
4.466104819892939,26.97303580100054,-0.893893653185049,13.361987733956411,4.325510318454744,-6.590950262205289,31.57696949449886,9.268327031836513,40.02408966247513,15.21779132101765,1.6545511731143883,14.784108006701228,18.329013702900543,17.98742628493684,-49.911654429316684,39.88710550878574,-15.000267845815307,-61.49253994737442,86.91734626968936,105.07322308114237,69.10705848391352,78.70683323618708,99.42396389406288,141.05118550168754
5.5161739918861645,26.80243433121359,-1.3604898760972368,13.333030925145508,3.7699104223257613,-6.4100881268197885,32.72359473033874,9.539693019032697,39.93312339366312,15.138135798703722,1.924222927555089,14.335627894740561,21.070306456403298,18.0444097745824,-50.4275962836619,39.22757587058561,-15.345819195011629,-61.53930670781684,91.01692440988018,104.16597889024447,70.04358237013616,78.7028389041968,100.65712199251517,142.17655073419024
6.20922459263913,26.676363346035544,-1.8336494055379264,13.386372817297199,3.538526889393007,-6.269451205978345,33.578934447396904,9.857756523068126,39.84623260700405,15.000945604233202,2.199730733237846,13.895143194512226,23.895528212624995,18.12853894934668,-50.972089758539894,38.19384913330645,-15.639612862746647,-61.56704978387725,94.94812383360726,103.28318054766054,70.94140661209222,78.67001037954347,101.6266897873457,143.23229150671568
6.542442930408915,26.58785251150054,-2.2603260678904533,13.460731634496895,3.57568910054279,-6.191425090443832,34.01252795842491,10.229766045875436,39.757100182555064,14.777504321818213,2.48897240231609,13.481400339864054,26.62334657845709,18.236062789632076,-51.50415995850778,36.90945133841341,-15.862895032091513,-61.583802759545804,98.75527629118123,102.42972296073755,71.70247788137283,78.66455042602703,102.3438239236171,144.19382073656553
6.581330984583949,26.530545320274904,-2.597554974909223,13.487557458088942,3.76482301419744,-6.187210227266629,33.91323330057456,10.646919997189919,39.65663533017335,14.449479037563108,2.805333152615024,13.10136257190187,29.06311007785775,18.37183028560702,-51.98149804838154,35.5794449095495,-16.006466828133803,-61.59372418090244,102.55568958512049,101.60540090914922,72.25665840223007,78.76968043286874,102.89362691644585,145.04360901715992
6.419651469458201,26.499218762115685,-2.8257060265600824,13.418387409815583,3.9837653978991043,-6.244003053711016,33.215430189838315,11.09273634367279,39.53598472500917,14.024833588639936,3.1625288863584053,12.751888212453288,31.073780238929068,18.547903775384793,-52.37112223713669,34.424438291330475,-16.070839685114883,-61.59629272722203,106.48467681486878,100.80467238776994,72.57719852952546,79.05404493758091,103.38154425748239,145.77271962092746
6.138941765315307,26.488668797256896,-2.953438485440246,13.239786582009911,4.143649613359971,-6.3254003166632256,31.906882491896088,11.549780473326585,39.39049067657683,13.543289397950986,3.5682506428942915,12.423149563320626,32.60748596013153,18.779354356366436,-52.65633334742133,33.61217405744034,-16.064754930045897,-61.58720246705148,110.63367938802297,100.0198788141454,72.68182668684997,79.53722567374255,103.88886958717067,146.38365644173243
