vel
""
27.940248342198554
27.13513642585926
25.897604510686634
24.746487631050606
23.915354405459727
23.26841439428553
22.535366580092212
21.573108262038197
20.469055305997415
19.498460667963197
18.9795799486037
19.097560817250162
19.83535312333925
21.05633799432988
22.597390065342683
24.269596221582827
25.822989033138622
26.967180404138634
27.46956372704128
27.27070355885155
26.522087507187138
25.50349476617401
24.478890953066045
23.5995246900131
22.903495219718288
22.36245476486159
21.919625394152675
21.53685854426379
21.272046590100537
21.313570178854576
21.865010302184555
22.932114948794883
24.24727779182717
25.426048830059834
26.181477806677727
26.438320676570626
26.330871977408677
26.11922263816206
26.063496244327855
26.314107592669533
26.876371010869253
27.655653000408485
28.535875837976974
29.440508866689107
30.35197654426779
31.293495446821424
32.290908301658774
33.328486202367024
34.31516000896313
35.08880292818456
35.46874675717387
35.326264583439595
34.63041851090555
33.450852337371764
31.92863438183692
30.2388043497608
28.559839577117074
27.048454869086946
25.81460377989529
24.90754943551514
24.3309982516085
24.081976039863616
24.185829076607114
24.704160039682183
25.703365366776133
27.190826965567815
29.06530106674909
31.133154133967395
33.18116029495693
35.04408339320971
36.62547458806948
37.885199281325534
38.82321650892984
39.464830882685135
39.8435165427186
39.99026974373641
39.93886683185729
39.742405633953986
39.487478643263735
39.29413249227736
39.29917407435561
39.62898623986567
40.36931918393464
41.538238675755665
43.06818290668421
44.80394505273942
46.527775533510834
48.018287223573516
49.12262365752868
49.79876023072177
50.10392818074678
50.14671489991213
50.03655315004074
49.849035692221335
49.60730891024899
49.27560737905724
48.76960302091986
47.996480851227034
46.92292033430376
45.63294787487106
44.32246952362298
43.21432416607042
42.43865644305216
41.95082059167419
41.53797552941
40.924431982929185
39.93216740543427
38.60232328058026
37.194006779040144
36.05631861826432
35.45080435171288
35.427667204786836
35.81689976842618
36.31920487723083
36.63993996724229
36.61477354921304
36.286004801205635
35.90237340792889
35.84661211971185
36.51636499506301
38.186850036981575
40.90538312978354
44.48573549433423
48.61080838307924
52.9605217625453
57.27673144678672
61.3600476575596
65.05477454043404
68.25438754107485
70.91131639317834
73.03096845729158
74.65213131598057
75.82478444218091
76.59311488566789
76.9862926460824
77.0155530574829
76.67930645950005
75.97959797483418
74.9392135304843
73.59973933184752
72.0020213234355
70.17436105493887
68.14106072268046
65.93222665388623
63.5716465306913
61.04842961664415
58.30322845870365
55.253983852963906
51.85715651918681
48.17475151324606
44.41118692641051
40.8914993512279
37.967638527620714
35.87716295706531
34.63699096477203
34.06214767862137
33.89779905000734
33.95156624233396
34.13972034637
34.453085705202746
34.89681253973623
35.4480478641012
36.043285846929976
36.58553378527946
36.96225162357351
37.07320180353153
36.86184062732086
36.331926042007424
35.53694707275915
34.552564430147555
33.453908358589615
32.30926537221572
31.186819826617878
30.163443319043527
29.32157804959532
28.727415349804392
28.402081850942835
28.304424053665606
28.327946479885806
28.306468640472648
28.039346919060904
27.34971955318999
26.15985887304659
24.544752847548033
22.732406804568754
21.039542537754958
19.754924095696158
19.023099417644968
18.807827825387545
18.94858572935144
19.23596249151082
19.46622046254447
19.49254333923584
19.2597248123105
18.796808338443718
18.196632721165773
