,x,y
0,0.0,0.0
1,0.0006640423773934065,-0.0003516292130624863
2,0.00132134634437036,-0.0006909403176515113
3,0.0019693755280165894,-0.0010132967133292543
4,0.002613551736001203,-0.0013188609476897884
5,0.0032591811867234612,-0.001607291803487671
6,0.0039046041619446134,-0.0018733845453391905
7,0.004548154749160877,-0.0021112642944422447
8,0.005194485519443548,-0.0023213595356450173
9,0.005848332449355914,-0.0025032652185586826
10,0.006514657000250154,-0.002655730606045743
11,0.007189747755790272,-0.0027800875772716277
12,0.007870156285779646,-0.002876824758913932
13,0.008558989782093693,-0.0029488442664219253
14,0.009259608185597568,-0.0029983066850208465
15,0.009975724984372119,-0.0030266958872686637
16,0.010701398991781607,-0.0030370727782719677
17,0.011430975737449344,-0.003031957893800014
18,0.012167373028005768,-0.0030159145690056826
19,0.012913713286427979,-0.0029931782858321826
20,0.013669457917136243,-0.0029674164725656976
21,0.01443435045571941,-0.002942205791589622
22,0.015208408875002574,-0.002921139439256062
23,0.01598968224559607,-0.002903585424995012
24,0.016776436086649544,-0.0028890171283786396
25,0.017561652495647728,-0.00287404810205274
26,0.018338267447113688,-0.0028552798767718227
27,0.019109756244370817,-0.002829791014933941
28,0.01987944040611624,-0.0027944584598404393
29,0.020650587311981734,-0.0027458638439949927
30,0.021426924331851505,-0.002682107483114407
31,0.02221233453902989,-0.002600834840564433
32,0.02299980258923203,-0.002504840945465623
33,0.023782374873463782,-0.002396479189362064
34,0.024552950909751885,-0.0022777319279677012
35,0.025312546957167486,-0.002152186496873443
36,0.026061849875115558,-0.0020232262865792013
37,0.026792628064351582,-0.0018984071800880954
38,0.027496094183769672,-0.0017854092935173395
39,0.028175631044999275,-0.0016855594719568496
40,0.028833903581924183,-0.0016005790024468496
41,0.029472938798699045,-0.0015326352525890782
42,0.030090463042137857,-0.0014819737198291402
43,0.030683557329854533,-0.0014493583681255754
44,0.03125805452866112,-0.0014338107369272768
45,0.031819229592702364,-0.0014348643972982955
46,0.03237195781208005,-0.0014525509590497619
47,0.032914859657022996,-0.001485117209092882
48,0.033446260806526976,-0.001531256324987612
49,0.033969924562481574,-0.0015880775443315861
50,0.0344893821049699,-0.001653010567825916
51,0.03500446492529823,-0.0017209282136448735
52,0.03551487327310807,-0.0017867928386324696
53,0.03602016716386535,-0.0018455052090077739
54,0.03652173098539468,-0.0018932951638762682
55,0.03702083722344383,-0.0019260648698782297
56,0.03751880880345341,-0.0019432481380636793
57,0.038016934611122835,-0.0019438111863481421
58,0.03851650815898132,-0.001926221626050114
59,0.03901876365818984,-0.0018927520070120044
60,0.039525015778449885,-0.0018451984773140207
61,0.04003349439186107,-0.0017881021692735747
62,0.04054249616531753,-0.001725717931857804
63,0.04104957441461262,-0.001664282263894819
64,0.04155222474981486,-0.0016100601212963137
65,0.04204780994356998,-0.0015695328657349167
66,0.04253568552112168,-0.0015508436620156817
67,0.04301497571922756,-0.001562790816498928
68,0.04348821088467078,-0.0016099330987961787
69,0.04395773971325459,-0.0016978851323533775
70,0.04442579971067648,-0.001833485833154266
71,0.044895257629107885,-0.002017928404669339
72,0.04536902215835054,-0.0022538713064905163
73,0.04584989541667386,-0.002536669812751761
74,0.04634089278421966,-0.002863084865720237
75,0.04684243760798522,-0.0032264001810803633
76,0.04735526965865437,-0.003621006482388308
77,0.04788046732371808,-0.004042233222778674
78,0.04842075415105174,-0.004485910144949811
79,0.048979306363398804,-0.004948540497053492
80,0.049550363397183377,-0.0054214464950324
81,0.050128539833472666,-0.0058962586242054795
82,0.05070866383540902,-0.006364664553827496
83,0.05129306906857651,-0.00682678421982728
84,0.05188421763549613,-0.007282548970224997
85,0.05247857518701564,-0.007729266533827048
86,0.05307270364352079,-0.008163973223835965
87,0.05367018902009038,-0.00858961108906356
88,0.05427471803940514,-0.009008850113578212
89,0.054890188733428144,-0.009424168316226902
90,0.05551114529934118,-0.009834018420227084
91,0.05613229651048274,-0.010236689105836751
92,0.056754534297610626,-0.010635119614253586
93,0.05737878318876226,-0.011032121981359482
94,0.05800602804509575,-0.01143046539879701
95,0.05862770438894879,-0.01183000989126297
96,0.05923508068728467,-0.01223065151570502
97,0.0598301027180396,-0.012637110605619319
98,0.060414345631122385,-0.013054282018466193
99,0.06098553500232825,-0.013482516037902544
100,0.06154100480119611,-0.013922494825782958
101,0.06207761741009475,-0.014375252887015345
102,0.06259994878702384,-0.014843315539030377
103,0.06311214645302396,-0.01532966723698221
104,0.06361844859211332,-0.0158354081356574
105,0.06412291652250283,-0.016362220065864203
106,0.06462955653614237,-0.01691241698935683
107,0.06513602256501745,-0.01747567318334042
108,0.06563996332157064,-0.01804205470313485
109,0.06614409952512693,-0.018608871117267063
110,0.06665115775842137,-0.01917344504109413
111,0.06715856429562972,-0.019725807480929048
112,0.06766375586004511,-0.02025562309856505
113,0.06816410272577693,-0.0207518801511294
114,0.06866410099791692,-0.021215459527337024
115,0.06916823632374906,-0.021646261785612134
116,0.06967618946789214,-0.02204224589832313
117,0.07018775572951426,-0.022400326293471485
118,0.07070283880130789,-0.0227162802875318
119,0.07122596076661779,-0.02299280401179879
120,0.07176188487559422,-0.023231410689473375
121,0.07230745771774415,-0.023434909004104405
122,0.07285981534456971,-0.023605054388349422
123,0.07342026109324892,-0.023746951203735777
124,0.07399034094461539,-0.023864856354725062
125,0.07457188990258332,-0.023962306995846953
126,0.07515823717510009,-0.024045985155504303
127,0.07574285591954956,-0.024122159687656027
128,0.07632781996948568,-0.0241973161832437
129,0.076915213517627,-0.024277909692111983
130,0.07750719364163827,-0.024370558374503946
131,0.07810230561055805,-0.024482167464966197
132,0.07869918864877216,-0.024620211010287444
133,0.07929882185862769,-0.02478728103669729
134,0.07990226684762096,-0.024986840364857987
135,0.08050942095012709,-0.025215442211240283
136,0.08112029277392657,-0.025470511067861565
137,0.08173500245843872,-0.025750265437046397
138,0.08235405578601246,-0.02604894196520395
139,0.08297808884828858,-0.026361344963512577
140,0.08360579772021928,-0.026682179750150407
141,0.08423598875104639,-0.02700640459694545
142,0.08486754275477862,-0.02732907947753042
143,0.08550105473541268,-0.027645728653656502
144,0.08613717843625235,-0.0279516956159411
145,0.08677639687872263,-0.02824385099232514
146,0.08741928592649743,-0.02851865106317254
147,0.08806680206851811,-0.028775049789433745
148,0.08872004060655334,-0.02901144909172162
149,0.08938026851425225,-0.02922565090792983
150,0.09004586491823716,-0.029420690048281076
151,0.09071537000001892,-0.029599026442722352
152,0.0913907530657924,-0.029765935602184712
153,0.0920741597612722,-0.029926350220549847
154,0.09276797644106412,-0.03008500815546653
155,0.09346497946988136,-0.030245636291562236
156,0.09415804080290788,-0.03041202061949981
157,0.09485025254180471,-0.030588119815697354
158,0.09554468130040898,-0.03077818400262077
159,0.09623848022223935,-0.030981499882256316
160,0.09692878355571123,-0.031197751707371622
161,0.09761262068158927,-0.03142701180909871
162,0.09829545809279913,-0.03166945008286448
163,0.09898273229082642,-0.031925631769257
164,0.09967072547004421,-0.03219026834942606
165,0.1003557413942613,-0.03245832495133474
166,0.10103399450963647,-0.03272486930359832
167,0.1017091407906883,-0.032988240430704086
168,0.10238474300690563,-0.03324668216038459
169,0.10305653585605451,-0.033495415620896085
170,0.10372013975488893,-0.033729370692419776
171,0.10437980075444164,-0.03394834169276644
172,0.10503964661876694,-0.03415167341761157
173,0.10570381065786233,-0.03433824148436559
174,0.10636812196573234,-0.034507227711409676
175,0.10702841405444474,-0.034657286461933716
176,0.10768740939341274,-0.03479033736490337
177,0.10834779154955719,-0.034907789813857656
178,0.10901228569431423,-0.03501058524871515
179,0.10967738270264374,-0.03510394218065854
180,0.11033959153541276,-0.03519279596578311
181,0.11099670330375297,-0.03528113775506609
182,0.11164635620686317,-0.03537294333960946
183,0.11228786044501447,-0.035471259570953
184,0.11292028175852925,-0.03557932862004047
185,0.11354241339999076,-0.03570068524234797
186,0.11415498381045643,-0.03583690442970468
187,0.1147584345940538,-0.03599000705089123
188,0.1153562153277456,-0.036158761968533994
189,0.1159516054869974,-0.03634240761415299
190,0.11654781283004156,-0.03654062914110756
191,0.11714066542239858,-0.03674735749828219
192,0.11772589068706832,-0.03695677883946798
193,0.11830268489679012,-0.03716426754229856
194,0.11886999139265486,-0.037365140005256925
195,0.11942897440099622,-0.03755605778015467
196,0.11998054844352217,-0.03773338377816157
197,0.12052540577296623,-0.03789307315714069
198,0.12106832682169778,-0.038035859765683466
199,0.1216140339336648,-0.03816197036926827
200,0.12216030206716887,-0.03827356442497043
201,0.1227049230111577,-0.03837236589342878
202,0.12324563913889351,-0.03845971495766486
203,0.12378460999912144,-0.038538599354511406
204,0.1243239427825614,-0.038611752880779455
205,0.12485629222338317,-0.03868217925297053
206,0.12537410355547798,-0.038752800372963844
207,0.1258786947138157,-0.038827944103398356
208,0.12637098702815336,-0.03891207398522626
209,0.1268515328629281,-0.03900992314394154
210,0.12732024468200132,-0.03912611985663481
211,0.1277766799287633,-0.039265842827016006
212,0.12822288063860965,-0.03943018518393649
213,0.12866058181082846,-0.03962097863784379
214,0.12909231001067,-0.03983635539311457
215,0.12952041261421324,-0.040075185153166375
216,0.12994712822964816,-0.04033704121156018
217,0.1303748341935937,-0.040620489208872845
218,0.13080593755312409,-0.040924742543848765
219,0.13124088373661755,-0.04124662043560961
220,0.13168023345717117,-0.041583470839980596
221,0.13212467953399384,-0.04193309088816524
222,0.13257356214971608,-0.04229232962365273
223,0.13302635458313536,-0.04265832465055132
224,0.133481107143062,-0.04302834732041469
225,0.1339359289421015,-0.04339978981408545
226,0.13438893117003275,-0.04377008690712045
227,0.13483931601971402,-0.04413722438106437
228,0.13528620716265607,-0.044499093228889196
229,0.13573015042005726,-0.04485424113510206
230,0.13617160317654978,-0.045201014155961734
231,0.13661412692980585,-0.04554155829433907
232,0.1370613153074006,-0.04587783268663043
233,0.13751690187563934,-0.046211668376849625
234,0.13797932970718912,-0.04654187384949256
235,0.13844724711261633,-0.04686714868252786
236,0.138923563868122,-0.04718943577899947
237,0.13941144173040948,-0.047510588409854435
238,0.13990569389012683,-0.04782962557541993
239,0.140401324766845,-0.04814550281206444
240,0.14089338014164493,-0.048457080858288856
241,0.14138255974068367,-0.04876832468527849
242,0.14186947701684544,-0.049083189237641614
243,0.14234974855905216,-0.049402788683291995
244,0.14281879158420713,-0.04972837923694201
245,0.14327168645370206,-0.05006139684654404
246,0.14371152714636493,-0.05040497497095687
247,0.14414101601571874,-0.050762563884483615
248,0.14455971783957874,-0.051132284549993745
249,0.14496687378439535,-0.05151262188291622
250,0.14536137864024773,-0.05190237929870239
251,0.1457470498995042,-0.052303592213745205
252,0.14612744004663525,-0.052718639709415344
253,0.1465031804126091,-0.053146339292231795
254,0.14687476283495923,-0.05358588803132795
255,0.1472423186430538,-0.05403336700575462
256,0.14760585836783324,-0.054485095201622494
257,0.14796527205773863,-0.05493751908168554
258,0.1483201242084692,-0.05538755346463664
259,0.148669842469549,-0.055832041484255336
260,0.1490161372550583,-0.056266621390395906
261,0.14936061627481026,-0.056686634189508284
262,0.1497054203425608,-0.05708986433199035
263,0.1500527000235058,-0.05747359278854107
264,0.15040468015123695,-0.05783451547928148
265,0.15076313899583407,-0.05816871309265522
266,0.15113004918888298,-0.058471464564784935
267,0.1515085762863973,-0.058743153406271745
268,0.15190223435152467,-0.058983231248797466
269,0.1523149913764411,-0.0591902013940751
270,0.15274420288466678,-0.0593634158770337
271,0.15318771803422104,-0.05950121406273275
272,0.15364624743906619,-0.05960765531584105
273,0.15412095214082322,-0.05968585829304966
274,0.15461347844002046,-0.05973809450277266
275,0.15511652253723968,-0.059772857042027935
276,0.15562309616700326,-0.05979811479771934
277,0.15613231836434302,-0.05982118424833816
278,0.15664338762131808,-0.05984931622322351
279,0.15715222454380312,-0.05989123896486598
280,0.15765468276763822,-0.059956094438758885
281,0.15814642456770392,-0.06005371259236306
282,0.15862678477101205,-0.060187905661902276
283,0.15909475675667178,-0.06036358313107839
284,0.1595511455304809,-0.06058034026976179
285,0.15999640860188158,-0.06083900473790811
286,0.16043290915333683,-0.061135171610833226
287,0.16086274749171128,-0.06146556103599639
288,0.16128782405747713,-0.061827919837423986
289,0.16170866511322238,-0.062218452007387716
290,0.16212566985623444,-0.06263420673921537
291,0.16253888662456206,-0.06307018402683402
292,0.16294825011701344,-0.06352199054084451
293,0.16335357943412052,-0.06398570782863941
294,0.16375380030162445,-0.06445498016377874
295,0.16414768519177833,-0.06492361847124284
296,0.1645356184000556,-0.06538577628048221
297,0.16491780567147332,-0.06583541270600059
298,0.165294910817105,-0.06626987536956454
299,0.16566744518425058,-0.066686056680082
300,0.16603578299685534,-0.0670803006058695
301,0.16640138247331096,-0.06745079490674431
302,0.1667656196819247,-0.06779501485377631
303,0.16712861993188585,-0.06811333705529238
304,0.16749047142362425,-0.06840536118725389
305,0.167851227894823,-0.06866989798353561
306,0.16821266483330044,-0.06890913391291892
307,0.16857657814089325,-0.06912449641817826
308,0.16894052246131716,-0.06931662215846217
309,0.16930205336867288,-0.0694854506899699
310,0.16966235613878186,-0.06963405574270884
311,0.17002257920334815,-0.06976490434232327
312,0.17038386860290955,-0.06987993082086376
313,0.17074210013309551,-0.0699815531192665
314,0.17109305785345427,-0.07007178705306355
315,0.1714376312778207,-0.07015422333188448
316,0.1717765183911499,-0.07023221873570958
317,0.1721102465890659,-0.07030899681826926
318,0.17243609984069902,-0.07039106127701734
319,0.17275112586679117,-0.0704850744006933
320,0.1730575685770522,-0.07059518212043091
321,0.17335741438171706,-0.07072601320524577
322,0.1736505685813614,-0.07088009246935667
323,0.17393673572841026,-0.07106064217236126
324,0.1742154107637108,-0.071271678687024
325,0.17448980617326998,-0.07151474174619556
326,0.17476300605432252,-0.07179233187906185
327,0.1750355619906749,-0.07210171936520257
328,0.1753080062477927,-0.07244112840479565
329,0.17558086774076437,-0.07280968384462258
330,0.17585777656078525,-0.0732084177768919
331,0.17614248421886214,-0.0736392676485854
332,0.17643660814531054,-0.07409865021994928
333,0.1767420482584971,-0.07458383823221981
334,0.1770610439623906,-0.07509287858986047
335,0.17739420809082634,-0.07562113688382703
336,0.1777425785303758,-0.07616455524316505
337,0.1781045991306166,-0.07671791801705954
338,0.17847912324594709,-0.07727630788713219
