,x,y
0,0.0,1.7337215899973458e-06
1,3.617590012034085e-06,5.7081213187713184e-06
2,8.068031449411165e-06,1.0768117707872818e-05
3,1.3889382681910129e-05,1.732812716799462e-05
4,2.099017634795923e-05,2.47880545444533e-05
5,2.8638360950622052e-05,3.2459267605900955e-05
6,3.616806455719878e-05,3.967867856030487e-05
7,4.30964280353124e-05,4.652384546647161e-05
8,5.006375337671726e-05,5.3822349003356726e-05
9,5.791239021518919e-05,6.245657824856963e-05
10,6.759123874449945e-05,7.347041151785656e-05
11,8.027047175184165e-05,8.81954212534743e-05
12,9.748300850780347e-05,0.00010841186113245904
13,0.00012152861548226263,0.0001374455449637903
14,0.00015685892823756982,0.00018056993757789653
15,0.00020950867404106218,0.0002445218660976294
16,0.0002866384758859629,0.0003371005680763802
17,0.000396216548894764,0.0004647303447552531
18,0.0005436678165232495,0.000632921874402136
19,0.0007335057084129533,0.0008467724018606994
20,0.0009709507568734112,0.0011068748022229815
21,0.001255730937391409,0.0014171460211938524
22,0.0015918228604794025,0.0017808621147616423
23,0.001981042225257492,0.002193199396606431
24,0.002418529145273532,0.0026530582920625168
25,0.00289825883839616,0.003155922927683576
26,0.003421185642079021,0.003691662031120808
27,0.003965123554586641,0.004242961861413104
28,0.004524271991877369,0.00480825314096574
29,0.0050972474250883925,0.00538903713120663
30,0.005681488408941624,0.005978861910278274
31,0.006281645079020629,0.006590487648994908
32,0.00691033934810594,0.007240478763599595
33,0.007580493114213225,0.00793480018670826
34,0.008301412919111855,0.008678713419248417
35,0.009070989734578571,0.009474502558536036
36,0.009885849679813347,0.01030891631718944
37,0.010739067972137998,0.011180337891519267
38,0.011637092870126467,0.012105730493293549
39,0.012591438586927309,0.013099917091048546
40,0.013627626768570721,0.014175169950896634
41,0.014743743974573193,0.015336545896919263
42,0.01595676569538727,0.016608415883713302
43,0.017287799355317053,0.017992051002116552
44,0.018719051761285695,0.01946770428589049
45,0.020237560781960012,0.021023695807776365
46,0.021821672277514057,0.022631050586450815
47,0.02345173318504034,0.024283961652425915
48,0.025118225750863327,0.025945076311539923
49,0.02676868492382108,0.02759312591862031
50,0.028422498598326677,0.02925171993791274
51,0.030075702372147448,0.030899342228837258
52,0.031727525558462276,0.032556643617301866
53,0.03338311570351182,0.03420328173606906
54,0.035022995970986785,0.03584809911034902
55,0.03667447389679841,0.03749804122239022
56,0.03831463775535398,0.0391283676686231
57,0.03994324913654015,0.0407542876737695
58,0.0415563735070549,0.042355234594360226
59,0.04315650215126997,0.043965879587456735
60,0.044782737182060724,0.04560666961897463
61,0.04643694798677716,0.04727303375197366
62,0.048114562602991316,0.04896018349607657
63,0.049808668148737925,0.0506606590947314
64,0.051516904056612994,0.052376339004049005
65,0.053237995606272355,0.05410097218215958
66,0.05496384937559051,0.05582520484897128
67,0.05668713524639381,0.05755175445967129
68,0.058421257045092566,0.05928895828741648
69,0.06014811943110896,0.06100412158742528
70,0.06186225109799943,0.06272147903533513
71,0.06358080942473898,0.0644392493650796
72,0.06529605418340473,0.06615043015310167
73,0.06700265996776375,0.06785296193633326
74,0.0687014965323697,0.06954993734094078
75,0.07039995513349023,0.07125047496813379
76,0.07210043696425003,0.07294844743625448
77,0.07379305415283931,0.07463270277003409
78,0.07546749579887983,0.07629739008276708
79,0.0771258636086893,0.07795635174090099
80,0.07879235028184535,0.07963525503396846
81,0.08048666898605175,0.0813473654180806
82,0.08221839608443872,0.08309751896145803
