,Heading_direction
262,327.716146928593
263,327.77194594806156
264,327.89708237487656
265,327.9998564462386
266,328.21881692716136
267,328.0191993238496
268,327.78192238733
269,327.7452928852176
270,327.6794819065705
271,328.1197173685557
272,327.69274538378744
273,327.86708299099377
274,327.40435922129626
275,327.3899889614519
276,327.31735181095524
277,327.58963528168994
278,327.58801375310986
279,327.59861427754373
280,327.8782942980521
281,327.9774428844666
282,327.9271020946876
283,327.99300811788845
284,328.2937097662722
285,328.6049039794537
286,328.4459140907581
287,328.21969718721
288,327.5576294325265
289,327.6645637806163
290,327.20108968247564
291,327.2298537949197
292,327.76653452386404
293,328.0330670604706
294,327.9842281512993
295,328.070908280603
296,328.09755060115253
297,328.09164453179903
298,327.70764145864393
299,327.83261976718836
300,328.23281078666486
301,328.1928160452226
302,328.19866056765864
303,328.10922964918973
304,327.7392374507269
305,327.77834274932854
306,328.1070136886085
307,328.2502275434276
308,328.3897295298076
309,328.1563120428266
310,327.8384555591706
311,327.9216387118697
312,327.6492765936996
313,327.45354541017707
314,327.4886204635286
315,327.64200275172374
316,327.5433377534046
317,327.63980972920183
318,327.42579976509813
319,327.63197970903684
320,327.8833556416078
321,328.185827964463
322,328.2456716607609
323,328.1725572947663
324,327.9597121086846
325,328.0811570293222
326,327.71111342921176
327,327.73807883560573
328,327.5955033739737
329,327.7796658160524
330,328.53994952914593
331,328.73409513837146
332,329.0752710025496
333,328.85188317768325
334,328.26249642537215
335,328.2745813474405
336,328.3343281266747
337,328.4146031740991
338,328.6215138684164
339,328.3638010717261
340,328.04492749079384
341,328.09951686367674
342,327.9868176875728
343,328.02389123169837
344,328.0229274312122
345,328.32653671255883
346,328.2482586517967
347,328.0448054993748
348,327.6226153783467
349,327.68494271553
350,327.8097214381511
351,327.6177390494614
352,327.30234586867493
353,327.529524104136
354,327.3563889116509
355,327.7866438894463
356,327.65886787158047
357,327.8659592484425
358,327.60017349480324
359,327.8113767003661
360,328.01371902198593
361,328.07651273810234
362,327.9735852834674
363,327.99870863718576
364,327.90143690861134
365,327.9894184266519
366,327.894132240974
367,327.8170817045093
368,328.0820925962683
369,327.89918042631757
370,327.9866331927899
371,328.0195780284972
372,328.02772225583936
373,328.0231782110965
374,328.1275538902887
375,327.8623523977482
376,328.13670144693447
377,327.8248276711372
378,327.93930274585387
379,327.9153148953757
380,327.7880537387168
381,327.8122743744156
382,327.7541862923025
383,328.14120294488004
384,327.81790596230655
385,327.9561109270867
386,327.93926339183326
387,327.77759616859953
388,327.7236878348734
389,328.15682560465416
390,328.455555388383
391,328.48935317382256
392,328.1903393737118
393,327.9722175182943
394,327.67354149896244
395,327.60546486938983
396,327.49920862208785
397,327.6258987624837
398,327.8619720744606
399,327.7352681167309
400,327.7926222776326
401,327.71251483448117
402,327.7343933909055
403,327.81579419785203
404,327.7182087507924
405,328.305379623823
406,328.39746760728315
407,328.82273460802264
408,329.1309811104011
409,329.12774900559583
410,329.0752404587132
411,329.19810505407185
412,328.9253373630582
413,328.7556759480158
414,328.9418819566652
415,328.9940707401981
416,328.5465244449704
417,328.3606953480311
418,328.3133301506291
419,328.3174072558363
420,327.97233316542207
421,327.98069365821266
422,327.98524566759545
423,327.85715501182295
424,327.8312870822488
425,327.69773367857556
426,327.5578205030748
427,327.7354045299294
428,327.8147385406103
429,327.616599874127
430,327.6412411880949
431,327.4637726200761
432,327.58316641975165
433,327.61342507666626
434,327.41262971475805
435,327.58250645400665
436,327.4221960826317
437,327.2892503170283
438,327.83741636157384
439,327.9526741100058
440,328.24727027251083
441,328.1523023928729
442,327.5805568967083
443,327.4153513399156
444,327.5900583557126
445,327.5611550119394
446,327.5064315522906
447,327.42039195035983
448,327.5396728037375
449,327.4521252910512
450,328.24777419720994
451,328.19265767081646
452,328.4704334229678
453,328.41466325673616
454,327.99344406632315
455,327.96221730439447
456,328.1219489540058
457,328.0597142726873
458,328.338130943229
459,328.1789178590353
460,327.69719391759986
461,327.6791158937666
462,327.87729459608556
463,327.76942725559275
464,328.1217699911465
465,327.68283240050454
466,327.72497294069456
467,326.9054163523149
468,327.23969935700234
469,327.5373350246524
470,327.19240798200275
471,327.14701733868276
472,327.20550337015754
473,327.2324461573609
474,327.57507889061463
475,327.6078557749064
476,327.84576929351203
477,327.7621350814059
478,327.9379807916835
479,327.73259830081247
480,328.1636735057889
481,328.21035842482326
482,328.14285904252586
483,328.14725178716276
484,328.09019789266216
485,327.7152618131366
486,327.9964991306246
487,328.06500436666596
488,327.79290071468256
489,328.05059044889475
490,328.0295868360189
491,327.57408228900954
492,327.8661837593117
493,327.8891157889346
494,327.9644405116833
495,328.41707740571667
496,328.4672321703322
497,328.0311853707897
498,328.19293505369814
499,328.0161603000339
500,328.2411348388807
501,328.11409719852975
502,328.14284329868644
503,328.532546125402
504,328.69247673087676
505,328.5808450683207
506,328.86260519186703
507,328.7892322323717
508,328.60278628328587
509,327.8652698638159
510,328.24775275466993
511,328.5754788206979
512,328.7437727977025
513,328.27588168471425
514,328.17018951872944
515,327.69914347740155
516,327.6615137705474
517,327.62671230213783
518,327.6126210981738
519,327.49049932932155
520,327.76174231513596
521,328.0496477002423
522,328.7714682960332
523,328.82601487947073
524,328.49952644916186
525,328.43193133253453
526,328.26369803094025
527,327.0828646735931
528,327.52744716311975
529,326.0866303975697
530,325.22863804413356
531,324.8051558479042
532,323.65443526732327
533,323.568941147012
534,323.04971705087496
535,319.90951353816354
536,317.4075756081553
537,314.8604077848646
538,313.5793190463498
539,310.9963413228003
540,307.6780825428178
541,306.9412296859476
542,306.35521053282235
543,302.91341104369224
544,299.8405606154615
545,294.84306098808656
546,297.7560081002128
547,296.542728515637
548,294.1986803825695
549,293.56622107730885
550,292.1009383957031
551,289.59988256721954
552,286.6868064648517
553,286.217546110087
554,285.2646891508166
555,285.1012575521264
556,289.33646712749953
557,288.18485966192577
558,293.50686945125767
559,296.46354431711393
560,297.22443032748333
561,299.2230887784094
562,301.3503334053031
563,301.45980598323007
564,300.6763078216845
565,300.60426728400154
566,299.73906856563895
567,299.8996275980027
568,299.7674568779822
569,298.9174663239086
570,297.63284943399435
571,297.4742847427894
572,296.15072047415794
573,295.9114655499928
574,295.38019409690725
575,294.61452967927903
576,294.3475484618719
577,293.5861250792559
578,294.46325218672314
579,294.94546059437204
580,294.49359711313457
581,294.7559700690892
582,294.5211450333667
583,294.61779125526806
584,294.614677398205
585,294.27313037307795
586,294.18848142491987
587,294.05685308766135
588,293.8644471632707
589,294.2749460147636
590,294.26261226618914
591,294.859261742912
592,294.96102513589534
593,296.5585094034042
594,296.9918322732416
595,297.2925316621524
596,297.6055001681555
597,297.66630039046015
598,298.16745125593957
599,298.57397261789237
600,299.82595412911945
601,299.924085930557
602,299.8385474074231
603,299.6044170507089
604,299.7327021338984
605,299.60319915353057
606,299.67620032672113
607,299.78213795149577
608,299.6442317456266
609,299.24791583705945
610,299.2059038147671
611,298.44522212798967
612,298.5423622796578
613,298.5480463013544
614,298.62063850558366
615,298.49804215319216
616,298.55265629713756
617,297.64693711925696
618,297.31886826001875
619,297.2033724366562
620,297.2022858236465
621,297.40153217168046
622,297.61631460616206
623,297.78025718325546
624,297.68964030820337
625,297.650704683416
626,297.583732665473
627,297.36995023820873
628,297.5598855463702
629,297.8714365844003
630,298.0926079370313
631,298.01802858638155
632,297.8496483451104
633,298.73501104547
634,298.7761455561944
635,298.82301380687073
636,298.67053994080203
637,298.62978408560133
638,298.2633117253295
639,298.3607091993241
640,298.5666140657151
641,298.15391680069047
642,298.06757814768855
643,298.0304379174007
644,297.9863840148828
645,298.08369018617117
646,298.2736000293468
647,298.6702252185862
648,299.1667394420449
649,299.05252844757246
650,299.1839682516994
651,299.0000523033232
652,299.11971611106605
653,299.04268742758484
654,298.96545630191645
655,298.98486573335504
656,298.6677705576317
657,298.3691795298712
658,298.49274368114965
659,298.17420982387085
660,299.3615789897666
661,299.36438479223114
662,299.3514846938134
663,298.72591603090666
664,298.8094285501461
665,298.8008135810106
666,298.7182526551893
667,298.7252569099571
668,298.3558494343888
669,298.3298703928934
670,298.39918526887396
671,298.6128644214285
672,298.54121089433704
673,298.4783534235893
674,298.49307689872523
675,298.13529042906055
676,298.32086332087715
677,298.2494064683761
678,298.1948844473959
679,298.287651874786
680,298.0235966319395
681,297.9837459850705
682,298.0960753060512
683,298.22183421358176
684,298.1835199682056
685,298.1550488655633
686,298.3202356988876
687,298.25590517630246
688,298.4472788563684
689,298.47805008518634
690,298.7330467863452
691,298.54675725480655
692,298.70986463669317
693,298.43412567837026
694,298.58495268268945
695,298.4813533688289
696,298.4688375053088
697,298.7656956981857
698,298.6304212238603
699,298.56765602732435
700,298.57733503459565
701,298.676944077711
702,298.94159479776715
703,298.78531332797917
704,298.86593564897925
705,298.4514599278155
706,298.4686455665195
707,298.095843962533
708,298.0195251241084
709,298.2863487798905
710,298.19343790302355
711,297.9820721300519
712,298.07120880432404
713,298.2664881769358
714,298.2784465065079
715,298.2876989277003
716,298.67921504783124
717,298.81444763551264
718,298.6567289054104
719,298.9030923337842
720,298.71555805381564
721,298.6609560694933
722,298.7176331423823
723,298.88675922867515
724,298.9271788423427
725,298.82552798304835
726,298.7618946339763
727,298.6099594115698
728,298.40882620010865
729,298.77253268660854
730,298.84369272929564
731,298.7698115331652
732,298.56001966260567
733,298.48418426580116
734,298.01023728122254
735,298.07308467173345
736,297.9779804785293
737,297.87892111331894
738,298.0214343848974
739,297.7402349918618
740,298.04982841861147
741,298.30305139296416
742,298.44860886090436
743,298.8700517124788
744,298.96718705522096
745,298.99141797356936
746,299.017152681945
747,297.7343689750602
748,298.1964285872704
749,298.0198327492145
750,297.9825506272113
751,298.1046866479684
752,298.3430943660451
753,297.8986777002078
754,298.0474263396335
755,297.82417302814576
756,297.9064523029484
757,297.8867596774867
758,298.49608318608375
759,298.93393188093063
760,301.285343723947
761,301.3864218682244
762,298.96442616711175
763,295.0913310424196
764,291.7980030570376
765,289.42694975963127
766,289.59823413180186
767,290.01550792401474
768,291.41585543925294
769,294.3094319298935
770,294.36164712140805
771,291.9096694472478
772,289.38372700451004
773,286.9564417553405
774,290.3166693110968
775,289.45326555002873
776,288.2717897810915
777,285.44920953783344
778,283.89429668175796
779,284.6528621911423
780,282.67431390730763
781,280.81835100439395
782,283.27855177494126
783,283.1267503714364
784,283.60887575249967
785,285.4403133098188
786,282.60702678661033
787,281.4516479338432
788,282.2935310153772
789,280.1176517240111
790,280.73641313267774
791,281.4838678679122
792,283.3640241798232
793,282.96622611640373
794,282.64678263131407
795,281.9253135619458
796,278.7955149605607
797,275.2254436102594
798,274.81818723368747
799,272.25070164235956
800,269.7670521202395
801,268.4801653130834
802,268.91207297174674
803,268.091699023139
804,266.38357463766073
805,263.6129143048345
806,262.019570342079
807,260.7836082798193
808,262.6103210700668
809,263.0455285814015
810,264.2132198078788
811,264.2494491507064
812,264.00603379443413
813,263.2653314500352
814,263.5631618957584
815,263.8251984577978
816,263.74802909914183
817,263.90130190589923
818,263.1580963445829
819,261.51496508386026
820,260.4389963465894
821,259.70514079599945
822,259.88228568057
823,256.9799259183433
824,256.8794937358284
825,255.94831562117258
826,256.34114317806916
827,256.7978564999959
828,257.94325539140533
829,257.544690498852
830,257.74229438610075
831,257.7815852212653
832,258.2375690997703
833,258.14400250753965
834,257.8238980763196
835,257.8887404846137
836,257.8949303070705
837,257.80200710690394
838,257.6332956749229
839,257.7618360913559
840,258.6630352332927
841,258.7344785858908
842,258.7221320784624
843,259.05049721762987
844,259.20836023264945
845,259.71834790943217
846,258.7755153035504
847,258.63933626576215
848,258.57729354295816
849,258.6927326596399
850,258.82815026795726
851,258.6201374594111
852,258.69706372220026
853,258.6840619963468
854,258.77031746997216
855,258.55765655156165
856,258.38823518250604
857,258.1662443925004
858,258.52904812946974
859,258.39407133234374
860,259.30915327106044
861,259.1696898100682
862,259.0910388948044
863,259.2111979162802
864,259.066734670053
865,258.9275814688132
866,259.09497051964627
867,258.95828937706807
868,258.94085952251226
869,259.1657086573763
870,258.93153058707395
871,258.8236397417715
872,258.7390848559781
873,258.6648348293554
874,258.3278098755942
875,257.8900094594412
876,257.98787838965256
877,258.14917818405115
878,259.53164017896603
879,258.3676759954519
880,258.9893414237824
881,259.14072743176575
882,259.7767400369708
883,259.1187239270474
884,258.9573090458506
885,258.64222385024664
886,258.344188619759
887,258.1097111194871
888,258.2870287902835
889,258.19812871277753
890,258.3890382836855
891,258.638371647237
892,258.6897313438012
893,258.69752001344665
894,258.8610090300446
895,258.8378128759732
896,258.74864566767246
897,259.14882884163137
898,258.33753702485603
899,258.7702864847224
900,257.84772816837426
901,257.8493075804559
902,257.82633524270574
903,257.69704277594815
904,257.59122230303865
905,257.8729729585028
906,257.8065683382368
907,257.66528470151394
908,257.5750678552215
909,257.2806431970313
910,257.6274796528969
911,257.6088187287438
912,257.57801151739585
913,257.58518368268443
914,257.4095760707918
915,257.6417765910403
916,257.8278099709608
917,258.3728063193779
918,258.7081490172908
919,258.46984262703063
920,258.7892387558884
921,258.58993324955316
922,258.6946087799978
923,258.39789264123795
924,258.50981751688244
925,258.60163024079776
926,258.50747020076676
927,258.74828115715064
928,258.62616594468005
929,258.7464435236827
930,258.2844809087305
931,258.25244119171396
932,257.8340657603933
933,257.409629371468
934,257.4253675022755
935,257.8376174015572
936,257.8351202764197
937,257.72037187644753
938,257.71569049139123
939,258.3398176919008
940,258.0599839010045
941,258.41757248047827
942,258.53055993209
943,258.4916051072785
944,258.65085630255555
945,258.7216562983516
946,258.75319470966895
947,259.2473087156798
948,258.53126367067324
949,257.8688319917257
950,257.8355065648908
951,258.18699598537637
952,258.06710697735906
953,258.1955155350765
954,258.2863522035628
955,258.1445938982556
956,258.0863432804493
957,258.070815919801
958,258.08171957290705
959,258.1395259138242
960,258.01917667899204
961,257.9520435798894
962,257.9542873519653
963,257.91287776883473
964,257.8968468550792
965,257.61238205292057
966,257.6614874110939
967,257.6804486230165
968,257.57653844456615
969,257.5358074420248
970,257.5448315303226
971,257.62404638762735
972,257.5534381583104
973,257.59356173368315
974,257.4276993978616
975,258.0525398970688
976,257.8447744792456
977,258.0606132247938
978,258.10865703250136
979,258.10280186587266
980,258.0971616818056
981,258.10839064964114
982,258.152211589734
983,258.0268183103686
984,258.1941412926115
985,258.370778345466
986,258.47421955316867
987,258.4069613512203
988,258.3504182664052
989,258.31596009680857
990,258.22863401787464
991,258.2521021887624
992,258.2899044254404
993,259.21490433965187
994,259.001009797708
995,259.6518596578293
996,259.5932091669911
997,258.7471441473109
998,258.47801056532694
999,258.54364236242486
1000,258.4471256843877
1001,258.37321707998143
1002,258.25129541689904
1003,258.52222892781543
1004,258.45758743230874
1005,258.2753998678436
1006,258.30195664221264
1007,258.212955985817
1008,257.62375364008597
1009,257.59226609412076
1010,257.42018027007583
1011,257.319920840233
1012,257.1689753397652
1013,257.10089101492224
1014,257.59813264877994
1015,257.25799565693933
1016,257.63216345342875
1017,258.30160098906447
1018,258.31762750758855
1019,258.5161985248932
1020,258.1661242175177
1021,258.0869138914132
1022,258.12269930248317
1023,257.9019738672044
1024,257.8568842036871
1025,257.6741023626429
1026,257.67225220729813
1027,258.18667596514257
1028,258.052739887317
1029,258.5633330748054
1030,258.58597117552597
1031,258.6175939394507
1032,258.8267026864172
1033,257.731030213508
1034,258.3812516347799
1035,257.9465587772224
1036,257.9349952073096
1037,257.78797325260973
1038,258.4985967871568
1039,258.9137326467889
1040,258.86927529665036
1041,259.10021176182715
1042,258.9986906251097
1043,259.0455977760863
1044,258.53530959239777
1045,258.0761312553729
1046,258.21334874354875
1047,258.2055699290589
1048,258.1023175585381
1049,258.1824911396668
1050,258.60078952892286
1051,258.5554649859126
1052,258.65500803536315
1053,258.72724741516583
1054,258.7457573633642
1055,258.9144015847421
1056,258.69500373000915
1057,258.5387261328828
1058,258.14380719408774
1059,258.5884138277513
1060,258.492570191147
1061,258.6078652498861
1062,258.56044151696256
1063,258.6060194579583
1064,258.56361400564685
1065,258.3766528713089
1066,258.45717372777335
1067,258.22106953938385
1068,258.8573020595043
1069,258.81526639500566
1070,258.8259534110851
1071,258.983923486247
1072,258.8769505559642
1073,258.79477328206536
1074,258.922410212528
1075,258.95618380278376
1076,259.00985724626344
1077,258.4954559029229
1078,258.17461719273547
1079,258.547712097769
1080,257.82426395173434
1081,257.853514602884
1082,257.7761499557316
1083,257.9403296004407
1084,257.825950705554
1085,257.5585258166085
1086,258.14354604196603
1087,257.92892584195454
1088,258.67471100659947
1089,257.8511339759526
1090,257.8546983467153
1091,257.6956853660352
1092,257.8465033788591
1093,257.8838306253743
1094,257.89095949645366
1095,258.0253722106067
1096,258.0503229530286
1097,258.32718274833667
1098,258.3577296211557
1099,258.6555334105628
1100,258.5679093443047
1101,258.54984755559536
1102,258.3843147169642
1103,258.18330623108733
1104,258.41885544286026
1105,258.10634144214947
1106,258.08820505302515
1107,258.0301678097595
1108,257.8429332309232
1109,257.6594538441536
1110,258.04193605048386
1111,257.9306708000869
1112,257.89078766555826
1113,258.02917626957395
1114,257.81367695632304
1115,257.92594876420316
1116,258.0475939086905
1117,257.8685375618712
1118,257.7723130157942
1119,257.76376796762054
1120,257.9886612436925
1121,257.871913312403
1122,258.03410515257247
1123,257.7670775824615
1124,257.7692216928526
1125,257.9462058925153
1126,257.7270862395495
1127,257.6800809263706
1128,257.8726366076951
1129,258.1567121332366
1130,258.1044960788444
1131,257.9076358374731
1132,257.8336296971769
1133,257.6571971782768
1134,257.7275693796255
1135,257.70426612657326
1136,257.6981104718568
1137,257.80285446410295
1138,257.7657705555873
1139,257.65442872985477
1140,257.19193848229907
1141,257.1011417999263
1142,257.05502307295393
1143,257.6686352448014
1144,257.9033833723392
1145,257.6588822261909
1146,257.7742709919735
1147,257.612011851143
1148,257.6820972627048
1149,257.6997606151853
1150,257.89099017392914
1151,258.0681552451691
1152,258.2789499256595
1153,258.1723553163512
1154,258.121990220211
1155,258.0978217406615
1156,258.0980300401802
1157,258.21917057368825
1158,258.1641397110836
1159,257.8138816101993
1160,257.7829030177115
1161,258.11902939562526
1162,257.9811964078024
1163,258.4442758535582
1164,258.40145071831716
1165,258.4629248910859
1166,258.47239862384566
1167,258.0731946043891
1168,258.0509260588586
1169,257.8781819753583
1170,258.5172727200813
1171,258.62964403500666
1172,259.43396818721016
1173,258.97374160593273
1174,259.05127833762384
1175,258.9536952269484
1176,259.16747259318026
1177,259.2228289397209
1178,259.899828964482
1179,259.29231853248234
1180,259.1917775646143
1181,258.75174460867095
1182,258.82337280828773
1183,259.39029309252686
1184,259.48035683181416
1185,259.21731280092314
1186,258.9246758083343
1187,258.48204635248305
1188,258.35511542643104
1189,258.45458355038255
1190,258.44647838246584
1191,257.9416765908692
1192,258.04610851119276
1193,257.8674927347082
1194,257.90711927044157
1195,257.8199599979833
1196,257.88077589666125
1197,258.0502869988238
1198,257.8471110817849
1199,257.93137581274885
1200,258.2510147071422
1201,258.2807995494743
1202,258.2873222083341
1203,258.4742116430369
1204,258.40435780134305
1205,258.19786202441765
1206,258.3325714040691
1207,258.3730464664976
1208,258.2427407465322
1209,258.35555755409797
1210,258.1954601212595
1211,258.0179542911937
1212,258.3004863248324
1213,258.48659768750827
1214,258.55974951972007
1215,258.0734909197399
1216,258.00589657222247
1217,257.7811150516166
1218,257.96878384383535
1219,258.31143658014634
1220,258.072589881293
1221,258.1190929441597
1222,258.0609306897215
1223,258.26397165598695
1224,258.46037909445965
1225,259.12228434254916
1226,259.0968237200464
1227,259.1124230843611
1228,259.0251122342371
1229,258.88906012868483
1230,258.81590351830175
1231,258.95856430308976
1232,258.5970758382398
1233,259.09009994788084
1234,258.9755539599265
1235,259.39817156074446
1236,259.3402048058792
1237,259.50267118925154
1238,259.41250401336293
1239,259.2310564210294
1240,259.21536249326385
1241,259.26289716611757
1242,259.2093929364097
1243,259.22319149969155
1244,259.15848074220503
1245,258.6991739275723
1246,258.7111837914659
1247,258.24492701136666
1248,258.2355647299901
1249,258.2799256003949
1250,258.1615778624173
1251,258.17900773158084
1252,258.55073789739447
1253,258.4098687562903
1254,258.51751745522995
1255,258.666841668061
1256,258.5787100820521
1257,258.78029953974414
1258,258.3460367590845
1259,258.611915463493
1260,258.29724902255674
1261,258.41122833873817
1262,258.3552239340705
1263,258.54058484335036
1264,258.6070632816785
1265,258.43704447337734
1266,258.7231759714674
1267,258.3197276226018
1268,259.199286435897
1269,259.3744343532254
1270,259.41339635107283
1271,258.83506052557794
1272,259.02108951505977
1273,258.7332887051574
1274,259.072956089763
1275,258.86512641224147
1276,258.7918499551473
1277,258.6982194381074
1278,258.54680189225303
1279,258.36087335305575
1280,258.1234637591002
1281,258.1237742475155
1282,258.07601601610054
1283,257.91611147044233
1284,258.0708125359258
1285,258.03117410477023
1286,258.02666236285336
1287,258.1344982518831
1288,258.1708202172679
1289,257.9626661696733
1290,258.30201373508726
1291,258.3190490142108
1292,258.39110037702096
1293,258.38211985049253
1294,257.7010490915708
1295,250.59859289128633
1296,246.54756433301225
1297,237.75271675575593
1298,237.91415554376772
1299,235.92500519664395
1300,235.49589928547584
1301,231.42479789689838
1302,230.5321316690888
1303,224.53445773789602
1304,219.1464301630179
1305,214.29343866831798
1306,212.26784790184217
1307,208.90246516821847
1308,210.89995623003713
1309,210.9644407477871
1310,213.25244765981316
1311,212.45038957364648
1312,211.97907085977658
1313,210.43170079461532
1314,208.95880602529212
1315,207.93262602364098
1316,207.47887869884357
1317,203.90491683043967
1318,201.51564526759142
1319,203.08478858095066
1320,204.39160724938887
1321,203.7896746451923
1322,203.95491012754405
1323,204.4903721742332
1324,204.6717427713865
1325,202.39841685371806
1326,198.9924638011736
1327,196.65811398497442
1328,192.01301667450144
1329,188.71115916257634
1330,187.48957442508086
1331,185.80342907351897
1332,187.33494580034863
1333,185.4626945406883
1334,183.07448565025288
1335,180.64936664640464
1336,178.829694840788
1337,178.31962794446875
1338,179.6508333286451
1339,179.89847070201708
1340,183.8296616673917
1341,183.81213145805896
1342,183.41305926118798
1343,182.12606212081013
1344,182.6085087403212
1345,182.27981558941514
1346,180.44540433937914
1347,182.21348512828365
1348,182.1848545754308
1349,182.21389084882236
1350,181.80594343827636
1351,182.00233638949686
1352,181.9799425768453
1353,181.9093616060901
1354,181.78616281315692
1355,182.55780779499145
1356,183.710743159871
1357,185.3548520127444
1358,187.28149604799376
1359,184.3021105606527
1360,183.6301317315922
1361,185.84590697291378
1362,187.73920833923833
1363,189.60350960948597
1364,189.68686645036388
1365,189.39659558132735
1366,189.56783653242962
1367,189.08479020029282
